Ground Truth,Response
G( oKRUPuqh & DtPVe_GkUnxXwZ ),G((oKRUPuqh & DtPVe_GkUnxXwZ) -> X(oKRUPuqh & DtPVe_GkUnxXwZ))
G( car_enters & train_is_crossing & table_is_old ),G(car_enters -> (train_is_crossing & table_is_old))
G(( pfJkwlQ ) -> G(( rXhpY ) -> F( fFOGPEhguKC ))),G(pfJkwlQ -> (rXhpY -> F(fFOGPEhguKC)))
G(( table_is_old | train_has_arrived ) -> F( manager_collect_claims & train_has_arrived )),F((table_is_old | train_has_arrived) & F(manager_collect_claims & train_has_arrived))
G(( YNzmovnqOZYq & Xem_TWClekoEk ) -> F( q_yidGPIv | VHopzmptE )),F((YNzmovnqOZYq & Xem_TWClekoEk) -> (q_yidGPIv | VHopzmptE))
G(( sensor_retrieves_data & sensor_captures_data ) -> F( train_derails & escalator_moves )),F(train_derails & X(escalator_moves)) & F(sensor_retrieves_data) & F(sensor_captures_data)
G(( train_has_arrived & motorbike_falls_down ) -> F( bar_is_down & brake_is_released )),F((train_has_arrived & motorbike_falls_down) & X(bar_is_down & brake_is_released))
G(( manager_handles_requests | table_is_old ) -> G( bar_has_to_be_repaired | escalator_moves )),G((manager_handles_requests | table_is_old) -> (bar_has_to_be_repaired | escalator_moves))
G(( table_has_been_moved | bridge_opens ) -> F( constructor_instantiate_objects & motorbike_has_stopped )),F((table_has_been_moved | bridge_opens) & constructor_instantiate_objects & motorbike_has_stopped)
G(( elevator_falls & house_is_built ) -> F( motorbike_has_started & bar_is_up )),F(motorbike_has_started & F(bar_is_up & F(elevator_falls & F(house_is_built))))
G( car_starts & table_has_been_moved & train_is_crossing ),G(car_starts -> (table_has_been_moved & train_is_crossing))
G(( RDTdC ) -> G( CsouFgaIQvI )),G(RDTdC -> X(CsouFgaIQvI))
G(( semaphore_is_yellow ) -> F( semaphore_is_red & elevator_falls )),F(semaphore_is_red & F(semaphore_is_yellow & F(elevator_falls)))
G(( house_is_open | table_is_old ) -> F( manager_handles_requests & motorbike_has_stopped )),(house_is_open | table_is_old) -> F(manager_handles_requests & motorbike_has_stopped)
G(!( car_stops & escalator_is_blocked )) | F(( car_stops & escalator_is_blocked ) & F( semaphore_is_red & manager_collect_claims )),F(car_stops & escalator_is_blocked & F(semaphore_is_red & F(manager_collect_claims)))
G( pCgFBvbfgwxYl | uRLDSdiOLyhmm | wakrBop ),G((pCgFBvbfgwxYl | uRLDSdiOLyhmm | wakrBop) -> X(pCgFBvbfgwxYl | uRLDSdiOLyhmm | wakrBop))
G(!( table_is_brown & bar_is_down )) | F(( table_is_brown & bar_is_down ) & F( bridge_closes | semaphore_is_broken )),F(table_is_brown & bar_is_down & F(bridge_closes | semaphore_is_broken))
G(( brake_is_pressed ) -> G(( car_enters ) -> F( engine_starts ))),G(brake_is_pressed -> (car_enters -> F(engine_starts)))
G(( eaiFHrlWMBP & HJUFS ) -> F( TXNiBbQhx & WR_GIKSDybOR )),F((eaiFHrlWMBP & HJUFS) & X(TXNiBbQhx & WR_GIKSDybOR))
G(( lGCRMSISW ) -> G(( A_XJhifjULXgFtk ) -> F( qWHRj ))),G(A_XJhifjULXgFtk -> F qWHRj)
G(!( motorbike_has_stopped & bridge_closes )),!(motorbike_has_stopped & bridge_closes)
G(!( train_has_been_launched & motorbike_catches_fire & escalator_speeds_up )),!(train_has_been_launched & motorbike_catches_fire & escalator_speeds_up)
G(( car_stops & house_collapses ) -> F( train_derails | train_has_been_launched )),(car_stops & house_collapses) -> F(train_derails | train_has_been_launched)
G(( ElIgWUNkAcyowK ) -> F( NwJXqjJslcn | MKKnRcWa )),F(ElIgWUNkAcyowK & (NwJXqjJslcn | MKKnRcWa))
G(( VVziWHr ) -> G(( mbQAQ ) -> F( qfYiP ))),G(mbQAQ -> F(qfYiP))
G(!( table_is_brown | motorbike_has_started )) | F(( table_is_brown | motorbike_has_started ) & F( elevator_falls & manager_collect_claims )),F(table_is_brown | motorbike_has_started) & F(elevator_falls & F(manager_collect_claims))
G(!( bridge_closes | escalator_is_blocked )) | F(( bridge_closes | escalator_is_blocked ) & F( table_has_been_moved & train_derails )),F((bridge_closes | escalator_is_blocked) & F(table_has_been_moved & train_derails))
G(!( train_is_crossing & house_collapses )) | F(( train_is_crossing & house_collapses ) & F( constructor_creates_instances | elevator_is_blocked )),F(train_is_crossing & house_collapses & F(constructor_creates_instances | elevator_is_blocked))
G(( house_is_open ) -> G(( semaphore_is_green ) -> F( bar_has_to_be_repaired ))),G(house_is_open -> (semaphore_is_green -> F bar_has_to_be_repaired))
G( semaphore_is_red & table_is_old & train_stops ),G(semaphore_is_red -> (table_is_old & train_stops))
G(!( constructor_creates_instances | table_is_old )) | F(( constructor_creates_instances | table_is_old ) & F( bridge_opens | bar_is_up )),F((constructor_creates_instances | table_is_old) & F(bridge_opens | bar_is_up))
G(( house_is_open & semaphore_is_green ) -> G(!( bar_is_up & car_starts ))),G((house_is_open & semaphore_is_green) -> !(bar_is_up & car_starts))
G(( train_is_crossing & constructor_instantiate_objects ) -> F( train_has_been_launched & train_stops )),F(train_has_been_launched & F(train_stops & (train_is_crossing & constructor_instantiate_objects)))
G( car_starts & manager_collect_claims & motorbike_has_started ),G(car_starts -> (manager_collect_claims & motorbike_has_started))
G(( sensor_captures_data & car_stops ) -> F( elevator_is_open | semaphore_is_green )),F((sensor_captures_data & car_stops) -> (elevator_is_open | semaphore_is_green))
G(( table_has_been_moved & elevator_is_blocked ) -> F( house_is_open & bar_is_closing )),F((table_has_been_moved & elevator_is_blocked) & F(house_is_open & bar_is_closing))
G(( bar_is_closing | bridge_closes ) -> F( motorbike_has_stopped | escalator_is_blocked )),F((bar_is_closing | bridge_closes) & X(motorbike_has_stopped | escalator_is_blocked))
G(( semaphore_is_green ) -> G(( constructor_instantiate_objects ) -> F( semaphore_is_red ))),G(semaphore_is_green -> (constructor_instantiate_objects U semaphore_is_red))
G( motorbike_catches_fire | house_collapses | train_is_crossing ),F(motorbike_catches_fire | house_collapses | train_is_crossing)
G(!( bridge_closes )) | F(( bridge_closes ) & F( engine_breaks | semaphore_is_yellow )),F(bridge_closes & (engine_breaks | semaphore_is_yellow))
G(( semaphore_is_red | car_starts ) -> F( manager_handles_requests | motorbike_catches_fire )),(G(semaphore_is_red | car_starts) -> F(manager_handles_requests | motorbike_catches_fire))
G(!( engine_stops | manager_collect_claims )) | F(( engine_stops | manager_collect_claims ) & F( table_is_brown & bar_is_up )),F(engine_stops | manager_collect_claims) & F(table_is_brown & bar_is_up)
G( engine_breaks & house_is_open & elevator_falls ),G(engine_breaks -> (house_is_open & elevator_falls))
G( car_stops | bar_is_up | train_stops ),G((car_stops | bar_is_up | train_stops) -> X(car_stops | bar_is_up | train_stops))
G(( motorbike_catches_fire ) -> G(( escalator_moves ) -> F( semaphore_is_green ))),motorbike_catches_fire -> F(escalator_moves & F(semaphore_is_green))
G(!( sensor_captures_data & sensor_gathers_information )) | F(( sensor_captures_data & sensor_gathers_information ) & F( elevator_falls | brake_is_pressed )),F(sensor_captures_data & sensor_gathers_information & F(elevator_falls | brake_is_pressed))
G( train_derails & brake_is_released & motorbike_is_driven ),G(train_derails -> (brake_is_released & motorbike_is_driven))
G(( table_has_been_moved ) -> G(( bridge_closes ) -> F( motorbike_has_stopped ))),G(bridge_closes -> F(motorbike_has_stopped))
G( motorbike_has_stopped & semaphore_is_red & car_stops ),G((motorbike_has_stopped & semaphore_is_red & car_stops) -> F(motorbike_has_stopped & semaphore_is_red & car_stops))
G( SFuqJUnuyehNrYJ | cyqNn ),SFuqJUnuyehNrYJ | cyqNn
G(( TzrqPu | tYsevpuqFHHQ ) -> G(!( QcIjixGO & FFcoLhtA ))),G(!((TzrqPu | tYsevpuqFHHQ) & X(QcIjixGO & X(FcoLhtA))))
G(( sensor_captures_data ) -> G(( escalator_moves ) -> F( elevator_falls ))),sensor_captures_data -> G(escalator_moves -> F(elevator_falls))
G(!( _bilzmZImz & tQOKqcYnnhk )),!(_bilzmZImz & tQOKqcYnnhk)
G(!( sensor_retrieves_data | table_is_brown )) | F(( sensor_retrieves_data | table_is_brown ) & F( table_is_old & bar_has_to_be_repaired )),F(sensor_retrieves_data | (table_is_brown & F(table_is_old & F(bar_has_to_be_repaired))))
G(!( table_is_brown & house_is_built )) | F(( table_is_brown & house_is_built ) & F( bridge_closes & elevator_falls )),F(table_is_brown & house_is_built) & F(bridge_closes & elevator_falls)
G( QiCMSqQdycm | mEtgsATEhxGf ),QiCMSqQdycm | mEtgsATEhxGf
G(( elevator_falls & house_is_built ) -> F( bar_is_closing | motorbike_has_started )),((elevator_falls & house_is_built) -> F(bar_is_closing | motorbike_has_started))
G(( UWWLbMjO | FDwgi ) -> F( kMYkJqZAg_OM )),(F UWWLbMjO) | (F Dwgi) -> F kMYkJqZAg_OM
G( HcXaLvhnUiHqgfM | OyZrOUO ),HcXaLvhnUiHqgfM | OyZrOUO
G(!( brake_is_released & bar_is_up )) | F(( brake_is_released & bar_is_up ) & F( brake_is_pressed | bridge_closes )),F((brake_is_released & bar_is_up) & F(brake_is_pressed | bridge_closes))
G(!( train_is_crossing | motorbike_has_stopped )) | F(( train_is_crossing | motorbike_has_stopped ) & F( brake_is_released & car_starts )),((train_is_crossing | motorbike_has_stopped) -> F (brake_is_released & car_starts))
G(!( train_has_arrived & elevator_rises & train_stops )),!(train_has_arrived & elevator_rises & train_stops)
G(!( bar_is_closing & elevator_is_blocked )) | F(( bar_is_closing & elevator_is_blocked ) & F( sensor_retrieves_data | engine_starts )),F(bar_is_closing & elevator_is_blocked) & F(sensor_retrieves_data | engine_starts)
G(!( engine_breaks | semaphore_is_yellow )) | F(( engine_breaks | semaphore_is_yellow ) & F( manager_handles_requests | motorbike_has_started )),F(engine_breaks | semaphore_is_yellow) & F(manager_handles_requests | motorbike_has_started)
G(( zonaoeJQ_MlM | nbKi_ ) -> F( gtoYe )),F(gtoYe & (zonaoeJQ_MlM | nbKi_))
G(( dmcZMRkcnWYCO ) -> G(!( GIsQzii ))),G(dmcZMRkcnWYCO -> G(!IsQzii))
G(!( nqQMfTzSCOr & jpbttcGm )) | F(( nqQMfTzSCOr & jpbttcGm ) & F( QVDJnUldohaNO )),F(nqQMfTzSCOr & jpbttcGm & F(QVDJnUldohaNO))
G(!( PKnVlD & DU_BbktrHYdF )) | F(( PKnVlD & DU_BbktrHYdF ) & F( epILZGXRYgQjTJa & pgZJXhP )),F(PKnVlD & DU_BbktrHYdF & F(epILZGXRYgQjTJa & F(pgZJXhP)))
G(!( car_stops | motorbike_has_started )) | F(( car_stops | motorbike_has_started ) & F( elevator_falls & manager_collect_claims )),F((car_stops | motorbike_has_started) & F(elevator_falls & manager_collect_claims))
G(( train_stops ) -> G(( sensor_captures_data ) -> F( elevator_is_blocked ))),G(sensor_captures_data -> F(elevator_is_blocked)) & train_stops
G(( LfQPCBJ | zWIlQ ) -> F( WkPxfRg )),(LfQPCBJ | zWIlQ) -> F WkPxfRg
G(!( semaphore_is_green & manager_collect_claims & motorbike_is_driven )),!(semaphore_is_green & manager_collect_claims & motorbike_is_driven)
G(!( train_derails & train_is_crossing )) | F(( train_derails & train_is_crossing ) & F( elevator_is_blocked | escalator_speeds_up )),F((train_derails & train_is_crossing) & F(elevator_is_blocked | escalator_speeds_up))
G(( escalator_is_blocked & semaphore_is_yellow ) -> G(!( bridge_opens & sensor_retrieves_data ))),G((escalator_is_blocked & semaphore_is_yellow) -> !(bridge_opens & sensor_retrieves_data))
G(( house_is_open & sensor_retrieves_data ) -> F( semaphore_is_yellow )),F((house_is_open & sensor_retrieves_data) & F(semaphore_is_yellow))
G(!( engine_breaks | car_enters )) | F(( engine_breaks | car_enters ) & F( engine_breaks | manager_handles_requests )),F((engine_breaks | car_enters) & F(engine_breaks | manager_handles_requests))
G( qgSZNvEb & icsgieYCgvr ),G((qgSZNvEb & icsgieYCgvr) -> X(qgSZNvEb & icsgieYCgvr))
G(( aVKrcU ) -> F( eNXksISWLzMtcU )),F eNXksISWLzMtcU
G(( table_has_been_moved | train_stops ) -> F( bridge_opens | motorbike_falls_down )),F((bridge_opens | motorbike_falls_down) & (table_has_been_moved | train_stops))
G(!( yLULx_uj )) | F(( yLULx_uj ) & F( SwsSnwFVf_ | jnHXPSsXRj )),F(yLULx_uj & F(SwsSnwFVf_ | jnHXPSsXRj))
G(( house_is_built | car_stops ) -> F( constructor_instantiate_objects & elevator_rises )),F((house_is_built | car_stops) & constructor_instantiate_objects & elevator_rises)
G( constructor_creates_instances & semaphore_is_green & brake_is_pressed ),G(constructor_creates_instances -> (semaphore_is_green & brake_is_pressed))
G(( motorbike_catches_fire & semaphore_is_red ) -> F( car_starts | train_derails )),F((motorbike_catches_fire & semaphore_is_red) -> (car_starts | train_derails))
G( table_is_brown & escalator_moves & sensor_captures_data ),G(table_is_brown -> (escalator_moves & sensor_captures_data))
G(( house_is_open & brake_is_released ) -> F( table_has_been_moved | train_stops )),F(table_has_been_moved | ((house_is_open & brake_is_released) U train_stops))
G(!( car_enters | motorbike_falls_down )) | F(( car_enters | motorbike_falls_down ) & F( engine_stops | elevator_is_open )),F((car_enters | motorbike_falls_down) & F(engine_stops | elevator_is_open))
G( nHGlwOOxDzoFuIJ | HNqKCPnO ),G((nHGlwOOxDzoFuIJ | HNqKCPnO) -> X F (nHGlwOOxDzoFuIJ | HNqKCPnO))
G(( motorbike_catches_fire ) -> G(( bar_has_to_be_repaired ) -> F( sensor_retrieves_data ))),G(motorbike_catches_fire -> (bar_has_to_be_repaired -> F(sensor_retrieves_data)))
G(( train_is_crossing & engine_stops ) -> F( semaphore_is_red | escalator_speeds_up )),(train_is_crossing & engine_stops) -> F(semaphore_is_red | escalator_speeds_up)
G(( train_has_arrived & brake_is_pressed ) -> F( sensor_retrieves_data | semaphore_is_yellow )),F((train_has_arrived & brake_is_pressed) -> (sensor_retrieves_data | semaphore_is_yellow))
G(!( table_is_brown & escalator_moves )) | F(( table_is_brown & escalator_moves ) & F( engine_starts & constructor_creates_instances )),F (table_is_brown & escalator_moves & F (engine_starts & constructor_creates_instances))
G(!( escalator_moves & train_stops )) | F(( escalator_moves & train_stops ) & F( train_has_arrived & manager_handles_requests )),F((escalator_moves & train_stops) & F(train_has_arrived & manager_handles_requests))
G(!( bar_is_closing & elevator_is_blocked )) | F(( bar_is_closing & elevator_is_blocked ) & F( constructor_creates_instances & motorbike_has_stopped )),F(bar_is_closing & elevator_is_blocked & F(constructor_creates_instances & motorbike_has_stopped))
G(( manager_handles_requests | constructor_instantiate_objects ) -> F( car_stops & house_collapses )),((manager_handles_requests | constructor_instantiate_objects) -> F(car_stops & house_collapses))
G(!( table_has_been_moved & engine_stops )) | F(( table_has_been_moved & engine_stops ) & F( elevator_is_open | engine_stops )),F(table_has_been_moved & engine_stops & F(elevator_is_open | engine_stops))
G( bar_is_up & table_has_been_moved & train_derails ),G(bar_is_up -> (table_has_been_moved & train_derails))
G(!( car_starts & semaphore_is_red )) | F(( car_starts & semaphore_is_red ) & F( table_is_brown | motorbike_has_started )),F(car_starts & semaphore_is_red) & F(table_is_brown | motorbike_has_started)
G( semaphore_is_red & semaphore_is_green & bar_is_closing ),G((semaphore_is_red & semaphore_is_green) -> bar_is_closing)
G(( KSBYYRlK & LeNLQvFYj ) -> F( wdMIPCHJekYct )),(KSBYYRlK & LeNLQvFYj) -> F wdMIPCHJekYct
G(!( escalator_moves & train_stops )) | F(( escalator_moves & train_stops ) & F( bar_is_closing | table_is_brown )),F((escalator_moves & train_stops) & F(bar_is_closing | table_is_brown))
G(!( sensor_gathers_information & motorbike_catches_fire )) | F(( sensor_gathers_information & motorbike_catches_fire ) & F( engine_stops & sensor_gathers_information )),F(sensor_gathers_information & motorbike_catches_fire & F(engine_stops & X sensor_gathers_information))
G(!( motorbike_has_stopped | motorbike_has_started )) | F(( motorbike_has_stopped | motorbike_has_started ) & F( semaphore_is_green | train_stops )),F((motorbike_has_stopped | motorbike_has_started) & F(semaphore_is_green | train_stops))
G(!( r_GKxMvaRx )) | F(( r_GKxMvaRx ) & F( mJZlIEnvrV | LlRWAI_NP )),F(r_GKxMvaRx & X(mJZlIEnvrV | LlRWAI_NP))
G( bar_is_closing | elevator_falls | car_starts ),G((bar_is_closing | elevator_falls | car_starts) -> F(bar_is_closing | elevator_falls | car_starts))
G(( train_derails & constructor_instantiate_objects ) -> F( manager_handles_requests | motorbike_catches_fire )),((train_derails & constructor_instantiate_objects) -> F(manager_handles_requests | motorbike_catches_fire))
G(( table_is_old | car_starts ) -> G( semaphore_is_green & elevator_falls )),G((table_is_old | car_starts) -> (semaphore_is_green & X elevator_falls))
G(!( sensor_retrieves_data | train_has_been_launched )) | F(( sensor_retrieves_data | train_has_been_launched ) & F( constructor_creates_instances | elevator_is_blocked )),F((sensor_retrieves_data | train_has_been_launched) & X F(constructor_creates_instances | elevator_is_blocked))
G(( bar_is_up & manager_collect_claims ) -> F( elevator_falls | motorbike_catches_fire )),F((bar_is_up & manager_collect_claims) U (elevator_falls | motorbike_catches_fire))
G(!( engine_stops & motorbike_falls_down )) | F(( engine_stops & motorbike_falls_down ) & F( semaphore_is_green & train_stops )),F(engine_stops & motorbike_falls_down) & F(semaphore_is_green & F(train_stops))
G(!( _lNhEsITQYyzM )) | F(( _lNhEsITQYyzM ) & F( RpBxwsWDVYB | LffHhRUcsEsqDC )),F(_lNhEsITQYyzM & F(RpBxwsWDVYB | LffHhRUcsEsqDC))
G(!( constructor_creates_instances | motorbike_is_driven )) | F(( constructor_creates_instances | motorbike_is_driven ) & F( table_is_brown | elevator_rises )),F(constructor_creates_instances | motorbike_is_driven) & F(table_is_brown | X elevator_rises)
G( bridge_opens & car_enters & bar_has_to_be_repaired ),G(bridge_opens -> (car_enters & bar_has_to_be_repaired))
G(!( train_stops | motorbike_has_stopped )) | F(( train_stops | motorbike_has_stopped ) & F( house_is_open & elevator_rises )),F(train_stops | motorbike_has_stopped) & F(house_is_open & elevator_rises)
G(( elevator_falls | train_stops ) -> F( bar_is_down | semaphore_is_yellow )),F((elevator_falls | train_stops) & (bar_is_down | semaphore_is_yellow))
G(( euvBBk | monoksu_at ) -> F( GReTzOkFJtn & _ZJHHjcGMujTEF )),(euvBBk | monoksu_at) -> F(ReTzOkFJtn & _ZJHHjcGMujTEF)
G(( engine_breaks & engine_starts ) -> F( elevator_falls & brake_is_pressed )),F(elevator_falls & F(brake_is_pressed & (engine_breaks & engine_starts)))
G(!( constructor_creates_instances & motorbike_has_stopped )) | F(( constructor_creates_instances & motorbike_has_stopped ) & F( train_is_crossing | manager_collect_claims )),F (constructor_creates_instances & motorbike_has_stopped & F (train_is_crossing | manager_collect_claims))
G( bridge_closes & constructor_creates_instances & engine_breaks ),G(bridge_closes -> (constructor_creates_instances & engine_breaks))
G(( bwifeik ) -> F( KUffIfovPvdTd )),bwifeik -> F KUffIfovPvdTd
G(( bar_has_to_be_repaired & sensor_gathers_information ) -> F( car_stops | motorbike_catches_fire )),F((bar_has_to_be_repaired & sensor_gathers_information) U (car_stops | motorbike_catches_fire))
G(( escalator_moves & train_has_arrived ) -> F( car_starts | car_stops )),F((escalator_moves & train_has_arrived) -> F(car_starts | car_stops))
G(( brake_is_released | table_is_brown ) -> G(!( sensor_captures_data | table_has_been_moved ))),G((brake_is_released | table_is_brown) -> !(sensor_captures_data | table_has_been_moved))
G(( sensor_captures_data | train_has_been_launched ) -> G( train_has_been_launched & bar_is_closing )),G((sensor_captures_data | train_has_been_launched) -> F(train_has_been_launched & bar_is_closing))
G(!( sensor_retrieves_data & house_collapses )) | F(( sensor_retrieves_data & house_collapses ) & F( train_stops & brake_is_pressed )),F((sensor_retrieves_data & house_collapses) & F(train_stops & brake_is_pressed))
G(!( engine_starts & train_has_been_launched )) | F(( engine_starts & train_has_been_launched ) & F( elevator_is_open & manager_collect_claims )),F(engine_starts & train_has_been_launched & F(elevator_is_open & manager_collect_claims))
G(( elevator_is_open | manager_handles_requests ) -> G(!( train_has_been_launched | train_has_arrived ))),G(!((elevator_is_open | manager_handles_requests) & (train_has_been_launched | train_has_arrived)))
G(!( DdyNzh_XOkEhRaD )) | F(( DdyNzh_XOkEhRaD ) & F( XHaBwiFSb )),F(DdyNzh_XOkEhRaD & F(HaBwiFSb))
G(( bar_has_to_be_repaired ) -> G(( motorbike_catches_fire ) -> F( brake_is_pressed ))),G(bar_has_to_be_repaired -> (motorbike_catches_fire -> F brake_is_pressed))
G( KhAgWaJsZ ),G(KhAgWaJsZ -> X KhAgWaJsZ)
G(( pncVfocP ) -> F( dOiPcryKu & hizLSggBGkAFho )),F(pncVfocP -> F(dOiPcryKu & hizLSggBGkAFho))
G(( bridge_closes | engine_stops ) -> F( escalator_speeds_up & motorbike_falls_down )),F((bridge_closes | engine_stops) & F(escalator_speeds_up & motorbike_falls_down))
G(!( manager_handles_requests | manager_collect_claims )) | F(( manager_handles_requests | manager_collect_claims ) & F( bar_is_closing | table_is_brown )),F((manager_handles_requests | manager_collect_claims) & F(bar_is_closing | table_is_brown))
G(!( motorbike_has_started & semaphore_is_yellow )) | F(( motorbike_has_started & semaphore_is_yellow ) & F( constructor_creates_instances & train_has_been_launched )),F(motorbike_has_started & semaphore_is_yellow) & F(constructor_creates_instances & F(train_has_been_launched))
G(( brake_is_pressed | escalator_moves ) -> F( manager_handles_requests | constructor_instantiate_objects )),F((brake_is_pressed | escalator_moves) -> (manager_handles_requests | constructor_instantiate_objects))
G(( escalator_moves ) -> G(( train_derails ) -> F( train_stops ))),G(escalator_moves -> (train_derails -> F(train_stops)))
G(!( sensor_gathers_information & table_is_old )) | F(( sensor_gathers_information & table_is_old ) & F( house_is_built & sensor_captures_data )),F((sensor_gathers_information & table_is_old) & F(house_is_built & sensor_captures_data))
G(( train_has_arrived ) -> G(( constructor_instantiate_objects ) -> F( engine_starts ))),train_has_arrived -> G(constructor_instantiate_objects -> F engine_starts)
G(( motorbike_is_driven | semaphore_is_green ) -> F( sensor_gathers_information | train_derails )),F((motorbike_is_driven | semaphore_is_green) -> (sensor_gathers_information | train_derails))
G(!( bar_is_closing | motorbike_has_stopped )) | F(( bar_is_closing | motorbike_has_stopped ) & F( car_starts & sensor_captures_data )),F(bar_is_closing | motorbike_has_stopped) & F(car_starts & F(sensor_captures_data))
G(( elevator_rises & bar_is_closing ) -> F( car_enters | escalator_speeds_up )),F((elevator_rises & bar_is_closing) -> (car_enters | escalator_speeds_up))
G( elevator_falls & house_collapses & house_is_built ),G(elevator_falls -> (house_collapses & house_is_built))
G( elevator_is_blocked & brake_is_pressed & sensor_retrieves_data ),G(elevator_is_blocked -> (brake_is_pressed & sensor_retrieves_data))
G(( train_is_crossing & bar_has_to_be_repaired ) -> G(!( sensor_retrieves_data & sensor_captures_data ))),G((train_is_crossing & bar_has_to_be_repaired) -> !(sensor_retrieves_data & sensor_captures_data))
G(( car_stops | house_is_built ) -> F( motorbike_has_stopped & constructor_creates_instances )),F((car_stops | house_is_built) & F(motorbike_has_stopped & constructor_creates_instances))
G(( engine_starts ) -> G(( sensor_retrieves_data ) -> F( car_enters ))),G(engine_starts -> (sensor_retrieves_data -> F car_enters))
G(!( sensor_captures_data | sensor_gathers_information )) | F(( sensor_captures_data | sensor_gathers_information ) & F( train_derails | house_collapses )),F((sensor_captures_data | sensor_gathers_information) & F(train_derails | house_collapses))
G(!( bridge_closes | escalator_is_blocked )) | F(( bridge_closes | escalator_is_blocked ) & F( car_starts & semaphore_is_broken )),F((bridge_closes | escalator_is_blocked) & F(car_starts & F(semaphore_is_broken)))
G(!( bar_is_down & constructor_instantiate_objects & bridge_opens )),G bar_is_down & G constructor_instantiate_objects & G bridge_opens
G( bar_has_to_be_repaired & bridge_opens & train_has_arrived ),F(bar_has_to_be_repaired & bridge_opens & train_has_arrived)
G(( bar_is_closing | bridge_closes ) -> F( table_is_old | manager_collect_claims )),F(table_is_old | ((bar_is_closing | bridge_closes) -> F(manager_collect_claims)))
G(!( constructor_creates_instances & train_has_been_launched )) | F(( constructor_creates_instances & train_has_been_launched ) & F( engine_breaks | bar_is_down )),F(constructor_creates_instances & train_has_been_launched & X(F(engine_breaks | bar_is_down)))
G(( bridge_closes | engine_stops ) -> F( manager_collect_claims & bar_is_up )),F(manager_collect_claims & bar_is_up)
G(!( engine_starts & constructor_creates_instances )) | F(( engine_starts & constructor_creates_instances ) & F( escalator_is_blocked | table_is_old )),F(engine_starts & constructor_creates_instances & F(escalator_is_blocked | table_is_old))
G( table_has_been_moved & house_collapses & table_is_brown ),G(table_has_been_moved -> (house_collapses & table_is_brown))
G(!( bar_is_down & motorbike_is_driven )) | F(( bar_is_down & motorbike_is_driven ) & F( brake_is_pressed | bridge_closes )),F(bar_is_down & motorbike_is_driven) & F(brake_is_pressed | bridge_closes)
G(( constructor_instantiate_objects & motorbike_has_stopped ) -> F( semaphore_is_yellow & engine_starts )),F(semaphore_is_yellow & X(engine_starts) & constructor_instantiate_objects & motorbike_has_stopped)
G( bar_is_up & car_starts & table_is_old ),G((bar_is_up & car_starts & table_is_old) -> X(bar_is_up & car_starts & table_is_old))
G(( bridge_opens & train_has_been_launched ) -> F( house_is_open & escalator_speeds_up )),F((bridge_opens & train_has_been_launched) -> F(house_is_open & escalator_speeds_up))
G(!( car_stops & constructor_instantiate_objects )) | F(( car_stops & constructor_instantiate_objects ) & F( train_has_been_launched & semaphore_is_yellow )),F(car_stops & constructor_instantiate_objects & F(train_has_been_launched & semaphore_is_yellow))
G(!( train_has_arrived & manager_handles_requests )) | F(( train_has_arrived & manager_handles_requests ) & F( bar_is_down | motorbike_falls_down )),F(train_has_arrived & manager_handles_requests & F(bar_is_down | motorbike_falls_down))
G(!( engine_starts | elevator_is_open )) | F(( engine_starts | elevator_is_open ) & F( motorbike_has_stopped & semaphore_is_red )),F((engine_starts | elevator_is_open) & F(motorbike_has_stopped & semaphore_is_red))
G(( brake_is_pressed ) -> G(( house_collapses ) -> F( table_is_old ))),G((house_collapses -> F(table_is_old)) -> brake_is_pressed)
G(( constructor_instantiate_objects ) -> G(( sensor_retrieves_data ) -> F( semaphore_is_yellow ))),G(constructor_instantiate_objects -> G(sensor_retrieves_data -> X F semaphore_is_yellow))
G(!( sensor_retrieves_data | train_has_been_launched )) | F(( sensor_retrieves_data | train_has_been_launched ) & F( semaphore_is_green | bar_is_up )),F((sensor_retrieves_data | train_has_been_launched) & F(semaphore_is_green | bar_is_up))
G(( table_is_brown | car_stops ) -> G(!( manager_handles_requests & constructor_creates_instances ))),G(((table_is_brown | car_stops) -> !(manager_handles_requests & constructor_creates_instances)))
G(( train_has_been_launched & train_stops ) -> F( brake_is_pressed | semaphore_is_broken )),F((train_has_been_launched & train_stops) -> (brake_is_pressed | semaphore_is_broken))
G(( lrHQrTi | OZ_RqETYCpsnQF ) -> F( VZAHIwcE )),F((lrHQrTi | OZ_RqETYCpsnQF) & F VZAHIwcE)
G( sensor_gathers_information & sensor_captures_data & table_is_old ),G(sensor_gathers_information -> (sensor_captures_data & table_is_old))
G( escalator_speeds_up & constructor_instantiate_objects & sensor_retrieves_data ),G((escalator_speeds_up & constructor_instantiate_objects & sensor_retrieves_data) -> X(escalator_speeds_up & constructor_instantiate_objects & sensor_retrieves_data))
G(( car_stops & house_collapses ) -> F( manager_handles_requests | motorbike_catches_fire )),((car_stops & house_collapses) -> F(manager_handles_requests | motorbike_catches_fire))
G( XVzvE & GFlEsNM & HTNBOMO_N ),G((XVzvE & GFlEsNM) -> HTNBOMO_N)
G(( brake_is_released | escalator_is_blocked ) -> G( motorbike_catches_fire & engine_breaks )),G((brake_is_released | escalator_is_blocked) -> (motorbike_catches_fire & engine_breaks))
