Index,Requirement,Ground Truth,Response,Equivalent
7130,Request assistance and deliver the tv_monitor to the loading_dock are mutually exclusive at all times.,G!(deliver_tv_monitor_loading_dock & get_help),G(!(get_help & deliver_tv_monitor_loading_dock)),True
7131,photo of monument_3 and then ensure you reach pathway_8 and stay there indefinitely,F(monument_3 & photo & F(pathway_8 & G pathway_8)),F (photo & monument_3) & G (pathway_8),False
7132,"If change light_south yellow happens infinitely often, then so does get_help.",GF change_light_south_yellow -> GF get_help,G F change_light_south_yellow -> G F get_help,True
7133,Either get_help or change light_south red happens infinitely often.,GF get_help | GF change_light_south_red,G F (get_help | change_light_south_red),True
7134,"if repeatedly make_way_to house , when possible acquire pear",GF make_way_to_house -> F acquire_pear,G(make_way_to_house -> (F(acquire_pear) | G(!make_way_to_house))),False
7135,"it is going to happen that a house is open and an elevator rises and, at a certain moment a train has arrived afterwards",G!(elevator_rises & house_is_open) | F(elevator_rises & house_is_open & F train_has_arrived),F (house_is_open & elevator_rises & F train_has_arrived),False
7136,if either an elevator is open or the bar is closing then under no condition both the bar has to be repaired and the engine stops,G((bar_is_closing | elevator_is_open) -> G!(bar_has_to_be_repaired & engine_stops)),G ((elevator_is_open | bar_is_closing) -> !(bar_has_to_be_repaired & engine_stops)),False
7137,"after the train has been launched and the bar is closing, it is always true that both the motorbike falls down and the escalator is blocked",G((bar_is_closing & train_has_been_launched) -> G(escalator_is_blocked & motorbike_falls_down)),G ( (F (train_has_been_launched & bar_is_closing)) -> G (motorbike_falls_down & escalator_is_blocked) ),False
7138,"If pickup the cat ever holds, get_help must have held beforehand.",F pickup_cat -> (!pickup_cat U (get_help & !pickup_cat)),G(pickup_cat -> !pickup_cat W get_help),False
7139,Keep visiting charger_6 as you keep picking up brochure_4 from table_4,GF charger_6 & GF(p_brochure_4 & table_4),G (p_brochure_4 <-> X p_brochure_4) & G (charger_6 <-> X charger_6) & G (p_brochure_4 -> charger_6),False
7140,"as both the escalator is blocked and a manager collect claims, sooner or later the constructor instantiate objects and the table is brown",G((escalator_is_blocked & manager_collect_claims) -> F(constructor_instantiate_objects & table_is_brown)),(escalator_is_blocked & manager_collect_claims) -> F (constructor_instantiate_objects & table_is_brown),False
7141,"Whenever record the person on north_6th_street holds, from the next step onwards photo the person on southwest_8th_street will eventually hold.",G(record_person_north_6th_street -> XF photo_person_southwest_8th_street),G(record_person_north_6th_street -> X F photo_person_southwest_8th_street),True
7142,"absolutely never, a house is built and the semaphore is yellow",G!(house_is_built & semaphore_is_yellow),G!(house_is_built & semaphore_is_yellow),True
7143,at any time going_to flag until whenever pass_by waste receptacle,F going_to_flag U F pass_by_waste_receptacle,G (going_to_flag U pass_by_waste_receptacle),False
7144,under no circumstances the elevator is blocked or the bar has to be repaired or the escalator is blocked,G!(bar_has_to_be_repaired | elevator_is_blocked | escalator_is_blocked),G(!elevator_is_blocked & !bar_has_to_be_repaired & !escalator_is_blocked),True
7145,Stay within area_5 until you collect package_8 from store_2 and transport it to house_9,area_5 U (store_2 & F(p_package_8 & F(house_9 & pd))),area_5 U (p_package_8 & (store_2 U house_9)),False
7146,at a certain moment the engine stops or the motorbike has stopped or a motorbike is driven,F(engine_stops | motorbike_has_stopped | motorbike_is_driven),F (engine_stops | motorbike_has_stopped | motorbike_is_driven),True
7147,in the future the escalator speeds up or the bar is closing or the engine starts,F(bar_is_closing | engine_starts | escalator_speeds_up),F (escalator_speeds_up | bar_is_closing | engine_starts),True
7148,never drop orange or never drop orange,G!drop_orange,G!drop_orange,True
7149,"first, it will happen that both the engine stops and the car stops, and then, eventually, either the engine stops or the train is crossing",G!(car_stops & engine_stops) | F(car_stops & engine_stops & F(engine_stops | train_is_crossing)),F (engine_stops & car_stops) & F (engine_stops | train_is_crossing),False
7150,whenever go_near flag or acquire apple,acquire_apple | F go_near_flag,G((go_near_flag | acquire_apple) -> X(go_near_flag | acquire_apple)),False
7151,"Avoid taking a photo until you reach park 5, and ensure that you eventually go to landmark 4 and take a picture there",(!photo U park_5) & F(landmark_4 & photo),!photo W park_5 & F (landmark_4 & photo),True
7152,Switch light_south green holds at all times.,G change_light_south_green,G change_light_south_green,True
7153,every time the escalator moves and the bar is closing then every time both a motorbike falls down and the table has been moved,G((bar_is_closing & escalator_moves) -> G(motorbike_falls_down & table_has_been_moved)),G (escalator_moves & bar_is_closing -> G (motorbike_falls_down & table_has_been_moved)),True
7154,Retrieve water bottle_4 at hospital_3 while ensuring pharmacy_2 is not entered.,F(hospital_3 & p_bottle_4) & G!pharmacy_2,G (hospital_3 & p_bottle_4 -> !pharmacy_2) & F (hospital_3 & p_bottle_4),False
11588,For all time make sure (prop_2) happens and keep (prop_3) equivalent to (prop_1) .,(prop_1 <-> prop_3) & G prop_2,G (prop_2 & (prop_3 <-> prop_1)),False
11589,( prop_1 ) or when possible ( prop_2 ),prop_1 | F prop_2,prop_1 | (prop_2 & F prop_2),False
11590,( prop_1 ) and when possible ( prop_2 ),prop_1 & F prop_2,G(prop_1 & (prop_2 -> X prop_2)),False
11591,at some time ( prop_1 ) and when possible ( prop_2 ),F(prop_1 & F prop_2),F (prop_1 & F prop_2),True
11592,( prop_1 ) and repeatedly ( prop_2 ),prop_1 & GF prop_2,G(prop_1 & F prop_2),False
11593,"Globally , whenever the event that ( prop_3 ) is observed then the following condition holds : the transition action that ( prop_2 ) has to be observed promptly or ( prop_1 ) .",G(prop_3 -> (prop_1 | prop_2)),G (prop_3 -> (X prop_2 | prop_1)),False
11594,"If ( prop_1 ) , or ( prop_2 ) , then for every time point in the future before the execution ends , there will have to be a certain moment in the future before the simulation ends ultimately , at which ( prop_3 ) .",G((prop_1 | prop_2) -> GF prop_3),(prop_1 | prop_2) -> G F prop_3,False
11595,when possible ( prop_1 ) or repeatedly ( prop_2 ),F(prop_1 | GF prop_2),G(prop_1 | G(prop_2)),False
11596,"If (prop_1) leads to (prop_2), then eventually (prop_3) should happen.",(prop_1 -> prop_2) -> F prop_3,(prop_1 -> prop_2) -> F prop_3,True
11597,In case that the event that ( prop_1 ) takes place then in response ( prop_2 ) .,G(prop_1 -> prop_2),G(prop_1 -> F prop_2),False
11598,(prop_1) or (prop_4). (prop_2) until (prop_3).,(prop_1 | prop_4) & (prop_2 U prop_3),prop_1 | prop_4 & prop_2 U prop_3,False
11599,"(prop_1) does not happen, and (prop_3) or (prop_2) should happen .",!prop_1 & (prop_2 | prop_3),G(!prop_1 & (prop_3 | prop_2)),False
11600,"It is required that at a certain point ( prop_1 ) is equivalent to ( prop_2 ) , and only then ( prop_3 ) .",F(prop_1 <-> prop_2) -> prop_3,F((prop_1 <-> prop_2) & prop_3),False
11601,( prop_1 ) can infer that at some time ( prop_2 ),prop_1 -> F prop_2,G(prop_1 -> F(prop_2)),False
11602,"(prop_3) is always true and (prop_2) is true at some point, or (prop_1) should not be true .",!prop_1 | (prop_2 & G prop_3),G prop_3 & (F prop_2 | !prop_1),False
11603,always ( prop_1 ) and whenever ( prop_2 ),G(prop_1 & F prop_2),G prop_1 & G (prop_2 -> F prop_1),False
11604,"In case that ( prop_2 ) , and ( prop_1 ) , then all of the following conditions are true : at the same moment ( prop_3 ) and starting without any delay ( prop_4 ) .",G((prop_1 & prop_2) -> (prop_3 & prop_4)),prop_2 & prop_1 -> (prop_3 & X prop_4),False
11605,If ( prop_2 ) does not happen then ( prop_1 ) happens and ( prop_3 ) .,prop_3 & (!prop_2 -> prop_1),G (!prop_2 -> (prop_1 & prop_3)),False
11606,at some time ( prop_1 ) until ( prop_2 ),F(prop_1 U prop_2),F (prop_1 U prop_2),True
11607,when possible ( prop_1 ) means that ( prop_2 ),F prop_1 -> prop_2,G(prop_1 -> prop_2),False
11608,"It is always the case that whenever ( prop_1 ) , or ( prop_2 ) then there ought to eventually exist a certain time instant in the future before the execution ends , at which ( prop_3 ) .",G((prop_1 | prop_2) -> F prop_3),G ((prop_1 | prop_2) -> F prop_3),True
11609,For all time (prop_2) happens is equivalent to the scenario that if (prop_3) then (prop_1) .,(prop_3 -> prop_1) <-> G prop_2,G prop_2 <-> (prop_3 -> prop_1),True
11610,"First (prop_1) unless (prop_4) happens, then make sure to (prop_2) after you have witnessed (prop_3).",(prop_1 U prop_4) -> (prop_2 -> prop_3),G (prop_1 U prop_4) & G (prop_3 -> F prop_2),False
11611,If at a certain time instant ( prop_2 ) or ( prop_4 ) or ( prop_3 ) is detected then in response ( prop_1 ) should be satisfied .,(prop_2 | prop_3 | prop_4) -> prop_1,G ((prop_2 | prop_4 | prop_3) -> X prop_1),False
11612,"If (prop_3), (prop_1) and (prop_2) as well.",prop_3 -> (prop_1 & prop_2),prop_3 -> (prop_1 & prop_2),True
11613,"At some point or another, (prop_1)",F prop_1,F prop_1,True
11614,"For each time instant ( prop_2 ) should happen , and ( prop_3 ) should be detected , or else ( prop_1 ) .",prop_1 | (prop_3 & G prop_2),G (prop_2 & prop_3 | prop_1),False
11615,"For each time instant ( prop_2 ) should imply ( prop_3 ) , or else ( prop_1 ) .",prop_1 | G(prop_2 -> prop_3),G (prop_2 -> (prop_3 | prop_1)),False
11616,"Once (prop_2) occurs, make sure that both (prop_1) and (prop_3) happen.",F prop_2 -> (prop_1 & prop_3),G(prop_2 -> F(prop_1 & prop_3)),False
11617,"On condition that ( prop_4 ) , or ( prop_1 ) , then in response there will exist a certain moment in the future , at which the event that ( prop_2 ) should be ultimately observed , and till then ( prop_3 ) .",G((prop_1 | prop_4) -> (prop_2 U prop_3)),((prop_4 | prop_1) -> (prop_3 U prop_2)),False
11618,The scenario in which ( prop_3 ) and ( prop_2 ) and ( prop_4 ) is equivalent to the scenario in which ( prop_1 ) .,prop_1 <-> (prop_2 & prop_3 & prop_4),G((prop_3 & prop_2 & prop_4) <-> prop_1),False
11619,at some time ( prop_1 ) or at any time ( prop_2 ),F(prop_1 | F prop_2),F prop_1 | G prop_2,False
11620,"(prop_3) is not true, or (prop_2) is equivalent to (prop_1) .",!prop_3 | (prop_1 <-> prop_2),!prop_3 | (prop_2 <-> prop_1),True
11621,whenever ( prop_1 ) or forever ( prop_2 ),F(prop_1 | G prop_2),G(prop_1 | G prop_2),False
11622,"It is true that ( prop_4 ) or ( prop_3 ) is equivalent to ( prop_2 ) , or ( prop_1 ) .",prop_1 | (prop_2 <-> (prop_3 | prop_4)),((prop_4 | prop_3) <-> prop_2) | prop_1,True
11623,"At some point ( prop_1 ) should happen , or else if ( prop_2 ) then ( prop_3 ) .",(prop_2 -> prop_3) | F prop_1,F prop_1 | G (prop_2 -> prop_3),False
11624,( prop_1 ) or ( prop_2 ),prop_1 | prop_2,prop_1 | prop_2,True
11625,"If ( prop_2 ) is true , then ( prop_3 ) should be true as well , and ( prop_1 ) .",prop_1 & (prop_2 -> prop_3),G (prop_2 -> (prop_3 & prop_1)),False
11626,"Globally , when ( prop_1 ) then the following condition is true : finally after a certain moment in the future before the simulation ends uninterruptedly ( prop_2 ) .",G(prop_1 -> FG prop_2),G (prop_1 -> F prop_2),False
11627,"For each time instant in the future if ( prop_3 ) and ( prop_2 ) , then ( prop_1 ) .",G(prop_2 & prop_3) -> prop_1,G ((prop_3 & prop_2) -> prop_1),False
11628,"If (prop_3) and (prop_1) are both true, then (prop_2) should always be true .",(prop_1 & prop_3) -> G prop_2,G((prop_3 & prop_1) -> G prop_2),False
11629,"If at some point ( prop_2 ) happens , then ( prop_1 ) is equal to ( prop_3 ) .",F prop_2 -> (prop_1 <-> prop_3),G(prop_2 -> (prop_1 <-> prop_3)),False
11630,"If ( prop_4 ) is equivalent to ( prop_3 ) then ( prop_1 ) happens , or else ( prop_2 ) .",prop_2 | ((prop_3 <-> prop_4) -> prop_1),G((prop_4 <-> prop_3) -> F prop_1) & G(!(prop_4 <-> prop_3) -> F prop_2),False
11631,never ( prop_1 ) and whenever ( prop_2 ),G(!prop_1 & F prop_2),G(!prop_1 & (prop_2 -> F prop_1)),False
11632,"If at some point in the future ( prop_3 ) happens, and before that ( prop_2 ) is happening and continuing, then ( prop_1 ) should happen .",(prop_3 U prop_2) -> prop_1,G (F (prop_3 & (prop_2 U prop_3)) -> F prop_1),False
11633,In case that ( prop_3 ) then the following condition holds : instantly the scenario that ( prop_2 ) must n't be detected and without any delay ( prop_1 ) .,G(prop_3 -> (prop_1 & prop_2)),prop_3 -> (X(!prop_2 & prop_1)),False
11634,"Globally , when ( prop_2 ) and ( prop_1 ) , then all of the following conditions hold : at a certain time instant in the future before the end of the execution ( prop_3 ) .",G((prop_1 & prop_2) -> F prop_3),G ((prop_2 & prop_1) -> F prop_3),True
11635,"if when possible ( prop_1 ) , repeatedly ( prop_2 )",F prop_1 -> GF prop_2,G(prop_1 -> X(prop_2 U !prop_1)),False
11636,"Either for all time (prop_2) is true, or the scenario in which (prop_1) is false is equivalent to the scenario in which (prop_3) is true .",(!prop_1 <-> prop_3) | G prop_2,G prop_2 | (!prop_1 <-> prop_3),True
11637,whenever ( prop_1 ) until when possible ( prop_2 ),F(prop_1 U F prop_2),G(prop_1 U prop_2),False
11638,"Either (prop_2) or (prop_3) should happen, or else both of the following should happen: (prop_4) and (prop_1) .",prop_2 | prop_3 | (prop_1 & prop_4),G ((prop_2 | prop_3) | (prop_4 & prop_1)),False
11639,If ( prop_1 ) and ( prop_2 ) and the scenario that ( prop_4 ) is detected or in case that ( prop_3 ) is true .,prop_3 | (prop_1 & prop_2 & prop_4),prop_1 & prop_2 & (prop_4 | prop_3),False
11640,"If (prop_2) is always true, then make sure that (prop_3) and (prop_1) are both true .",G prop_2 -> (prop_1 & prop_3),G(prop_2 -> G(prop_3 & prop_1)),False
11641,"Until (prop_1) is equal to (prop_2), make sure not to do (prop_3) .",!prop_1 U (prop_2 <-> prop_3),G (!prop_3 U (prop_1 <-> prop_2)),False
11642,"Until (prop_2) or (prop_1), keep (prop_3) not happening .",!prop_2 U (prop_1 | prop_3),G (!prop_3 U (prop_2 | prop_1)),False
11643,If it is always the case that ( prop_2 ) does not lead to ( prop_3 ) then ( prop_1 ) .,G!(prop_2 -> prop_3) -> prop_1,G(!(G(prop_2 -> !prop_3)) -> prop_1),False
11644,"If not (prop_3), then ensure that (prop_2) is equivalent to (prop_1) .",!prop_3 -> (prop_1 <-> prop_2),G (!prop_3 -> (prop_2 <-> prop_1)),False
11645,repeatedly ( prop_1 ) and at some time ( prop_2 ),G(F prop_1 & F prop_2),G F prop_1 & F prop_2,False
11646,"If you do either (prop_3) or (prop_1), then you should do both (prop_4) and (prop_2), and vice versa .",(prop_1 | prop_3) <-> (prop_2 & prop_4),G ((prop_3 | prop_1) <-> (prop_4 & prop_2)),False
11647,You need to wait until (prop_1) before (prop_2).,!prop_1 U prop_2,G (!prop_2 U prop_1),False
11648,"If (prop_3) occurs, keep it true until (prop_1), or else do (prop_2) or (prop_4) .",prop_2 | prop_4 | (prop_3 U prop_1),G (prop_3 -> (prop_3 U prop_1 | (prop_2 | prop_4))),False
11649,"If it is not the case that at some future time ( prop_1 ) or ( prop_2 ) , then ( prop_3 ) is true , and vice versa .",prop_3 <-> !F(prop_1 | prop_2),!F(prop_1 | prop_2) <-> prop_3,True
11650,The scenario in which (prop_4) happens and then (prop_2) should happen is equivalent to the scenario in which (prop_1) and (prop_3) happen at the same time .,(prop_4 -> prop_2) <-> (prop_1 & prop_3),((prop_4 & X prop_2) <-> (prop_1 & prop_3)),False
11651,Keep (prop_3) equal to (prop_1) until (prop_2) is no longer true .,(prop_1 <-> prop_3) U !prop_2,prop_3 <-> prop_1 U !prop_2,False
11652,"In the event that ( prop_2 ) , and ( prop_1 ) then all of the following conditions hold : ( prop_3 ) .",G((prop_1 & prop_2) -> prop_3),G ((prop_2 & prop_1) -> prop_3),True
11653,If ( prop_3 ) is equivalent to ( prop_2 ) or ( prop_1 ) is detected or ( prop_4 ) is detected .,prop_1 | prop_4 | (prop_2 <-> prop_3),G((prop_3 <-> prop_2) | prop_1 | prop_4),False
11654,"Either (prop_2) or (prop_1) should happen, or else at some point in the future, (prop_3) should occur.",prop_1 | prop_2 | F prop_3,G((prop_2 | prop_1) | F prop_3),False
11655,never ( prop_1 ) or at some time ( prop_2 ),G(!prop_1 | F prop_2),G(!prop_1) | F(prop_2),False
11656,"If it is not the case that ( prop_1 ) and ( prop_2 ) , then ( prop_3 ) .",!(prop_1 & prop_2) -> prop_3,G (!(prop_1 & prop_2) -> prop_3),False
11657,forever ( prop_1 ) until do not ( prop_2 ),G(prop_1 U !prop_2),G prop_1 U !prop_2,False
11658,whenever ( prop_1 ) and ( prop_2 ),F(prop_1 & prop_2),G((prop_1 & prop_2) -> X(prop_1 & prop_2)),False
11659,( prop_1 ) until ( prop_2 ),prop_1 U prop_2,prop_1 U prop_2,True
11660,"Either (prop_2) or (prop_3) should happen, or else (prop_1) should not happen .",!prop_1 | prop_2 | prop_3,G ((prop_2 | prop_3) | !prop_1),False
11661,"If (prop_2) happens, then eventually (prop_4) will happen, and in the meantime, keep doing (prop_3) until (prop_1) happens .",(prop_2 -> prop_4) & (prop_3 U prop_1),prop_2 -> (F prop_4 & (prop_3 U prop_1)),False
11662,"Globally , if ( prop_1 ) and ( prop_3 ) , then all of the following conditions are true : starting without any delay the event that ( prop_4 ) gets detected or at the same time ( prop_2 ) .",G((prop_1 & prop_3) -> (prop_2 | prop_4)),G ( (prop_1 & prop_3) -> (prop_4 | prop_2) ),True
11663,"If you do (prop_3) and observe (prop_1), then you should not do (prop_2) .",(prop_1 & prop_3) -> !prop_2,G (prop_3 & prop_1) -> !prop_2,False
11664,"During the interval that the event that ( prop_3 ) does not get detected , and ( prop_1 ) , then all of the following conditions are true : ( prop_2 ) .",G((prop_1 & prop_3) -> G prop_2),G ( (!prop_3 & prop_1) -> prop_2 ),False
11665,"( prop_1 ) happens if ( prop_3 ) does not happen , and ( prop_2 ) should also be true all the time . ",(!prop_1 -> prop_3) & G prop_2,G(prop_2) & G(!prop_3 -> prop_1),False
11666,"Always make sure that at some point either (prop_2) or (prop_1) happens, and keep (prop_3) for all time afterward .",(prop_1 | prop_2) & G prop_3,G F ((prop_2 | prop_1) & G prop_3),False
11667,"Globally , everytime when ( prop_1 ) , or ( prop_4 ) then all of the following conditions hold : ( prop_3 ) , or at the same time instant ( prop_2 ) .",G((prop_1 | prop_4) -> (prop_2 | prop_3)),G ((prop_1 | prop_4) -> (prop_3 | prop_2)),True
11668,"If (prop_2), (prop_1) and (prop_3) until (prop_4).",prop_2 -> ((prop_1 & prop_3) U prop_4),prop_2 -> (prop_1 & prop_3) U prop_4,True
11669,( prop_1 ) or never ( prop_2 ),prop_1 | G!prop_2,prop_1 | G !prop_2,True
11670,"Globally , everytime when ( prop_2 ) and ( prop_1 ) , then for each moment in the future till the end of the simulation at a certain time instant in the future before the execution ends , ( prop_3 ) .",G((prop_1 & prop_2) -> GF prop_3),G ((prop_2 & prop_1) -> (G (prop_3))),False
11671,"( prop_1 ) happens and continues until at some point ( prop_2 ) happens , or else ( prop_3 ) does not happen .",!prop_3 | (prop_1 U prop_2),prop_1 & (prop_1 U prop_2) | !prop_3,False
11672,"If (prop_2) or (prop_1), then make sure (prop_3) eventually happens .",(prop_1 | prop_2) -> F prop_3,G ((prop_2 | prop_1) -> F prop_3),False
11673,"If (prop_4), then do (prop_2) until (prop_3) is equivalent to (prop_1) .",(prop_4 -> prop_2) U (prop_1 <-> prop_3),prop_4 -> ((prop_2 U prop_3) <-> prop_1),False
11674,"If it is true that when (prop_3) happens, (prop_1) also happens, then (prop_2) should not happen.",(prop_3 -> prop_1) -> !prop_2,G((prop_3 -> prop_1) -> !prop_2),False
11675,always ( prop_1 ) can infer that at some time ( prop_2 ),G prop_1 -> F prop_2,G(prop_1 -> F(prop_2)),False
11676,"On condition that ( prop_1 ) , or ( prop_2 ) , then in response instantly the event that ( prop_3 ) must happen .",G((prop_1 | prop_2) -> prop_3),G ((prop_1 | prop_2) -> X prop_3),False
11677,It is always the case that if ( prop_1 ) and ( prop_3 ) then in response the condition that ultimately ( prop_2 ) .,G((prop_1 & prop_3) -> !F prop_2),G((prop_1 & prop_3) -> F(prop_2)),False
11678,"Until (prop_1) happens and then (prop_2) follows, keep (prop_4) being equivalent to (prop_3) .",(prop_1 <-> prop_2) U (prop_4 -> prop_3),G (prop_4 <-> prop_3) U (prop_1 & X prop_2),False
11679,"Either it is not the case that ( prop_2 ) or else ( prop_3 ) , or else ( prop_1 ) .",prop_1 | !prop_2 | prop_3,!prop_2 | prop_3 | prop_1,True
11680,If ( prop_4 ) and ( prop_3 ) then ( prop_2 ) if and only if ( prop_1 ) .,prop_1 <-> ((prop_3 & prop_4) -> prop_2),((prop_4 & prop_3) -> prop_2) <-> prop_1,True
11681,Always (prop_1). (prop_3) when (prop_2).,(prop_3 -> prop_2) & G prop_1,G(prop_1) & G(prop_2 -> prop_3),False
11682,"If (prop_2), (prop_3) until (prop_1).",prop_2 -> (prop_3 U prop_1),prop_2 -> (prop_3 U prop_1),True
11683,"It is not the case that ( prop_2 ) and ( prop_1 ) are both detected at the same time , until ( prop_3 ) .",!(prop_1 & prop_2) U prop_3,!((prop_2 & prop_1) U prop_3),False
11684,(prop_3) does not happen and make sure (prop_1) and (prop_2) both hold .,prop_1 & prop_2 & !prop_3,G(!prop_3 & prop_1 & prop_2),False
11685,"Either (prop_1) and (prop_3) are equal, or else make sure (prop_2) happens eventually .",(prop_1 <-> prop_3) | F prop_2,(prop_1 <-> prop_3) | F prop_2,True
11686,( prop_1 ) until whenever ( prop_2 ),prop_1 U F prop_2,prop_1 U (prop_2 -> prop_1),False
11687,"It should be the case that either not (prop_1) is equivalent to (prop_2) , or else (prop_3) finally happens .",(!prop_1 <-> prop_2) | F prop_3,(!prop_1 <-> prop_2) | F prop_3,True
11688,"When ( prop_1 ) , then the following condition is true : ( prop_2 ) .",G(prop_1 -> G prop_2),G (prop_1 -> prop_2),False
11689,at some time ( prop_1 ) or never ( prop_2 ),F(prop_1 | G!prop_2),F prop_1 | G !prop_2,False
11690,at some time ( prop_1 ) or ( prop_2 ),F(prop_1 | prop_2),F (prop_1 | prop_2),True
11691,forever ( prop_1 ) and repeatedly ( prop_2 ),G(prop_1 & GF prop_2),G prop_1 & G F prop_2,True
11692,"( prop_3 ) happens and continues until ( prop_1 ) happens , and in the same time ( prop_2 ) does not happen .",!prop_2 & (prop_3 U prop_1),prop_3 & !prop_2 & (prop_3 U prop_1),False
11693,( prop_1 ) or forever ( prop_2 ),prop_1 | G prop_2,prop_1 | G prop_2,True
11694,"If (prop_2) then (prop_1), or else both (prop_4) and (prop_3) .",(prop_2 -> prop_1) | (prop_3 & prop_4),G (prop_2 -> prop_1) & G (!prop_2 -> (prop_4 & prop_3)),False
11695,If ( prop_3 ) and ( prop_4 ) and the scenario that ( prop_2 ) is detected then it should be the case that ( prop_1 ) .,(prop_2 & prop_3 & prop_4) -> prop_1,G ((prop_3 & prop_4 & prop_2) -> prop_1),False
11696,"When ( prop_3 ) or the event that ( prop_2 ) gets detected , then the following condition holds : ( prop_1 ) .",G((prop_2 | prop_3) -> G prop_1),G ((prop_3 | prop_2) -> prop_1),False
11697,"If (prop_3), then it's recommended to immediately (prop_2) and then (prop_1).",F prop_3 -> (prop_2 -> prop_1),G(prop_3 -> (prop_2 & X(prop_1))),False
11698,"If (prop_3) is equivalent to (prop_2), and if (prop_1), then (prop_4) .",(prop_2 <-> prop_3) & (prop_1 -> prop_4),G((prop_3 <-> prop_2) & (prop_1 -> prop_4)),False
11699,"If (prop_2), then (prop_3), and finally (prop_1) .",(prop_2 -> prop_3) & F prop_1,G(prop_2 -> (prop_3 & F prop_1)),False
11700,"if at any time ( prop_1 ) , when possible ( prop_2 )",F prop_1 -> F prop_2,G(prop_1 -> (prop_2 | X(!prop_2 & G(!prop_2)))),False
11701,never ( prop_1 ) or ( prop_2 ),G(!prop_1 | prop_2),G(!(prop_1 | prop_2)),False
11702,"If (prop_2) is always true, then if (prop_1) happens, make sure (prop_3) does too .",G prop_2 -> (prop_1 -> prop_3),G(prop_2) -> G(prop_1 -> F prop_3),False
11703,Always avoid (prop_1),G!prop_1,G!prop_1,True
11704,"As long as (prop_3) is always true, then either (prop_1) or (prop_2) can happen .",G prop_3 -> (prop_1 | prop_2),G(prop_3 -> F(prop_1 | prop_2)),False
11705,"It is always the case that if the scenario that ( prop_2 ) happens or ( prop_4 ) , then all of the following conditions hold : starting without any delay the transition action that ( prop_3 ) needs to occur , and at the same time instant the scenario that ( prop_1 ) is n't observed .",G((prop_2 | prop_4) -> (prop_1 & prop_3)),G ((prop_2 | prop_4) -> (X prop_3 & X !prop_1)),False
11706,It is required that the scenario in which ( prop_2 ) is false is equivalent to the scenario in which ( prop_1 ) is equivalent to ( prop_3 ) .,!prop_2 <-> (prop_1 <-> prop_3),G (!prop_2 <-> (prop_1 <-> prop_3)),False
11707,at any time ( prop_1 ) and don't ( prop_2 ),F(prop_1 & !F prop_2),G(prop_1 & !prop_2),False
11708,"when ( prop_1 ) , never ( prop_2 )",prop_1 -> G!prop_2,G(prop_1 -> !F prop_2),False
11709,"It is always the case that whenever the scenario that ( prop_3 ) is detected or ( prop_1 ) , then the following condition holds : there will exist sometime in the future before the end of the simulation eventually , at which ( prop_2 ) and then this scenario will remain uninterruptedly in the future before the simulation ends .",G((prop_1 | prop_3) -> FG prop_2),G ((prop_3 | prop_1) -> F (prop_2 & G prop_2)),True
11710,At some point in the future it should be the case that ( prop_1 ) implies ( prop_3 ) and ( prop_2 ) .,F(prop_2 & (prop_1 -> prop_3)),F (prop_1 -> (prop_3 & prop_2)),False
11711,"Either (prop_2) or (prop_1) should happen, and at the same time make sure (prop_3) is equivalent to (prop_4) .",(prop_3 <-> prop_4) & (prop_1 | prop_2),G((prop_1 | prop_2) & (prop_3 <-> prop_4)),False
11712,"It is required that in a future time ( prop_3 ) or the scenario that ( prop_1 ) is detected, and the above statement is equivalent to that ( prop_2 ) should be observed at the current time instant .",prop_2 <-> F(prop_1 | prop_3),F prop_3 | prop_1 <-> prop_2,False
11713,( prop_1 ) and ( prop_2 ),prop_1 & prop_2,prop_1 & prop_2,True
11714,"If ( prop_1 ) and ( prop_2 ) happens and continues to happen until ( prop_3 ) , then the scenario is equivalent to ( prop_4 ) .",prop_4 <-> ((prop_1 & prop_2) U prop_3),G ((prop_1 & prop_2) U prop_3) <-> prop_4,False
11715,"In case that the transition action that ( prop_3 ) gets detected , then all of the following conditions are true : ( prop_1 ) then uninterruptedly this scenario will be lasting until ( prop_2 ) .",G(prop_3 -> (prop_1 U prop_2)),prop_3 -> (prop_1 & G(prop_1 U prop_2)),False
11716,"Either keep (prop_3) until (prop_2), or if (prop_1) then make (prop_4) happen .",(prop_1 -> prop_4) | (prop_3 U prop_2),(prop_3 U prop_2) | (prop_1 -> F prop_4),False
11717,"The scenario in which ( prop_2 ) and ( prop_4 ) or ( prop_3 ) , is equivalent to the scenario in which ( prop_1 ) .",prop_1 <-> (prop_3 | (prop_2 & prop_4)),((prop_2 & prop_4) | prop_3) <-> prop_1,True
11718,repeatedly ( prop_1 ) or whenever ( prop_2 ),G(F prop_1 | F prop_2),G(prop_1 | (prop_2 -> X(prop_1))),False
11719,The condition in which both ( prop_1 ) and ( prop_3 ) happen is equivalent to ( prop_2 ) not happening.,!prop_2 <-> (prop_1 & prop_3),G((prop_1 & prop_3) <-> !prop_2),False
11720,( prop_4 ) or ( prop_2 ) happens if and only if ( prop_3 ) happens and continues until ( prop_1 ) happens .,(prop_2 | prop_4) <-> (prop_3 U prop_1),(prop_4 | prop_2) <-> (prop_3 U prop_1),True
