Index,Requirement,Ground Truth,Response,Equivalent
11253,never ( prop_1 ) or when possible ( prop_2 ),G(!prop_1 | F prop_2),G(!prop_1) | F(prop_2),False
11254,"As soon as ( prop_3 ) , or ( prop_2 ) then at the same time instant the scenario that ( prop_1 ) shall take place , and ( prop_4 ) .",G((prop_2 | prop_3) -> (prop_1 & prop_4)),((prop_3 | prop_2) -> (prop_1 & prop_4)),False
11255,"Globally , in case that ( prop_3 ) or the event that ( prop_1 ) occurs then for each moment in the future ( prop_2 ) .",G((prop_1 | prop_3) -> GF prop_2),G((prop_3 | prop_1) -> G prop_2),False
11256,when possible ( prop_1 ) until ( prop_2 ),F(prop_1 U prop_2),prop_1 U prop_2,False
11257,when possible ( prop_1 ) and ( prop_2 ),F(prop_1 & prop_2),F(prop_1 & prop_2),True
11258,( prop_1 ) and always ( prop_2 ),prop_1 & G prop_2,prop_1 & G prop_2,True
11259,"In case that ( prop_1 ) , or ( prop_2 ) , then the following condition is true : there shall eventually exist a certain moment in the future before the end of the execution , after which ( prop_3 ) .",G((prop_1 | prop_2) -> FG prop_3),(prop_1 | prop_2) -> F G prop_3,False
11260,"If you do (prop_1), then it should be the same as if you did (prop_3), but do not do (prop_2) .",!prop_2 & (prop_1 <-> prop_3),(prop_1 -> prop_3) & !prop_2,False
11261,For all time (prop_1) happens and (prop_3) is equivalent to (prop_2) .,(prop_2 <-> prop_3) & G prop_1,G(prop_1 & (prop_3 <-> prop_2)),False
11262,"Keep the scenario where ( prop_2 ) is equivalent to ( prop_1 ), and continue this until ( prop_3 ) is no longer true.",(prop_1 <-> prop_2) U !prop_3,(prop_2 <-> prop_1) U !prop_3,True
11263,"The scenario that ( prop_2 ) is not detected or ( prop_3 ) is detected , the above state will keep happening until ( prop_1 ) happens .",(!prop_2 | prop_3) U prop_1,((!prop_2 | prop_3) U prop_1),True
11264,at some time ( prop_1 ) and do not ( prop_2 ),F(prop_1 & !F prop_2),F(prop_1 & !prop_2),False
11265,( prop_1 ) or repeatedly ( prop_2 ),prop_1 | GF prop_2,prop_1 | GF prop_2,True
11266,"It is always the case that in case that ( prop_1 ) , or ( prop_2 ) then all of the following conditions are true : ( prop_3 ) .",G((prop_1 | prop_2) -> G prop_3),G((prop_1 | prop_2) -> prop_3),False
11267,repeatedly ( prop_1 ) and ( prop_2 ),G(prop_2 & F prop_1),G(prop_1 & prop_2),False
11268,always ( prop_1 ) or forever ( prop_2 ),G(prop_1 | G prop_2),G(prop_1) | G(prop_2),False
11269,"It is required that at a certain point the scenario in which ( prop_2 ) is equivalent to the scenario in which ( prop_1 ) happens , and only then ( prop_3 ) .",F(prop_1 <-> prop_2) -> prop_3,F((prop_2 <-> prop_1) U prop_3),False
11270,"If (prop_3), (prop_1) until (prop_2).",prop_3 -> (prop_1 U prop_2),prop_3 -> (prop_1 U prop_2),True
11271,If ( prop_1 ) then all of the following conditions hold : ( prop_2 ) .,G(prop_1 -> prop_2),prop_1 -> G(prop_2),False
11272,The scenario in which (prop_3) happens and continues until (prop_1) is equivalent to the scenario in which (prop_2) does not happen .,!prop_2 <-> (prop_3 U prop_1),(prop_3 U prop_1) <-> !prop_2,True
11273,"At any time (prop_2) or (prop_3), and make sure (prop_1) always holds .",(prop_2 | prop_3) & G prop_1,G(prop_2 | prop_3) & G(prop_1),False
11274,"If (prop_2) is not true, then wait until (prop_3) and (prop_1) both happen .",!prop_2 U (prop_1 & prop_3),!prop_2 -> (! (prop_1 & prop_3) U (prop_1 & prop_3)),False
11275,"In the case the event that ( prop_2 ) gets detected , or ( prop_1 ) , then all of the following conditions are true : ( prop_4 ) or ( prop_3 ) .",G((prop_1 | prop_2) -> (prop_3 | prop_4)),(prop_2 | prop_1) -> (prop_4 | prop_3),False
11276,"If it is globally the case that ( prop_3 ) if and only if ( prop_1 ) then ( prop_2 ) should be true , and vice versa .",prop_2 <-> G(prop_1 <-> prop_3),(G (prop_3 <-> prop_1)) <-> prop_2,True
11277,repeatedly ( prop_1 ) and whenever ( prop_2 ),G(F prop_1 & F prop_2),GF prop_1 & G(prop_2 -> prop_1),False
11278,"If (prop_1) doesn't happen, then make sure (prop_2) and (prop_3) are equivalent .",!prop_1 -> (prop_2 <-> prop_3),!prop_1 -> (prop_2 <-> prop_3),True
11279,"Until (prop_2) is equivalent to (prop_3), if (prop_1) happens then (prop_4) should also happen .",(prop_2 -> prop_3) U (prop_1 <-> prop_4),(prop_2 U (prop_2 <-> prop_3)) & (G(prop_1 -> prop_4)),False
11280,"If (prop_1) then (prop_2), then not (prop_3) .",(prop_1 -> prop_2) -> !prop_3,(prop_1 -> (prop_2 -> !prop_3)),False
11281,"If (prop_2) and (prop_1), then (prop_3) should not happen .",(prop_1 & prop_2) -> !prop_3,(prop_2 & prop_1) -> !prop_3,True
11282,If it is the case that either ( prop_4 ) or ( prop_1 ) is satisfied if and only if ( prop_3 ) is satisfied then ( prop_2 ) is also satisfied .,(prop_3 <-> (prop_1 | prop_4)) -> prop_2,((prop_4 | prop_1) <-> prop_3) -> prop_2,True
11283,"Either (prop_2) is equivalent to (prop_4), or (prop_3) happens and continues until (prop_1) happens.",(prop_2 <-> prop_4) | (prop_3 U prop_1),(prop_2 <-> prop_4) | (prop_3 U prop_1),True
11284,Either (prop_2) does not happen or else (prop_3) or (prop_1) happens .,prop_1 | !prop_2 | prop_3,(!prop_2 | prop_3 | prop_1),True
11285,"(prop_3) is equivalent to (prop_2), or always do (prop_1) .",(prop_2 <-> prop_3) | G prop_1,(prop_3 <-> prop_2) | G prop_1,True
11286,"For all time (prop_3) holds, and whenever (prop_1), then (prop_2) follows .",(prop_1 -> prop_2) & G prop_3,G(prop_3) & G(prop_1 -> F prop_2),False
11287,"If it is not the case that ( prop_3 ) happens until ( prop_2 ) , then ( prop_1 ) .",!(prop_3 U prop_2) -> prop_1,!(prop_3 U prop_2) -> prop_1,True
11288,"If (prop_2) or (prop_3) happens, then keep it until (prop_1) doesn't happen .",(prop_2 | prop_3) U !prop_1,((prop_2 | prop_3) -> ((prop_2 | prop_3) U !prop_1)),False
11289,"If at some point ( prop_2 ) happens and continues to happen until ( prop_4 ) , and also ( prop_1 ) , or else ( prop_3 ) .",prop_3 | (prop_1 & (prop_2 U prop_4)),(F(prop_2 U prop_4) & prop_1) | prop_3,False
11290,whenever ( prop_1 ) and forever ( prop_2 ),F(prop_1 & G prop_2),G(prop_1) & G(prop_2),False
11291,"If (prop_2), then it's recommended to immediately (prop_3) and then (prop_1).",F prop_2 -> (prop_3 -> prop_1),prop_2 -> (prop_3 & X prop_1),False
11292,The scenario in which (prop_3) and (prop_1) happens is equivalent to the scenario in which (prop_2) does not happen .,!prop_2 <-> (prop_1 & prop_3),(prop_3 & prop_1) <-> !prop_2,True
11293,( prop_1 ) or always ( prop_2 ),prop_1 | G prop_2,prop_1 | G prop_2,True
11294,"It is required that either (prop_1) happens soon, or else (prop_2) and (prop_3) happen or not happen at the same time .",(prop_2 <-> prop_3) | F prop_1,F(prop_1) | (prop_2 <-> prop_3),True
11295,( prop_1 ) until at some time ( prop_2 ),prop_1 U F prop_2,prop_1 U prop_2,False
11296,at some time ( prop_1 ) or ( prop_2 ),F(prop_1 | prop_2),F(prop_1 | prop_2),True
11297,"if at some time ( prop_1 ) , never ( prop_2 )",F prop_1 -> G!prop_2,F prop_1 -> G ! prop_2,True
11298,at any time ( prop_1 ) or never ( prop_2 ),F(prop_1 | G!prop_2),G(prop_1) | !F(prop_2),False
11299,( prop_1 ) or ( prop_2 ),prop_1 | prop_2,prop_1 | prop_2,True
11300,"If you do not do (prop_2) and instead do (prop_1), then you should eventually do (prop_3) .",(prop_1 & !prop_2) -> F prop_3,(!prop_2 & prop_1) -> F prop_3,True
11301,"(prop_2) is not true, and keep (prop_3) until (prop_1) .",!prop_2 & (prop_3 U prop_1),(!prop_2) & (prop_3 U prop_1),True
11302,ensure that you (prop_1),F prop_1,prop_1,False
11303,"If it is not the case that ( prop_2 ) and ( prop_1 ) happens , then ( prop_3 ) .",!(prop_1 & prop_2) -> prop_3,(!(prop_2 & prop_1)) -> prop_3,True
11304,"Either while (prop_1), do (prop_4), or make sure (prop_3) and (prop_2) both happen .",(prop_1 -> prop_4) | (prop_2 & prop_3),(prop_1 U prop_4) | (prop_3 & prop_2),False
11305,"Make sure (prop_4) is equivalent to (prop_3), and keep (prop_1) until (prop_2) .",(prop_3 <-> prop_4) & (prop_1 U prop_2),(prop_4 <-> prop_3) & (prop_1 U prop_2),True
11306,The scenario in which (prop_2) or (prop_4) is true is equivalent to the scenario in which (prop_1) and (prop_3) are both true .,(prop_2 | prop_4) <-> (prop_1 & prop_3),(prop_2 | prop_4) <-> (prop_1 & prop_3),True
11307,"While ( prop_3 ) , and ( prop_1 ) , then all of the following conditions hold : at a certain time point in the future before the end of the execution eventually ( prop_2 ) .",G((prop_1 & prop_3) -> F prop_2),(prop_3 & prop_1) -> F prop_2,False
11308,at some time ( prop_1 ) and repeatedly ( prop_2 ),F(prop_1 & GF prop_2),F prop_1 & G prop_2,False
11309,"Until (prop_2) is equal to (prop_3), make sure not to do (prop_1) .",!prop_2 U (prop_1 <-> prop_3),(!prop_1) U (prop_2 & prop_3),False
11310,"If (prop_1), then (prop_2). Do not allow (prop_3) .",!prop_3 & (prop_1 -> prop_2),(prop_1 -> prop_2) & G(!prop_3),False
11311,( prop_1 ) or never ( prop_2 ),prop_1 | G!prop_2,prop_1 | G ! prop_2,True
11312,"It is not the case that ( prop_1 ) is equivalent to ( prop_3 ) , and ( prop_2 ) .",prop_2 & !(prop_1 <-> prop_3),!(prop_1 <-> prop_3) & prop_2,True
11313,"If (prop_3) occurs and (prop_2) happens, this is the same as if you did (prop_1) until (prop_4) .",(prop_2 & prop_3) <-> (prop_1 U prop_4),(prop_3 & prop_2) <-> (prop_1 U prop_4),True
11314,Always avoid (prop_1),G!prop_1,G(!prop_1),True
11315,"If (prop_2) is always true, then either (prop_3) or (prop_1) should be true .",G prop_2 -> (prop_1 | prop_3),G(prop_2) -> (prop_3 | prop_1),True
11316,when possible ( prop_1 ) can infer that forever ( prop_2 ),F prop_1 -> G prop_2,F(prop_1) -> G(prop_2),True
11317,It is required that the scenario in which ( prop_1 ) is false is equivalent to the scenario in which ( prop_3 ) is equivalent to ( prop_2 ) .,!prop_1 <-> (prop_2 <-> prop_3),(!prop_1) <-> (prop_3 <-> prop_2),True
11318,"At least one of the events ( prop_1 ) , ( prop_3 ) , or ( prop_4 ) should occur until ( prop_2 ) .",(prop_1 | prop_3 | prop_4) U prop_2,(prop_1 | prop_3 | prop_4) U prop_2,True
11319,For each time instant if it is not the case that ( prop_2 ) or ( prop_3 ) then ( prop_1 ) .,G(!(prop_2 | prop_3) -> prop_1),G(!(prop_2 | prop_3) -> prop_1),True
11320,"If (prop_2), (prop_1) and (prop_3) as well.",prop_2 -> (prop_1 & prop_3),prop_2 -> (prop_1 & prop_3),True
11321,Do not (prop_2) until (prop_1).,!prop_2 U prop_1,!prop_2 U prop_1,True
11322,"Do not allow (prop_3) to happen, while ensuring that both (prop_1) and (prop_2) do happen.",prop_1 & prop_2 & !prop_3,G(!prop_3) & F(prop_1) & F(prop_2),False
11323,"If you do not do (prop_2), then if you do (prop_3) you should also do (prop_1) .",!prop_2 -> (prop_3 -> prop_1),(!prop_2) -> (prop_3 -> prop_1),True
11324,"( prop_2 ) happens and continues until ( prop_4 ) happens , or else if ( prop_1 ) then ( prop_3 ) .",(prop_1 -> prop_3) | (prop_2 U prop_4),(prop_2 U prop_4) | (prop_1 -> prop_3),True
11325,"Until (prop_1) implies (prop_4), keep making (prop_3) equal to (prop_2) .",(prop_1 <-> prop_4) U (prop_3 -> prop_2),(prop_3 <-> prop_2) U (prop_1 -> prop_4),False
11326,"Everytime when ( prop_1 ) , and ( prop_3 ) then in response for every moment in the future before the simulation ends there needs to be a certain time instant in the future before the simulation ends ultimately , at which ( prop_2 ) .",G((prop_1 & prop_3) -> GF prop_2),G((prop_1 & prop_3) -> G F prop_2),True
11327,repeatedly ( prop_1 ) or when possible ( prop_2 ),G(F prop_1 | F prop_2),GF prop_1 | F prop_2,False
11328,"If (prop_2) is always true, then whenever (prop_1), (prop_3) should also be true .",G prop_2 -> (prop_1 -> prop_3),G(prop_2) -> G(prop_1 -> prop_3),False
11329,If ( prop_2 ) is not equivalent to ( prop_1 ) then ( prop_3 ) .,!(prop_1 <-> prop_2) -> prop_3,(!(prop_2 <-> prop_1)) -> prop_3,True
11330,"If (prop_1) and (prop_3) happen, then if (prop_2) happens, make sure (prop_4) happens .",(prop_1 & prop_3) -> (prop_2 -> prop_4),G((prop_1 & prop_3) -> (prop_2 -> F prop_4)),False
11331,"Globally , whenever ( prop_1 ) and ( prop_3 ) then the following condition is true : there must be a certain time point in the future before the end of the execution , at which ( prop_4 ) , till then ( prop_2 ) .",G((prop_1 & prop_3) -> (prop_4 U prop_2)),G((prop_1 & prop_3) -> (prop_2 U prop_4)),False
11332,The scenario in which (prop_1) happens until (prop_3) occurs is equivalent to the scenario in which either (prop_2) or (prop_4) occurs .,(prop_2 | prop_4) <-> (prop_1 U prop_3),(prop_1 U prop_3) <-> (prop_2 | prop_4),True
11333,If ( prop_1 ) is equivalent to ( prop_2 ) or ( prop_4 ) is detected or ( prop_3 ) is detected .,prop_3 | prop_4 | (prop_1 <-> prop_2),(prop_1 <-> prop_2) | prop_4 | prop_3,True
11334,"If any of (prop_2) or (prop_3) happens, then keep this condition until either (prop_1) or (prop_4) occurs .",(prop_2 | prop_3) U (prop_1 | prop_4),((prop_2 | prop_3) -> ((prop_2 | prop_3) U (prop_1 | prop_4))),False
11335,"It is required that at some future point the scenario in which ( prop_2 ) and ( prop_3 ) are equivalent should hold , and also ( prop_1 ) should be true .",prop_1 & F(prop_2 <-> prop_3),F((prop_2 <-> prop_3) & prop_1),False
11336,"It is not the case that ( prop_1 ) and ( prop_3 ) , and ( prop_2 ) .",prop_2 & !(prop_1 & prop_3),(!(prop_1 & prop_3)) & prop_2,True
11337,"If (prop_3) or (prop_1), then not (prop_2) .",(prop_1 | prop_3) -> !prop_2,(prop_3 | prop_1) -> !prop_2,True
11338,"If (prop_3) doesn't happen, then make sure (prop_1) and (prop_2) both happen .",!prop_3 -> (prop_1 & prop_2),!prop_3 -> (prop_1 & prop_2),True
11339,The combination of ( prop_2 ) and ( prop_3 ) happening is equivalent to the combination of ( prop_4 ) and ( prop_1 ) happening.,(prop_2 & prop_3) <-> (prop_1 & prop_4),(prop_2 & prop_3) <-> (prop_4 & prop_1),True
11340,"If (prop_1) is equivalent to (prop_4), and if (prop_3), then (prop_2) .",(prop_1 <-> prop_4) & (prop_3 -> prop_2),((prop_1 <-> prop_4) & prop_3) -> prop_2,False
11341,If at some point (prop_2) or (prop_4) is detected and continued until then at some other point (prop_3) and (prop_1) should be detected as well .,(prop_2 | prop_4) U (prop_1 & prop_3),F((prop_2 | prop_4) & F(prop_3 & prop_1)),False
11342,"If ( prop_4 ) would imply ( prop_3 ) then this would further imply ( prop_2 ) , then it would have to be the case that ( prop_1 ) .",((prop_4 -> prop_3) -> prop_2) -> prop_1,((prop_4 -> prop_3) -> prop_2) -> prop_1,True
11343,"If at some point ( prop_2 ) is equivalent to ( prop_1 ) and this scenario continues until ( prop_3 ) is detected , then ( prop_4 ) .",((prop_1 <-> prop_2) U prop_3) -> prop_4,F((prop_2 <-> prop_1) U prop_3) -> prop_4,False
11344,"If whenever ( prop_1 ) happens, it implies that ( prop_3 ) also happens, then it is required that ( prop_2 ) does not happen.",(G prop_1 -> prop_3) -> !prop_2,(G(prop_1 -> prop_3)) -> !prop_2,False
11345,"If (prop_1), then do (prop_3) or else, don't (prop_2) .",!prop_2 | (prop_1 -> prop_3),prop_1 -> (prop_3 | !prop_2),True
11346,"If ( prop_3 ) and ( prop_4 ) is detected and continued until ( prop_2 ) is detected , then the scenario is equivalent to ( prop_1 ) .",prop_1 <-> ((prop_3 & prop_4) U prop_2),((prop_3 & prop_4) U prop_2) -> prop_1,False
11347,"First, (prop_3). Then, (prop_1) and continue to (prop_2).",prop_1 & prop_3 & F prop_2,prop_3 & X(prop_1 & X G prop_2),False
11348,"Either (prop_4) or (prop_1) should happen, or both (prop_2) and (prop_3) should happen at the same time.",prop_1 | prop_4 | (prop_2 & prop_3),(prop_4 | prop_1) | (prop_2 & prop_3),True
11349,"It is not the case that ( prop_3 ) and ( prop_1 ) happen at the same time , the above condition will hold until ( prop_2 ) happens .",!(prop_1 & prop_3) U prop_2,(!(prop_3 & prop_1)) U prop_2,True
11350,"Either (prop_2) or (prop_1) should happen, or else (prop_3) should always be true .",prop_1 | prop_2 | G prop_3,(prop_2 | prop_1) | G prop_3,True
11351,"It is either the case that if ( prop_2 ) is not detected then ( prop_1 ) , or else ( prop_3 ) .",prop_3 | (!prop_2 -> prop_1),(!prop_2 -> prop_1) | prop_3,True
11352,Keep doing (prop_1) after doing (prop_2),F(prop_1 -> G prop_2),F(prop_2 & GX prop_1),False
11353,"Either (prop_1) or (prop_2) should happen, or eventually (prop_3) will happen.",prop_1 | prop_2 | F prop_3,(prop_1 | prop_2) | F prop_3,True
11354,(prop_3) or (prop_2). (prop_4) until (prop_1).,(prop_2 | prop_3) & (prop_4 U prop_1),(prop_3 | prop_2) & (prop_4 U prop_1),True
11355,"If ( prop_2 ) does not happen then ( prop_3 ) should happen and vice versa , and ( prop_1 ) should also be observed .",prop_1 & (!prop_2 <-> prop_3),((!prop_2 <-> prop_3) & prop_1),True
11356,"if forever ( prop_1 ) , forever ( prop_2 )",G prop_1 -> G prop_2,G prop_1 -> G prop_2,True
11357,never ( prop_1 ) and ( prop_2 ),G(!prop_1 & prop_2),G(!(prop_1 & prop_2)),False
11358,"In case that ( prop_1 ) or ( prop_2 ) then ( prop_3 ) should happen , or else ( prop_4 ) .",prop_4 | ((prop_1 | prop_2) -> prop_3),((prop_1 | prop_2) -> F prop_3) | prop_4,False
11359,The scenario in which ( prop_3 ) does not happen is equivalent to the scenario in which either ( prop_1 ) or ( prop_2 ) happens .,!prop_3 <-> (prop_1 | prop_2),(!prop_3) <-> (prop_1 | prop_2),True
11360,"If (prop_2) happens and continues until (prop_1), then (prop_3) should not happen .",(prop_2 U prop_1) -> !prop_3,(prop_2 U prop_1) -> !prop_3,True
11361,"Either (prop_2) or (prop_4), and (prop_1) implies (prop_3) .",(prop_1 -> prop_3) & (prop_2 | prop_4),(prop_2 | prop_4) & (prop_1 -> prop_3),True
11362,always ( prop_1 ) and ( prop_2 ),G(prop_1 & prop_2),G(prop_1) & prop_2,False
11363,If ( prop_1 ) does not happen then ( prop_3 ) happens and ( prop_2 ) .,prop_2 & (!prop_1 -> prop_3),!prop_1 -> (prop_3 & prop_2),False
11364,"Start by (prop_1). Then, (prop_3). Lastly, (prop_2).",(prop_1 U prop_3) U prop_2,prop_1 & F(prop_3 & F prop_2),False
11365,"( prop_1 ) happens if ( prop_3 ) does not happen , and ( prop_2 ) should also be true all the time . ",(!prop_1 -> prop_3) & G prop_2,(!prop_3 -> prop_1) & G prop_2,True
11366,"Try (prop_1) and then achieve (prop_3), but if (prop_2) or (prop_4) happens, then stop .",(prop_1 -> prop_3) U (prop_2 | prop_4),(prop_1 U prop_3) & G((prop_2 | prop_4) -> !F prop_3),False
11367,If ( prop_2 ) and ( prop_1 ) then ( prop_3 ) .,(prop_1 & prop_2) -> prop_3,(prop_2 & prop_1) -> prop_3,True
11368,"On condition that the scenario that ( prop_1 ) happens then in response the event that ( prop_3 ) has to be detected at the same time instant , and at once ( prop_2 ) .",G(prop_1 -> (prop_2 & prop_3)),prop_1 -> (prop_3 & prop_2),False
11369,"If (prop_2) or (prop_1), then either do (prop_4) or (prop_3) .",(prop_1 | prop_2) -> (prop_3 | prop_4),(prop_2 | prop_1) -> (prop_4 | prop_3),True
11370,It is always the case that when ( prop_2 ) and ( prop_1 ) then in response the condition that ( prop_3 ) should n't be true .,G((prop_1 & prop_2) -> !F prop_3),G((prop_2 & prop_1) -> !prop_3),False
11371,Either (prop_2) happens until (prop_1) or not (prop_3) .,!prop_3 | (prop_2 U prop_1),(prop_2 U prop_1) | !prop_3,True
11372,"Until (prop_1) is not true, if (prop_3), then (prop_2) .",(prop_1 -> prop_3) U !prop_2,(!prop_1) U (prop_3 -> prop_2),False
11373,"Eventually, (prop_3) becomes true if and only if either (prop_1) or (prop_2) is true.",(prop_1 | prop_2) <-> F prop_3,F(prop_3 <-> (prop_1 | prop_2)),False
11374,when possible ( prop_1 ) and don't ( prop_2 ),F(prop_1 & !prop_2),F(prop_1 & !prop_2),True
11375,Either keep both (prop_1) and (prop_2) or else always keep (prop_3) .,(prop_1 & prop_2) | G prop_3,(prop_1 & prop_2) | G prop_3,True
11376,"when ( prop_1 ) , whenever ( prop_2 )",prop_1 -> F prop_2,G(prop_1 -> G(prop_2)),False
11377,"when forever ( prop_1 ) , whenever ( prop_2 )",G prop_1 -> F prop_2,G(prop_1) -> G(prop_2 -> F prop_2),False
11378,"( prop_1 ) should not happen if ( prop_3 ) does not happen , and ( prop_2 ) should also be true all the time . ",(!prop_1 -> !prop_3) & G prop_2,(!prop_3 -> !prop_1) & G prop_2,False
11379,"Globally , in case that ( prop_1 ) , and ( prop_2 ) , then in response right away ( prop_3 ) .",G((prop_1 & prop_2) -> prop_3),G((prop_1 & prop_2) -> X prop_3),False
11380,Do prop_1 but not do prop_2,prop_1 & !prop_2,prop_1 & !prop_2,True
11381,"If ( prop_2 ) is detected then ( prop_3 ) , and ( prop_1 ) .",prop_1 & (prop_2 -> prop_3),(prop_2 -> prop_3) & prop_1,True
11382,"If ( prop_1 ) and ( prop_2 ) , then all of the following conditions are true : at a time in the future , ( prop_3 ) .",G((prop_1 & prop_2) -> FG prop_3),(prop_1 & prop_2) -> F prop_3,False
11383,"Either (prop_2) or (prop_3) should happen, and at the same time make sure (prop_4) is equivalent to (prop_1) .",(prop_1 <-> prop_4) & (prop_2 | prop_3),(prop_2 | prop_3) & (prop_4 <-> prop_1),True
11384,"Do (prop_4) and (prop_3) , and also do (prop_2) and (prop_1) .",prop_1 & prop_2 & prop_3 & prop_4,(prop_4 & prop_3) & (prop_2 & prop_1),True
11385,"If ( prop_2 ) leads to ( prop_1 ), then this scenario is equivalent to the one where ( prop_3 ) and ( prop_4 ) both happen.",(prop_2 -> prop_1) <-> (prop_3 & prop_4),(G(prop_2 -> F prop_1)) <-> (prop_3 & prop_4),False
11386,"If it is the case that the scenario in which ( prop_2 ) is detected then as a response ( prop_1 ) should happen , then ( prop_3 ) .",(prop_2 -> prop_1) -> prop_3,((prop_2 -> F prop_1) -> prop_3),False
11387,"if ( prop_1 ) , ( prop_2 )",prop_1 -> prop_2,prop_1 -> prop_2,True
11388,"If ( prop_1 ) then ( prop_2 ) , and also ( prop_4 ) happens or else ( prop_3 ) .",prop_3 | (prop_4 & (prop_1 -> prop_2)),(prop_1 -> prop_2) & (prop_4 | prop_3),False
11389,"It is always the case that when ( prop_1 ) , then the following condition is true : there is ultimately a certain moment in the future before the end of the simulation , after which ( prop_2 ) .",G(prop_1 -> FG prop_2),G(prop_1 -> FG prop_2),True
11390,( prop_1 ) and ( prop_2 ),prop_1 & prop_2,prop_1 & prop_2,True
11391,"(prop_1) is equivalent to (prop_2), or (prop_3) is false .",!prop_3 | (prop_1 <-> prop_2),(prop_1 <-> prop_2) | !prop_3,True
11392,"If (prop_2) or (prop_1), then always (prop_3) .",(prop_1 | prop_2) -> G prop_3,(prop_2 | prop_1) -> G prop_3,True
11393,"It is required that at some point the scenario in which ( prop_1 ) happens is equivalent to the scenario in which ( prop_3 ) happens , or else ( prop_2 ) does not happen .",!prop_2 | (prop_3 <-> F prop_1),F((prop_1 <-> prop_3) | !prop_2),False
11394,"Always make sure that ( prop_2 ) happens, or else it is true that ( prop_1 ) not happening is equivalent to ( prop_3 ) happening.",(!prop_1 <-> prop_3) | G prop_2,G(prop_2 | (!prop_1 <-> prop_3)),False
11395,"If (prop_1) is equivalent to (prop_3), then make sure (prop_2) is always true .",(prop_1 <-> prop_3) -> G prop_2,(prop_1 <-> prop_3) -> G prop_2,True
11396,"For each time instant ( prop_1 ) should happen , and ( prop_2 ) should be detected , or else ( prop_3 ) .",prop_3 | (prop_2 & G prop_1),G((prop_1 & prop_2) | prop_3),False
11397,"If (prop_3) is equivalent to (prop_4), then (prop_1) should be equivalent to (prop_2) .",(prop_3 <-> prop_4) -> (prop_1 <-> prop_2),(prop_3 <-> prop_4) -> (prop_1 <-> prop_2),True
11398,"If ( prop_2 ) is equivalent to ( prop_4 ) or else ( prop_3 ) , then ( prop_1 ) .",(prop_3 | (prop_2 <-> prop_4)) -> prop_1,((prop_2 <-> prop_4) | prop_3) -> prop_1,True
11399,"If (prop_2) happening implies (prop_3) happening, then (prop_1) must always be true.",(prop_2 -> prop_3) -> G prop_1,(prop_2 -> prop_3) -> G prop_1,True
11400,forever ( prop_1 ) or at any time ( prop_2 ),G(prop_1 | F prop_2),G(prop_1) | F(prop_2),False
11401,Continue not doing ( prop_2 ) until the point when ( prop_1 ) happening leads to ( prop_3 ) happening.,!prop_2 U (prop_1 -> prop_3),(!prop_2) U (prop_1 -> prop_3),True
11402,"Eventually, ensure that (prop_3) happens, and in the meantime, either (prop_1) or (prop_2) should also happen.",(prop_1 | prop_2) & F prop_3,((prop_1 | prop_2) U prop_3),False
11403,"If it is true that ( prop_3 ) happens and continues until ( prop_2 ) is detected then as a response ( prop_4 ) should be detected , then ( prop_1 ) should be detected .",((prop_3 U prop_2) -> prop_4) -> prop_1,((prop_3 U prop_2) -> F prop_4) -> F prop_1,False
11404,"(prop_2) is equivalent to (prop_4), and (prop_1) is equivalent to (prop_3).",(prop_2 <-> prop_4) & (prop_1 <-> prop_3),(prop_2 <-> prop_4) & (prop_1 <-> prop_3),True
11405,"( prop_3 ) keeps being detected until ( prop_4 ) happens if and only if ( prop_2 ) is true , and ( prop_1 ) should be true .",prop_1 & (prop_2 <-> (prop_3 U prop_4)),((prop_3 U prop_4) <-> prop_2) & prop_1,True
11406,"If (prop_2) and (prop_1) happen, then make sure (prop_3) happens at some point .",(prop_1 & prop_2) -> F prop_3,(prop_1 & prop_2) -> F prop_3,True
11407,never ( prop_1 ) means that at any time ( prop_2 ),G!prop_1 -> F prop_2,G(!prop_1) <-> G(prop_2),False
11408,"If (prop_3), then (prop_2), or always (prop_1) .",(prop_3 -> prop_2) | G prop_1,prop_3 -> (prop_2 | G prop_1),True
11409,"If (prop_3), then (prop_1), and if (prop_2), then (prop_4), are equivalent .",(prop_3 -> prop_1) <-> (prop_2 -> prop_4),(prop_3 -> prop_1) <-> (prop_2 -> prop_4),True
11410,"( prop_2 ) is equivalent to ( prop_1 ) , and ( prop_3 ) .",prop_3 & (prop_1 <-> prop_2),(prop_2 <-> prop_1) & prop_3,True
11411,"It is not the case that ( prop_1 ) and ( prop_2 ) are both true , or else ( prop_3 ) .",prop_3 | !(prop_1 & prop_2),!(prop_1 & prop_2) | prop_3,True
11412,at any time ( prop_1 ) and never ( prop_2 ),F(prop_1 & G!prop_2),G(prop_1) & G(!prop_2),False
11413,"If ( prop_2 ) is equivalent to ( prop_4 ) then ( prop_3 ) , and ( prop_1 ) .",prop_1 & ((prop_2 <-> prop_4) -> prop_3),((prop_2 <-> prop_4) -> prop_3) & prop_1,True
11414,"if forever ( prop_1 ) , repeatedly ( prop_2 )",G prop_1 -> GF prop_2,G(prop_1) -> GF(prop_2),True
11415,"It is not the case that ( prop_2 ) until ( prop_3 ) happens some time in the future, which is equal to ( prop_1 ) .",prop_1 <-> !(prop_2 U prop_3),!(prop_2 U F prop_3) <-> prop_1,False
