Index,Requirement,Ground Truth,Response,Equivalent
12463,If it is not the case that ( prop_1 ) and ( prop_3 ) then ( prop_2 ) .,!(prop_1 & prop_3) -> prop_2,! (prop_1 & prop_3) -> prop_2,True
12464,"Either both (prop_2) and (prop_1) should happen, or if (prop_3) happens, then (prop_4) should also happen.",(prop_3 -> prop_4) | (prop_1 & prop_2),(prop_2 & prop_1) | (prop_3 -> prop_4),True
12465,"When (prop_4) and (prop_3) are equivalent, (prop_2) should happen until (prop_1) .",(prop_3 <-> prop_4) & (prop_2 U prop_1),G((prop_4 <-> prop_3) -> (prop_2 U prop_1)),False
12466,"Always have (prop_3), is equivalent to the scenario in which both ( prop_1 ) does not happen and ( prop_2 ) happens .",(!prop_1 & prop_2) <-> G prop_3,G prop_3 <-> (! prop_1 & prop_2),True
12467,"If either (prop_4) or (prop_1) is true, then (prop_3) and (prop_2) should also be true, and vice versa .",(prop_1 | prop_4) <-> (prop_2 & prop_3),((prop_4 | prop_1) <-> (prop_3 & prop_2)),True
12468,"If ( prop_3 ) is equivalent to ( prop_4 ) and also ( prop_1 ) happens, or else ( prop_2 ) .",prop_2 | (prop_1 & (prop_3 <-> prop_4)),((prop_3 <-> prop_4) & prop_1) | prop_2,True
12469,"It is not the case that ( prop_2 ) until ( prop_1 ) happens at some point in the future , which is equivalent to ( prop_3 ) .",prop_3 <-> !(prop_2 U prop_1),!((!prop_2) U prop_1) <-> prop_3,False
12470,"Until (prop_2) is equivalent to (prop_3), make sure that (prop_1) is not true .",!prop_2 U (prop_1 <-> prop_3),!prop_1 U (prop_2 <-> prop_3),False
12471,"Do not (prop_1), and if (prop_2), then do (prop_3) .",!prop_1 & (prop_2 -> prop_3),!prop_1 & (prop_2 -> prop_3),True
12472,( prop_1 ) or never ( prop_2 ),prop_1 | G!prop_2,prop_1 | !F prop_2,True
12473,"If either (prop_3) or (prop_1) happens, then wait until (prop_2) is equivalent to (prop_4) .",(prop_1 | prop_3) U (prop_2 <-> prop_4),G ((prop_3 | prop_1) -> (prop_2 <-> prop_4)),False
12474,The scenario in which (prop_4) happens until (prop_2) is equivalent to the scenario in which (prop_3) and (prop_1) both happen .,(prop_1 & prop_3) <-> (prop_4 U prop_2),(prop_4 U prop_2) <-> (prop_3 & prop_1),True
12475,"( prop_2 ) should not happen if ( prop_1 ) does happen , and ( prop_3 ) should also be true all the time . ",(prop_2 -> !prop_1) & G prop_3,G((prop_1 -> !prop_2) & prop_3),False
12476,Always avoid (prop_1),G!prop_1,G!prop_1,True
12477,"If (prop_2) is always true, then either (prop_1) or (prop_3) should be true .",G prop_2 -> (prop_1 | prop_3),G prop_2 -> G (prop_1 | prop_3),False
12478,whenever ( prop_1 ) can infer that forever ( prop_2 ),F prop_1 -> G prop_2,G(prop_1 -> G(prop_2)),False
12479,forever ( prop_1 ) and ( prop_2 ),G(prop_1 & prop_2),G prop_1 & prop_2,False
12480,For each time instant if it is not the case that ( prop_3 ) or ( prop_2 ) then ( prop_1 ) .,G(!(prop_2 | prop_3) -> prop_1),G(!((!prop_3) | (!prop_2)) -> prop_1),False
12481,"Once (prop_2), (prop_3) and (prop_1).",prop_2 -> (prop_1 & prop_3),G(prop_2 -> (prop_3 & prop_1)),False
12482,Make sure you do not (prop_2) until (prop_1).,!prop_2 U prop_1,G(!prop_2 U prop_1),False
12483,Not ( prop_3 ) And ( prop_1 ) And ( prop_2 ) .,prop_1 & prop_2 & !prop_3,!prop_3 & prop_1 & prop_2,True
12484,"If you do not do (prop_3), then if you do (prop_2) you should do (prop_1) .",!prop_3 -> (prop_2 -> prop_1),!prop_3 -> (prop_2 -> prop_1),True
12485,don't ( prop_1 ) or repeatedly ( prop_2 ),!(prop_1 | GF prop_2),!prop_1 | G F prop_2,False
12486,"On condition that ( prop_2 ) , and ( prop_3 ) then the following condition holds : for every moment in the future until the end of the execution ( prop_1 ) .",G((prop_2 & prop_3) -> GF prop_1),(prop_2 & prop_3) -> G prop_1,False
12487,repeatedly ( prop_1 ) or whenever ( prop_2 ),G(F prop_1 | F prop_2),G(prop_1) | G(prop_2 -> prop_1),False
12488,If ( prop_2 ) is not equivalent to ( prop_1 ) then ( prop_3 ) .,!(prop_1 <-> prop_2) -> prop_3,!(prop_2 <-> prop_1) -> prop_3,True
12489,"When ( prop_1 ) , and ( prop_3 ) then the following condition is true : ( prop_4 ) and this condition shall always hold until ( prop_2 ) .",G((prop_1 & prop_3) -> (prop_4 U prop_2)),G((prop_1 & prop_3) -> (prop_4 U prop_2)),True
12490,"(prop_2) happens and continues until (prop_1) occurs, and this scenario is equivalent to when either (prop_3) or (prop_4) happens.",(prop_3 | prop_4) <-> (prop_2 U prop_1),(prop_2 U prop_1) <-> (prop_3 | prop_4),True
12491,If ( prop_1 ) is equivalent to ( prop_2 ) or else ( prop_3 ) or else ( prop_4 ) .,prop_3 | prop_4 | (prop_1 <-> prop_2),prop_1 <-> (prop_2 | prop_3 | prop_4),False
12492,"If any of (prop_3) or (prop_1) happens, then keep this condition until either (prop_2) or (prop_4) occurs .",(prop_1 | prop_3) U (prop_2 | prop_4),G ((prop_3 | prop_1) -> ((prop_3 | prop_1) U (prop_2 | prop_4))),False
12493,"It is equivalent to have ( prop_3 ) if ( prop_1 ) , ( prop_4 ) , or ( prop_2 ) .",prop_2 <-> (prop_1 | prop_3 | prop_4),prop_3 <-> (prop_1 | prop_4 | prop_2),False
12494,"( prop_2 ) will be false until at one time point prop_1 will be true , or else prop_3 is true .",prop_3 | (!prop_2 U prop_1),!prop_2 U (prop_1 | prop_3),False
12495,"If either (prop_1) or (prop_3) happens, then (prop_2) should not happen.",(prop_1 | prop_3) -> !prop_2,G ((prop_1 | prop_3) -> !prop_2),False
12496,"If (prop_1) doesn't happen, then make sure (prop_3) and (prop_2) both happen .",!prop_1 -> (prop_2 & prop_3),!prop_1 -> (prop_3 & prop_2),True
12497,"If (prop_1) and (prop_4) are both true, then (prop_2) and (prop_3) should be true as well, and vice versa .",(prop_1 & prop_4) <-> (prop_2 & prop_3),(prop_1 & prop_4) <-> (prop_2 & prop_3),True
12498,"(prop_4) is equivalent to (prop_3), and if (prop_2) then (prop_1) .",(prop_3 <-> prop_4) & (prop_2 -> prop_1),prop_4 <-> prop_3 & prop_2 -> prop_1,False
12499,If at some point (prop_1) or (prop_2) is detected and continued until then at some other point (prop_4) and (prop_3) should be detected as well .,(prop_1 | prop_2) U (prop_3 & prop_4),G F ((prop_1 | prop_2) & F (prop_4 & prop_3)),False
12500,"If ( prop_3 ) is equivalent to ( prop_1 ) and this scenario continues until ( prop_2 ) is detected , then ( prop_4 ) .",((prop_1 <-> prop_3) U prop_2) -> prop_4,G((prop_3 <-> prop_1) U prop_2) -> prop_4,False
12501,It is not the case that both ( prop_3 ) and ( prop_2 ) are detected at the same time if and only if ( prop_1 ) is detected .,prop_1 <-> !(prop_2 & prop_3),!((prop_3 & prop_2) <-> prop_1),True
12502,at some time ( prop_1 ) and repeatedly ( prop_2 ),F(prop_1 & GF prop_2),F prop_1 & G F prop_2,True
12503,when possible ( prop_1 ) can infer that don't ( prop_2 ),F prop_1 -> !F prop_2,G(prop_1 -> !prop_2),False
12504,"If (prop_2), then (prop_1), or else don't (prop_3) .",!prop_3 | (prop_2 -> prop_1),prop_2 -> (prop_1 | !prop_3),True
12505,"If ( prop_2 ) and ( prop_1 ) happens and continues to happen until ( prop_3 ) , then the scenario is equivalent to ( prop_4 ) .",prop_4 <-> ((prop_1 & prop_2) U prop_3),((prop_2 & prop_1) U prop_3) <-> prop_4,True
12506,It is required that both (prop_3) and (prop_1) should happen and finally (prop_2) should happen .,prop_1 & prop_3 & F prop_2,G(prop_3 & prop_1) & F(prop_2),False
12507,"Either (prop_3) and (prop_2) happen at the same time, or else (prop_4) or (prop_1) happens .",prop_1 | prop_4 | (prop_2 & prop_3),((prop_3 & prop_2) | (prop_4 | prop_1)),True
12508,"If at a certain moment in the future before the end of the simulation ( prop_1 ) , then the following condition is true : ( prop_3 ) and this scenario will have to sustain uninterruptedly till the transition action that ( prop_2 ) is detected eventually at sometime in the future before the execution ends .",G(F prop_1 -> (prop_3 U prop_2)),F(prop_1) -> (prop_3 U prop_2),False
12509,"For all time make sure that (prop_1), or else (prop_2) or (prop_3) is true .",prop_2 | prop_3 | G prop_1,G(prop_1 | prop_2 | prop_3),False
12510,"In the event that ( prop_3 ) and ( prop_1 ) , then the following condition is true : there shall be ultimately a certain time instant in the future before the execution ends , after which ( prop_2 ) then this condition ought to continue without interruption in the future till the end of the simulation .",G((prop_1 & prop_3) -> FG prop_2),(prop_3 & prop_1) -> F (prop_2 & G prop_2),False
12511,"Do (prop_3) or (prop_1), or eventually, (prop_2) should happen.",prop_1 | prop_3 | F prop_2,prop_3 | prop_1 | F prop_2,True
12512,"If (prop_2) does not happen, then (prop_1) should continue happening until (prop_3) happens.",!prop_2 -> (prop_1 U prop_3),!prop_2 -> (prop_1 U prop_3),True
12513,"(prop_4) should happen until (prop_1), and at the same time, either (prop_3) or (prop_2) should happen .",(prop_2 | prop_3) & (prop_4 U prop_1),prop_4 U prop_1 & (prop_3 | prop_2),True
12514,"Scenario that ( prop_2 ) leads to ( prop_4 ) is equivalent to ( prop_3 ) , and ( prop_1 ) .",prop_1 & (prop_3 <-> (prop_2 -> prop_4)),((prop_2 -> prop_4) <-> prop_3) & prop_1,True
12515,repeatedly ( prop_1 ) can infer that ( prop_2 ),GF prop_1 -> prop_2,G(prop_1 -> F prop_2),False
12516,never ( prop_1 ) and ( prop_2 ),G(!prop_1 & prop_2),G!((prop_1) & (prop_2)),False
12517,"If it is the case that ( prop_1 ) or ( prop_4 ) then ( prop_2 ) should happen , or else ( prop_3 ) .",prop_3 | ((prop_1 | prop_4) -> prop_2),G ((prop_1 | prop_4) -> (F prop_2 | prop_3)),False
12518,"If (prop_2) is not the case, then either (prop_3) or (prop_1) should be the case, and vice versa .",!prop_2 <-> (prop_1 | prop_3),!prop_2 <-> (prop_3 | prop_1),True
12519,"If (prop_1) is true until (prop_2), then (prop_3) is not true .",(prop_1 U prop_2) -> !prop_3,(prop_1 U prop_2) -> !prop_3,True
12520,"If the transition action that ( prop_2 ) is observed , and ( prop_1 ) then all of the following conditions hold : ( prop_3 ) .",G((prop_1 & prop_2) -> prop_3),G((prop_2 & prop_1) -> prop_3),True
12521,"If ( prop_3 ) does not happen , then ( prop_1 ) , and also ( prop_2 ) .",prop_2 & (!prop_3 -> prop_1),!prop_3 -> (prop_1 & prop_2),False
12522,"Start by (prop_1). Then, (prop_3). Lastly, (prop_2).",(prop_1 U prop_3) U prop_2,prop_1 & X (prop_3 & X prop_2),False
12523,"( prop_2 ) happens if ( prop_1 ) does not happen , and ( prop_3 ) should also be true all the time . ",(!prop_2 -> prop_1) & G prop_3,G((!prop_1 -> prop_2) & prop_3),False
12524,"It is not the case that ( prop_2 ) and ( prop_3 ) , and ( prop_1 ) .",prop_1 & !(prop_2 & prop_3),! (prop_2 & prop_3) & prop_1,True
12525,If ( prop_2 ) and ( prop_3 ) then ( prop_1 ) .,(prop_2 & prop_3) -> prop_1,( prop_2 & prop_3 ) -> prop_1,True
12526,"If ( prop_3 ) or ( prop_2 ) happens , then ( prop_4 ) or ( prop_1 ) should also happen .",(prop_2 | prop_3) -> (prop_1 | prop_4),((prop_3 | prop_2) -> (prop_4 | prop_1)),True
12527,"Either keep doing (prop_3) until (prop_1), or make sure not to do (prop_2) .",!prop_2 | (prop_3 U prop_1),(prop_3 U prop_1) | G!prop_2,False
12528,"If (prop_3) then (prop_2), until you no longer detect (prop_1) .",(prop_3 -> prop_2) U !prop_1,((prop_3 -> prop_2) U !prop_1),True
12529,"You should reach a state where (prop_2) is true, and this should be equivalent to the state where either (prop_3) or (prop_1) is true .",(prop_1 | prop_3) <-> F prop_2,F prop_2 <-> (prop_3 | prop_1),True
12530,when possible ( prop_1 ) and don't ( prop_2 ),F(prop_1 & !prop_2),G(prop_1 -> !prop_2),False
12531,"Either (prop_1) and (prop_2) should happen at the same time, or always (prop_3) .",(prop_1 & prop_2) | G prop_3,((prop_1 & prop_2) | G prop_3),True
12532,"when ( prop_1 ) , when possible ( prop_2 )",prop_1 -> F prop_2,G(prop_1 -> F(prop_2)),False
12533,"Always, ( prop_3 ) is true if and only if both ( prop_1 ) and ( prop_2 ) are true.",(prop_1 & prop_2) <-> G prop_3,G(prop_3 <-> (prop_1 & prop_2)),False
12534,"( prop_2 ) should not happen if ( prop_1 ) does not happen , and ( prop_3 ) should also be true all the time . ",(!prop_2 -> !prop_1) & G prop_3,G((!prop_1 -> !prop_2) & prop_3),False
12535,( prop_1 ) and don't ( prop_2 ),prop_1 & !prop_2,prop_1 & !prop_2,True
12536,"If ( prop_3 ) then ( prop_1 ) , and also ( prop_2 ) .",prop_2 & (prop_3 -> prop_1),prop_3 -> (prop_1 & prop_2),False
12537,"All of the following happens: (prop_1) or (prop_4), and (prop_2) and (prop_3) are equal in the truth values .",(prop_2 <-> prop_3) & (prop_1 | prop_4),(prop_1 | prop_4) & (prop_2 <-> prop_3),True
12538,"Either (prop_3) should eventually happen, or not (prop_1) or (prop_2) should happen.",!prop_1 | prop_2 | F prop_3,F prop_3 | (!prop_1 | prop_2),True
12539,If it is the case that the scenario where ( prop_2 ) leads to ( prop_3 ) then it should also leads to ( prop_1 ) .,(prop_2 -> prop_3) -> prop_1,G((prop_2 -> prop_3) -> prop_1),False
12540,"If (prop_1), (prop_2).",prop_1 -> prop_2,prop_1 -> prop_2,True
12541,"If ( prop_3 ) then implies ( prop_2 ), and in the same time ( prop_1 ) , or else ( prop_4 ) .",prop_4 | (prop_1 & (prop_3 -> prop_2)),((prop_3 -> prop_2) & prop_1) | prop_4,True
12542,( prop_1 ) and ( prop_2 ),prop_1 & prop_2,prop_1 & prop_2,True
12543,"( prop_1 ) is equivalent to ( prop_2 ), or else ( prop_3 ) is not true .",!prop_3 | (prop_1 <-> prop_2),(prop_1 <-> prop_2) | !prop_3,True
12544,"Either (prop_3) happening eventually is equivalent to (prop_2) happening, or the scenario in which (prop_1) does not happen.",!prop_1 | (prop_2 <-> F prop_3),(F prop_3 <-> prop_2) | !prop_1,True
12545,"It is always the case that ( prop_2 ) and ( prop_1 ) , and ( prop_3 ) .",prop_3 & G(prop_1 & prop_2),G (prop_2 & prop_1 & prop_3),False
12546,"If ( prop_1 ) and ( prop_3 ) happen at the same time , then for each time instant ( prop_2 ) is true .",(prop_1 & prop_3) -> G prop_2,G((prop_1 & prop_3) -> prop_2),False
12547,"If (prop_3) is equivalent to (prop_2), then keep (prop_1) for all time .",(prop_2 <-> prop_3) -> G prop_1,((prop_3 <-> prop_2) -> G prop_1),True
12548,"If you ensure that (prop_3) implies (prop_2), then you should always do (prop_1) .",(prop_3 -> prop_2) -> G prop_1,G((prop_3 -> prop_2) -> G prop_1),False
12549,forever ( prop_1 ) or at some time ( prop_2 ),G(prop_1 | F prop_2),G prop_1 | F prop_2,False
12550,( prop_2 ) will not happen until at some point if ( prop_3 ) then ( prop_1 ) happens .,!prop_2 U (prop_3 -> prop_1),G(!prop_2 U (prop_3 -> prop_1)),False
12551,"Ensure that either (prop_1) or (prop_3) happens, and eventually, (prop_2) should also happen.",(prop_1 | prop_3) & F prop_2,(prop_1 | prop_3) & F prop_2,True
12552,"It is required that for a time instant when ( prop_2 ) continues to happen until ( prop_1 ) happens , this is equivalent to ( prop_4 ) being true , and ( prop_3 ) .",prop_3 & (prop_4 <-> (prop_2 U prop_1)),G((prop_2 U prop_1) <-> (prop_4 & prop_3)),False
12553,"If (prop_2) and (prop_3), then make sure (prop_1) finally happens .",(prop_2 & prop_3) -> F prop_1,(prop_2 & prop_3) -> F prop_1,True
12554,"If (prop_1), then (prop_2), or always (prop_3) .",(prop_1 -> prop_2) | G prop_3,prop_1 -> (prop_2 | G prop_3),True
12555,If ( prop_1 ) is equivalent to ( prop_3 ) and also ( prop_2 ) .,prop_2 & (prop_1 <-> prop_3),prop_1 <-> (prop_3 & prop_2),False
12556,"It is not the case that ( prop_2 ) and ( prop_3 ) both happen, or else ( prop_1 ) .",prop_1 | !(prop_2 & prop_3),!((prop_2 & prop_3) | prop_1),False
12557,Either (prop_1) does not happen or else (prop_3) or (prop_2) happens .,!prop_1 | prop_2 | prop_3,!prop_1 | prop_3 | prop_2,True
12558,whenever ( prop_1 ) and never ( prop_2 ),F(prop_1 & G!prop_2),G(prop_1 -> !F prop_2),False
12559,"If it is not true that ( prop_1 ) happens and continues to happen until ( prop_2 ) is detected , then ( prop_3 ) .",!(prop_1 U prop_2) -> prop_3,!((prop_1 U prop_2) & G prop_1) -> prop_3,False
12560,"Globally , whenever ( prop_1 ) , and ( prop_3 ) then at a certain moment in the future before the end of the execution ( prop_2 ) .",G((prop_1 & prop_3) -> F prop_2),G((prop_1 & prop_3) -> F prop_2),True
12561,"If (prop_2) happens and continues until (prop_1), then if (prop_4), make (prop_3) happen .",(prop_2 U prop_1) -> (prop_4 -> prop_3),G((prop_2 U prop_1) -> (prop_4 -> F prop_3)),False
12562,"If ( prop_3 ) happens and continues to happen until ( prop_4 ) is detected , and also ( prop_1 ) , and ( prop_2 ) .",prop_1 & prop_2 & (prop_3 U prop_4),prop_3 U (prop_4 & prop_1 & prop_2),False
12563,If ( prop_1 ) or ( prop_3 ) then ( prop_2 ) is equivalent to ( prop_4 ) .,prop_4 <-> ((prop_1 | prop_3) -> prop_2),((prop_1 | prop_3) -> prop_2) <-> prop_4,True
12564,"Keep (prop_3) happening until (prop_4) happens, and if (prop_2) happens, then (prop_1) should also happen.",(prop_2 -> prop_1) & (prop_3 U prop_4),G(prop_3 U prop_4) & (prop_2 -> prop_1),False
12565,"Until you see that (prop_2) implies (prop_3), keep doing (prop_1) or (prop_4) .",(prop_2 | prop_3) U (prop_1 -> prop_4),((prop_1 | prop_4) U (prop_2 -> prop_3)),False
12566,"It is required that at some future time instant the scenario that ( prop_2 ) is equivalent to the scenario that ( prop_3 ) , and that ( prop_1 ) .",prop_1 & F(prop_2 <-> prop_3),F((prop_2 <-> prop_3) & prop_1),False
12567,"At some point finally , if ( prop_2 ) or ( prop_1 ) then ( prop_3 ) .",F((prop_1 | prop_2) -> prop_3),F ((prop_2 | prop_1) -> prop_3),True
12568,"If (prop_2) or (prop_1), then eventually (prop_3) .",(prop_1 | prop_2) -> F prop_3,(prop_2 | prop_1) -> F prop_3,True
12569,don't ( prop_1 ) and at some time ( prop_2 ),!(prop_1 & F prop_2),!prop_1 & Fprop_2,False
12570,always ( prop_1 ) and don't ( prop_2 ),G(prop_1 & !prop_2),G prop_1 & ! prop_2,False
12571,"If ( prop_3 ) happens and continues to happen until ( prop_1 ) or else ( prop_2 ) , or else ( prop_4 ) .",prop_2 | prop_4 | (prop_3 U prop_1),prop_3 U (prop_1 | prop_2 | prop_4),False
12572,forever ( prop_1 ) until ( prop_2 ),G(prop_1 U prop_2),G prop_1 U prop_2,False
12573,"If either (prop_3) or (prop_1) happens, then keep (prop_2) for all time afterward .",(prop_1 | prop_3) -> G prop_2,(prop_3 | prop_1) -> G prop_2,True
12574,do prop_1 right now,prop_1,prop_1,True
12575,"Do (prop_1) if (prop_2) happens, and eventually achieve (prop_3).",(prop_2 -> prop_1) & F prop_3,(prop_2 -> prop_1) & F prop_3,True
12576,"If ( prop_2 ) does not happen , then ( prop_1 ) or ( prop_3 ) happens .",!prop_2 -> (prop_1 | prop_3),!prop_2 -> (prop_1 | prop_3),True
12577,"If (prop_1), then (prop_2), and at the same time make sure (prop_4) and (prop_3) are both true .",prop_3 & prop_4 & (prop_1 -> prop_2),prop_1 -> (prop_2 & prop_4 & prop_3),False
12578,"if repeatedly ( prop_1 ) , when possible ( prop_2 )",GF prop_1 -> F prop_2,G(prop_1 -> F(prop_2)),False
12579,"On condition that ( prop_1 ) , or ( prop_2 ) then the following condition holds : ultimately at a certain time point in the future before the execution ends , ( prop_3 ) .",G((prop_1 | prop_2) -> FG prop_3),(prop_1 | prop_2) -> F prop_3,False
12580,"If (prop_2) is equivalent to (prop_4), then ensure that (prop_1) and (prop_3) happen .",(prop_2 <-> prop_4) -> (prop_1 & prop_3),(prop_2 <-> prop_4) -> (prop_1 & prop_3),True
12581,"The scenario in which you do not do (prop_2) is equivalent to the scenario in which, if you do (prop_1), then you also do (prop_3) .",!prop_2 <-> (prop_1 -> prop_3),!prop_2 <-> (prop_1 -> prop_3),True
12582,"Either not do (prop_3), or if (prop_2) is always true, then (prop_1) must also be true.",!prop_3 | (G prop_2 -> prop_1),!prop_3 | (G prop_2 -> G prop_1),False
12583,"It is always the case that (prop_2) is true and (prop_1), and (prop_3) is not true .",prop_1 & !prop_3 & G prop_2,G(prop_2 & prop_1 & !prop_3),False
12584,"The scenario in which ( prop_1 ) is equivalent to ( prop_2 ) should always be true , and in addition ( prop_3 ) .",prop_3 & G(prop_1 <-> prop_2),G((prop_1 <-> prop_2) & prop_3),False
12585,"If ( prop_4 ) then ( prop_3 ) , or else ( prop_1 ) , or else ( prop_2 ) .",prop_1 | prop_2 | (prop_4 -> prop_3),prop_4 -> prop_3 | !prop_4 & prop_1 | !prop_4 & !prop_1 & prop_2,False
12586,"(prop_1) should not happen, and make sure (prop_2) and (prop_3) both happen .",!prop_1 & prop_2 & prop_3,G(!prop_1 & F(prop_2 & prop_3)),False
12587,If ( prop_1 ) and ( prop_4 ) or ( prop_2 ) then ( prop_3 ) .,(prop_2 | (prop_1 & prop_4)) -> prop_3,((prop_1 & prop_4) | prop_2) -> prop_3,True
12588,"If (prop_1) is always true, then (prop_3) should be equivalent to (prop_2) .",G prop_1 -> (prop_2 <-> prop_3),G prop_1 -> G (prop_3 <-> prop_2),False
12589,(prop_2) until (prop_1). Then (prop_3).,(prop_2 U prop_1) -> prop_3,(prop_2 U prop_1) & X prop_3,False
12590,"If (prop_3) then (prop_2), then if (prop_1), then (prop_4) .",(prop_3 -> prop_2) -> (prop_1 -> prop_4),prop_3 -> (prop_2 -> (prop_1 -> prop_4)),False
12591,It is equivalent to have (prop_2) and (prop_1) happen at the same time to have (prop_3) happen eventually .,(prop_1 & prop_2) <-> F prop_3,(prop_1 & prop_2) <-> F prop_3,True
12592,never ( prop_1 ) until ( prop_2 ),G(!prop_1 U prop_2),G!prop_1 U prop_2,False
12593,"The scenario in which  either ( prop_3 ) or ( prop_1 ) keeps being detected , and ( prop_4 ) keeps being observed , until  ( prop_2 ) .",(prop_4 & (prop_1 | prop_3)) U prop_2,((prop_3 | prop_1) & prop_4) U prop_2,True
12594,"Either ( prop_3 ) is equivalent to ( prop_1 ), or ( prop_4 ) is equivalent to ( prop_2 ).",(prop_1 <-> prop_3) | (prop_2 <-> prop_4),(prop_3 <-> prop_1) | (prop_4 <-> prop_2),True
12595,"If (prop_1) happens, and keep happening until (prop_4), then it is equivalent to the scenario that if (prop_3), then (prop_2) .",(prop_3 -> prop_2) <-> (prop_1 U prop_4),((prop_1 U prop_4) <-> (prop_3 -> prop_2)),True
12596,never ( prop_1 ) and never ( prop_2 ),G(!prop_1 & G!prop_2),G!prop_1 & G!prop_2,True
12597,repeatedly ( prop_1 ) and repeatedly ( prop_2 ),G(F prop_1 & GF prop_2),G F prop_1 & G F prop_2,True
12598,"If not (prop_3), then (prop_5), otherwise while (prop_4), do (prop_2) or (prop_1).",(!prop_3 -> prop_5) | (prop_4 -> (prop_1 | prop_2)),!prop_3 -> prop_5 | (prop_4 -> (prop_2 | prop_1)),True
12599,when possible ( prop_1 ) until never ( prop_2 ),F(prop_1 U G!prop_2),F prop_1 U G !prop_2,False
12600,do not ( prop_1 ) or whenever ( prop_2 ),!(prop_1 | F prop_2),!prop_1 | G(prop_2 -> prop_2),False
12601,It is not the case that ( prop_1 ) is true if and only if ( prop_2 ) is equivalent to ( prop_3 ).,!prop_1 <-> (prop_2 <-> prop_3),!((prop_1 <-> (prop_2 <-> prop_3))),True
12602,"If ( prop_4 ) or ( prop_2 ) and ( prop_3 ) , or ( prop_1 ) .",prop_1 | (prop_3 & (prop_2 | prop_4)),prop_4 | (prop_2 & prop_3) | prop_1,False
12603,"If (prop_4), then (prop_2), and if (prop_1), then (prop_3) .",(prop_4 -> prop_2) & (prop_1 -> prop_3),prop_4 -> prop_2 & prop_1 -> prop_3,False
12604,Do not (prop_1) at this point!,!prop_1,!prop_1,True
12605,"If it is always the case that whenever ( prop_2 ) is detected then as a response ( prop_1 ) should happen , then ( prop_3 ) .",G(prop_2 -> prop_1) -> prop_3,G(prop_2 -> F prop_1) -> prop_3,False
12606,"(prop_1) and (prop_4) are true, and (prop_2) is equivalent to (prop_3) .",prop_1 & prop_4 & (prop_2 <-> prop_3),prop_1 & prop_4 & (prop_2 <-> prop_3),True
12607,never ( prop_1 ) or never ( prop_2 ),G(!prop_1 | G!prop_2),G!prop_1 | G!prop_2,False
12608,"It is required that either ( prop_2 ) is equivalent to ( prop_4 ) keeps true until ( prop_1 ) , or else ( prop_3 ) .",prop_3 | ((prop_2 <-> prop_4) U prop_1),G((prop_2 <-> prop_4) U prop_1 | prop_3),False
12609,"If ( prop_2 ) then ( prop_1 ) and also ( prop_4 ) , is equivalent to ( prop_3 ) .",prop_3 <-> (prop_4 & (prop_2 -> prop_1)),((prop_2 -> (prop_1 & prop_4)) <-> prop_3),False
12610,whenever ( prop_1 ) can infer that repeatedly ( prop_2 ),F prop_1 -> GF prop_2,G(prop_1 -> G(prop_2)),False
12611,Do not do (prop_1) until you do (prop_3) and (prop_2) .,!prop_1 U (prop_2 & prop_3),G(!prop_1 U (prop_3 & prop_2)),False
12612,always ( prop_1 ) or ( prop_2 ),G(prop_1 | prop_2),G prop_1 | prop_2,False
12613,"If ( prop_2 ) is not detected and ( prop_3 ) is detected, or ( prop_1 ) is detected .",prop_1 | (!prop_2 & prop_3),(!prop_2 & prop_3) | prop_1,True
12614,"For each time instant ( prop_3 ) and ( prop_2 ) , or else ( prop_1 ) .",prop_1 | G(prop_2 & prop_3),G((prop_3 & prop_2) | prop_1),False
12615,never ( prop_1 ) until whenever ( prop_2 ),G(!prop_1 U F prop_2),G!((!prop_1) U (prop_2)),False
12616,"If (prop_1) is observed, then do (prop_3), keep this state until (prop_4) or (prop_2) is observed .",(prop_1 -> prop_3) U (prop_2 | prop_4),prop_1 -> (prop_3 U (prop_4 | prop_2)),False
12617,"when always ( prop_1 ) , ( prop_2 )",G prop_1 -> prop_2,G(prop_1) -> prop_2,True
12618,"If ( prop_2 ) is always true and ( prop_3 ) is also true, then ( prop_1 ) should not happen.",(prop_3 & G prop_2) -> !prop_1,G((G prop_2 & prop_3) -> !prop_1),False
12619,"If you do (prop_4) and observe (prop_3), then you should do (prop_1) and (prop_2) .",(prop_3 & prop_4) -> (prop_1 & prop_2),(prop_4 & prop_3) -> (prop_1 & prop_2),True
12620,"If (prop_3) does not happen and (prop_2) does happen, it will be equivalent to the occurrence of (prop_1) eventually.",(prop_2 & !prop_3) <-> F prop_1,(!prop_3 & prop_2) <-> F prop_1,True
12621,"The scenario that ( prop_3 ) or ( prop_2 ) or ( prop_1 ) should happen until at some point in the future , and then at some point after that , ( prop_4 ) should happen .",(prop_1 | prop_2 | prop_3) U prop_4,G((prop_3 | prop_2 | prop_1) U (F prop_4)),False
12622,"It is not the case that ( prop_3 ) happens and continues to happen until ( prop_1 ) is detected , and ( prop_2 ) .",prop_2 & !(prop_3 U prop_1),!((prop_3 U prop_1) & prop_2),False
12623,"If it is the case that ( prop_4 ) implies ( prop_2 ) is equivalent to ( prop_3 ), then implies ( prop_1 ) .",(prop_3 <-> (prop_4 -> prop_2)) -> prop_1,((prop_4 -> prop_2) <-> prop_3) -> prop_1,True
