Index,Requirement,Ground Truth,Response,Equivalent
8186,when possible scoop_up pear or pick_up orange,pick_up_orange | F scoop_up_pear,G(F(scoop_up_pear | pick_up_orange)),False
8187,"Do not go to landmark 5 before reaching park 5, and ensure you eventually take a picture of landmark 5",(!landmark_5 U park_5) & F(landmark_5 & photo),G(!landmark_5 U park_5) & F(photo),False
8188,Communicate with the injured_rescuer holds at all times.,G communicate_injured_rescuer,G communicate_injured_rescuer,True
8189,Eventually Capture a photo of arch_4 but never at park_2,F(arch_4 & photo) & G!park_2,F(photo & arch_4) & G!(photo & park_2),False
11965,"For all time (prop_2) should be true, and the scenario in which (prop_1) is equivalent to the scenario in which (prop_3) .",(prop_1 <-> prop_3) & G prop_2,G prop_2 & G(prop_1 <-> prop_3),False
11966,( prop_1 ) or when possible ( prop_2 ),prop_1 | F prop_2,G(prop_1 | prop_2),False
11967,( prop_1 ) and at some time ( prop_2 ),prop_1 & F prop_2,G(prop_1) & F(prop_2),False
11968,when possible ( prop_1 ) and whenever ( prop_2 ),F(prop_1 & F prop_2),G(prop_1 -> G(prop_2)),False
11969,( prop_1 ) and repeatedly ( prop_2 ),prop_1 & GF prop_2,prop_1 & G(prop_2),False
11970,"Globally , whenever the event that ( prop_2 ) gets detected , then the following condition holds : ( prop_1 ) or ( prop_3 ) .",G(prop_2 -> (prop_1 | prop_3)),G(prop_2 -> (prop_1 | prop_3)),True
11971,"It is always the case that while ( prop_1 ) , or ( prop_3 ) then the following condition is true : for each moment in the future till the end of the simulation ( prop_2 ) .",G((prop_1 | prop_3) -> GF prop_2),G((prop_1 | prop_3) -> G(prop_2)),False
11972,when possible ( prop_1 ) or repeatedly ( prop_2 ),F(prop_1 | GF prop_2),G(prop_1 | G(prop_2)),False
11973,"If you do (prop_2) and as a result (prop_3), then do (prop_1) soon .",(prop_2 -> prop_3) -> F prop_1,G((prop_2 & prop_3) -> F prop_1),False
11974,If the transition action that ( prop_1 ) occurs then the following condition holds : ( prop_2 ) .,G(prop_1 -> prop_2),G(prop_1 -> prop_2),True
11975,(prop_3) or (prop_2). (prop_4) until (prop_1).,(prop_2 | prop_3) & (prop_4 U prop_1),(prop_3 | prop_2) & (prop_4 U prop_1),True
11976,"(prop_1) is not true, and either (prop_3) or (prop_2) should be true .",!prop_1 & (prop_2 | prop_3),G(!prop_1 & (prop_3 | prop_2)),False
11977,"It is required that at a certain point the scenario in which ( prop_2 ) is equivalent to the scenario in which ( prop_1 ) happens , and only then ( prop_3 ) .",F(prop_1 <-> prop_2) -> prop_3,F((prop_1 <-> prop_2) & F(prop_3)),False
11978,( prop_1 ) means that at some time ( prop_2 ),prop_1 -> F prop_2,G(prop_1 -> F prop_2),False
11979,repeatedly ( prop_1 ) and never ( prop_2 ),G(F prop_1 & G!prop_2),G(prop_1) & G(!prop_2),False
11980,forever ( prop_1 ) and when possible ( prop_2 ),G(prop_1 & F prop_2),G prop_1 & F prop_2,False
11981,"In the event that ( prop_1 ) , and ( prop_2 ) , then all of the following conditions hold : ( prop_3 ) and ( prop_4 ) .",G((prop_1 & prop_2) -> (prop_3 & prop_4)),G((prop_1 & prop_2) -> (prop_3 & prop_4)),True
11982,"If ( prop_1 ) does not happen , then ( prop_2 ) , and ( prop_3 ) .",prop_3 & (!prop_1 -> prop_2),G(!prop_1 -> (prop_2 & prop_3)),False
11983,at any time ( prop_1 ) until ( prop_2 ),F(prop_1 U prop_2),G(prop_1 U prop_2),False
11984,at some time ( prop_1 ) can infer that ( prop_2 ),F prop_1 -> prop_2,F(prop_1 & prop_2),False
11985,"At any point in time, ( prop_2 ) happening is equivalent to either ( prop_1 ) happening or ( prop_3 ) happening.",(prop_1 | prop_3) <-> G prop_2,G(prop_2 <-> (prop_1 | prop_3)),False
11986,"Globally , in case that ( prop_2 ) or the transition action that ( prop_3 ) does not take place , then all of the following conditions hold : there needs to be ultimately a certain moment in the future before the simulation ends , at which ( prop_1 ) .",G((prop_2 | prop_3) -> F prop_1),G((prop_2 | !prop_3) -> F prop_1),False
11987,"For all time (prop_2), is equivalent to the scenario that if (prop_1), then (prop_3) .",(prop_1 -> prop_3) <-> G prop_2,G(prop_2) <-> G(prop_1 -> prop_3),False
11988,If at some point ( prop_4 ) or ( prop_1 ) or ( prop_2 ) then ( prop_3 ) .,(prop_1 | prop_2 | prop_4) -> prop_3,G((prop_4 | prop_1 | prop_2) -> prop_3),False
11989,"Once (prop_3), (prop_2) and (prop_1).",prop_3 -> (prop_1 & prop_2),G(prop_3 -> (prop_2 & prop_1)),False
11990,Ensure that (prop_1),F prop_1,G prop_1,False
11991,always ( prop_1 ) until ( prop_2 ),G(prop_1 U prop_2),G(prop_1 U prop_2),True
11992,"For each time instant in the future either if ( prop_2 ) then ( prop_3 ) happens , or else ( prop_1 ) .",prop_1 | G(prop_2 -> prop_3),G((prop_2 -> prop_3) | prop_1),False
11993,"If (prop_2) occurs eventually, then (prop_1) and (prop_3) must both be true .",F prop_2 -> (prop_1 & prop_3),G(F(prop_2) -> (prop_1 & prop_3)),False
11994,"It is always the case that while ( prop_3 ) , or ( prop_2 ) , then the following condition holds : there needs to exist a certain time point in the future before the simulation ends finally , at which the transition action that ( prop_4 ) has to be detected , until then ( prop_1 ) -RSB- .",G((prop_2 | prop_3) -> (prop_4 U prop_1)),G((prop_3 | prop_2) -> (prop_1 U prop_4)),False
11995,when possible ( prop_1 ) or at any time ( prop_2 ),F(prop_1 | F prop_2),G(prop_1 | prop_2),False
11996,"Either (prop_1) is equivalent to (prop_2), or (prop_3) does not hold .",!prop_3 | (prop_1 <-> prop_2),G((prop_1 <-> prop_2) | !prop_3),False
11997,at any time ( prop_1 ) or always ( prop_2 ),F(prop_1 | G prop_2),G(prop_1 | G(prop_2)),False
11998,It is not the case that ( prop_3 ) and ( prop_2 ) or ( prop_1 ) .,!(prop_1 | (prop_2 & prop_3)),G(!(prop_3 & (prop_2 | prop_1))),False
11999,Either finally (prop_2) or if (prop_1) then (prop_3) .,(prop_1 -> prop_3) | F prop_2,F prop_2 | (prop_1 -> prop_3),True
12000,( prop_1 ) or ( prop_2 ),prop_1 | prop_2,G(prop_1 | prop_2),False
12001,"If ( prop_3 ) then ( prop_1 ) , and also ( prop_2 ) .",prop_2 & (prop_3 -> prop_1),G((prop_3 -> prop_1) & prop_2),False
12002,"If (prop_1) is always true, then if (prop_3) is not true then (prop_2) is true .",G prop_1 -> (!prop_3 -> prop_2),G(prop_1) -> G(!prop_3 -> prop_2),False
12003,"It is the case that ( prop_4 ) and ( prop_1 ) are equivalent , and also ( prop_3 ) is true , the above condition will hold until ( prop_2 ) is observed .",(prop_3 & (prop_1 <-> prop_4)) U prop_2,((prop_4 <-> prop_1) & prop_3) U prop_2,True
12004,"If both (prop_1) and (prop_3) happen, then make sure (prop_2) happens for all future time steps .",(prop_1 & prop_3) -> G prop_2,G((prop_1 & prop_3) -> G(prop_2)),False
12005,"If (prop_1) finally happens, then make sure (prop_3) is equivalent to (prop_2) .",F prop_1 -> (prop_2 <-> prop_3),F(prop_1) -> G(prop_3 <-> prop_2),False
12006,"( prop_3 ) is equivalent to ( prop_4 ) will lead to ( prop_2 ) , or else ( prop_1 ) .",prop_1 | ((prop_3 <-> prop_4) -> prop_2),G(((prop_3 <-> prop_4) -> prop_2) | prop_1),False
12007,never ( prop_1 ) and at any time ( prop_2 ),G(!prop_1 & F prop_2),G(!prop_1) & G(prop_2),False
12008,If the scenario that ( prop_3 ) happens until the scenario that ( prop_2 ) is detected then in response the scenario that ( prop_1 ) should happen .,(prop_3 U prop_2) -> prop_1,G((prop_3 U prop_2) -> F prop_1),False
12009,"In the case ( prop_1 ) , then all of the following conditions are true : ( prop_3 ) , and at the same time the scenario that ( prop_2 ) ought to take place .",G(prop_1 -> (prop_2 & prop_3)),G(prop_1 -> (prop_3 & prop_2)),True
12010,"Globally , when ( prop_1 ) and ( prop_3 ) , then all of the following conditions are true : eventually ( prop_2 ) .",G((prop_1 & prop_3) -> F prop_2),G((prop_1 & prop_3) -> F prop_2),True
12011,when possible ( prop_1 ) means that repeatedly ( prop_2 ),F prop_1 -> GF prop_2,G(prop_1 -> G(prop_2)),False
12012,"Either for all time (prop_1) is true, or the scenario in which (prop_2) is false is equivalent to the scenario in which (prop_3) is true .",(!prop_2 <-> prop_3) | G prop_1,G(prop_1) | (G(!prop_2) <-> G(prop_3)),False
12013,"As soon as ( prop_2 ) , and ( prop_3 ) , then all of the following conditions hold : for each time point in the future before the end of the execution ( prop_1 ) .",G((prop_2 & prop_3) -> GF prop_1),G((prop_2 & prop_3) -> G(prop_1)),False
12014,at any time ( prop_1 ) until whenever ( prop_2 ),F(prop_1 U F prop_2),G(prop_1 U G(prop_2)),False
12015,"At some point ( prop_2 ) and ( prop_4 ) , or else ( prop_3 ) , or else ( prop_1 ) .",prop_1 | prop_3 | (prop_2 & prop_4),F((prop_2 & prop_4) | prop_3 | prop_1),False
12016,In case that ( prop_4 ) and ( prop_3 ) and ( prop_1 ) are all detected or in case that ( prop_2 ) is detected .,prop_2 | (prop_1 & prop_3 & prop_4),G((prop_4 & prop_3 & prop_1) | prop_2),False
12017,"For each time instant if ( prop_2 ) is true , implying that ( prop_1 ) and ( prop_3 ) are both true .",G prop_2 -> (prop_1 & prop_3),G(prop_2 -> (prop_1 & prop_3)),False
12018,"If (prop_2) doesn't happen, then keep waiting until (prop_1) is equivalent to (prop_3) .",!prop_2 U (prop_1 <-> prop_3),G(!prop_2 -> (prop_2 U (prop_1 <-> prop_3))),False
12019,Do not let (prop_3) happen until either (prop_1) or (prop_2) occurs.,!prop_3 U (prop_1 | prop_2),(!prop_3) U (prop_1 | prop_2),True
12020,If it is always the case that ( prop_2 ) does not lead to ( prop_1 ) then ( prop_3 ) .,G!(prop_2 -> prop_1) -> prop_3,G(G(prop_2 -> !prop_1) -> prop_3),False
12021,"If not (prop_2), then ensure that (prop_3) is equivalent to (prop_1) .",!prop_2 -> (prop_1 <-> prop_3),G(!prop_2 -> (prop_3 <-> prop_1)),False
12022,repeatedly ( prop_1 ) and at any time ( prop_2 ),G(F prop_1 & F prop_2),G(prop_1) & G(prop_2),False
12023,"The case that ( prop_2 ) is not ture is equivalent to ( prop_1 ) is ture , which should be detected until ( prop_3 ) is true .",(prop_1 <-> !prop_2) U prop_3,(!prop_2 <-> prop_1) U prop_3,True
12024,"If either (prop_1) or (prop_3) happens, then keep this condition until (prop_2) and (prop_4) both happen .",(prop_1 | prop_3) U (prop_2 & prop_4),G((prop_1 | prop_3) -> ((prop_1 | prop_3) U (prop_2 & prop_4))),False
12025,Make sure you do not (prop_1) until (prop_2).,!prop_1 U prop_2,!prop_1 U prop_2,True
12026,"In case that either ( prop_4 ) happens until ( prop_2 ) , or ( prop_3 ) , or ( prop_1 ) .",prop_1 | prop_3 | (prop_4 U prop_2),G((prop_4 U prop_2) | prop_3 | prop_1),False
12027,The scenario in which (prop_3) and (prop_2) both happen is equivalent to the scenario in which (prop_1) happens and then (prop_4) .,(prop_1 -> prop_4) <-> (prop_2 & prop_3),G((prop_3 & prop_2) <-> (prop_1 & F prop_4)),False
12028,Maintain (prop_2) to be equivalent to (prop_3) until you no longer observe (prop_1) .,(prop_2 <-> prop_3) U !prop_1,(prop_2 <-> prop_3) U !prop_1,True
12029,Everytime when the event that ( prop_3 ) gets detected and ( prop_2 ) then in response ( prop_1 ) .,G((prop_2 & prop_3) -> prop_1),G((prop_3 & prop_2) -> F(prop_1)),False
12030,"( prop_2 ) is equivalent to ( prop_3 ) , or else ( prop_1 ) , or else ( prop_4 ) .",prop_1 | prop_4 | (prop_2 <-> prop_3),G((prop_2 <-> prop_3) | (prop_1 | prop_4)),False
12031,"Get (prop_3) done, or else (prop_1) or (prop_2) can happen .",prop_1 | prop_2 | F prop_3,G(prop_3 | (prop_1 | prop_2)),False
12032,never ( prop_1 ) or when possible ( prop_2 ),G(!prop_1 | F prop_2),G(!prop_1) | G(prop_2),False
12033,"If ( prop_1 ) and ( prop_3 ) do not happen , then ( prop_2 ) .",!(prop_1 & prop_3) -> prop_2,G(!(prop_1 & prop_3) -> prop_2),False
12034,forever ( prop_1 ) until do not ( prop_2 ),G(prop_1 U !prop_2),G(prop_1 U !prop_2),True
12035,whenever ( prop_1 ) and ( prop_2 ),F(prop_1 & prop_2),G((prop_1 & prop_2) -> (prop_1 & prop_2)),False
12036,( prop_1 ) until ( prop_2 ),prop_1 U prop_2,prop_1 U prop_2,True
12037,"If it is not the case that ( prop_1 ) , or ( prop_2 ) , or ( prop_3 ) .",!prop_1 | prop_2 | prop_3,G(!prop_1 | prop_2 | prop_3),False
12038,"Keep doing (prop_3) until (prop_1) happens, and if (prop_2) happens, then (prop_4) should also happen.",(prop_2 -> prop_4) & (prop_3 U prop_1),(prop_3 U prop_1) & G(prop_2 -> prop_4),False
12039,"Globally , during the interval that ( prop_3 ) , and ( prop_4 ) , then all of the following conditions hold : ( prop_1 ) , or at the same time ( prop_2 ) .",G((prop_3 & prop_4) -> (prop_1 | prop_2)),G((prop_3 & prop_4) -> (prop_1 | prop_2)),True
12040,"If (prop_3) and (prop_2) happens, then (prop_1) should not occur .",(prop_2 & prop_3) -> !prop_1,G((prop_3 & prop_2) -> G(!prop_1)),False
12041,"It is always the case that everytime when ( prop_1 ) and ( prop_2 ) then in the future until the end of the simulation , without interruption ( prop_3 ) .",G((prop_1 & prop_2) -> G prop_3),G((prop_1 & prop_2) -> G(prop_3)),True
12042,"Either ( prop_1 ) or ( prop_2 ) should happen , and for each time instant ( prop_3 ) is true .",(prop_1 | prop_2) & G prop_3,G((prop_1 | prop_2) & prop_3),False
12043,"In the event that ( prop_4 ) or ( prop_1 ) then all of the following conditions are true : promptly ( prop_2 ) , or instantly the transition action that ( prop_3 ) does n't happen .",G((prop_1 | prop_4) -> (prop_2 | prop_3)),G((prop_4 | prop_1) -> (X prop_2 | X !prop_3)),False
12044,"If (prop_4), (prop_3) and (prop_2) until (prop_1).",prop_4 -> ((prop_2 & prop_3) U prop_1),(prop_4 & prop_3 & prop_2) U prop_1,False
12045,( prop_1 ) or never ( prop_2 ),prop_1 | G!prop_2,prop_1 | G! prop_2,True
12046,"Either keep doing (prop_3) until (prop_1), or make sure not to do (prop_2) .",!prop_2 | (prop_3 U prop_1),(prop_3 U prop_1) | G(!prop_2),False
12047,"If either (prop_2) or (prop_3) happens, then eventually (prop_1) should happen.",(prop_2 | prop_3) -> F prop_1,G((prop_2 | prop_3) -> F prop_1),False
12048,"If (prop_4), then (prop_3), and keep doing so until (prop_1) is the same as (prop_2) .",(prop_4 -> prop_3) U (prop_1 <-> prop_2),G((prop_4 -> prop_3) U (prop_1 <-> prop_2)),False
12049,"When (prop_3) then (prop_2), then (prop_1) should not happen .",(prop_3 -> prop_2) -> !prop_1,G((prop_3 & prop_2) -> G(!prop_1)),False
12050,forever ( prop_1 ) can infer that when possible ( prop_2 ),G prop_1 -> F prop_2,G(prop_1 -> F(prop_2)),False
12051,"Everytime when ( prop_1 ) , or ( prop_2 ) then the event that ( prop_3 ) will get detected simultaneously .",G((prop_1 | prop_2) -> prop_3),G((prop_1 | prop_2) -> prop_3),True
12052,"Until the scenario where ( prop_1 ) implies ( prop_2 ) happens, ensure that the equivalence of ( prop_3 ) and ( prop_4 ) holds.",(prop_3 <-> prop_4) U (prop_1 -> prop_2),(prop_3 <-> prop_4) U (prop_1 -> prop_2),True
12053,"Either it is not the case that ( prop_2 ) or else ( prop_3 ) , or else ( prop_1 ) .",prop_1 | !prop_2 | prop_3,G(!prop_2 | prop_3 | prop_1),False
12054,If ( prop_1 ) and ( prop_2 ) then ( prop_3 ) if and only if ( prop_4 ) .,prop_4 <-> ((prop_1 & prop_2) -> prop_3),G((prop_1 & prop_2) -> (prop_3 <-> prop_4)),False
12055,"For each time instant in the future ( prop_3 ) happens , and if ( prop_1 ) then ( prop_2 ) .",(prop_1 -> prop_2) & G prop_3,G(prop_3 & (prop_1 -> prop_2)),False
12056,If it is not the case that ( prop_2 ) is equivalent to ( prop_3 ) then ( prop_1 ) .,!(prop_2 <-> prop_3) -> prop_1,G(!(prop_2 <-> prop_3) -> prop_1),False
12057,"If (prop_3), (prop_1) until (prop_2).",prop_3 -> (prop_1 U prop_2),G(prop_3 -> (prop_1 U prop_2)),False
12058,"( prop_3 ) does not happen and also ( prop_2 ) , and ( prop_1 ) .",prop_1 & prop_2 & !prop_3,G(!prop_3 & prop_2 & prop_1),False
12059,"Eventually, (prop_2) should happen or (prop_3) is equivalent to (prop_1).",(prop_1 <-> prop_3) | F prop_2,F(prop_2 | (prop_3 <-> prop_1)),False
12060,( prop_1 ) until when possible ( prop_2 ),prop_1 U F prop_2,prop_1 U prop_2,False
12061,The scenario in which ( prop_2 ) is observed if and only if the scenario in which ( prop_1 ) is observed .,prop_1 <-> prop_2,G(prop_1 <-> prop_2),False
12062,at any time ( prop_1 ) or never ( prop_2 ),F(prop_1 | G!prop_2),G(prop_1 | G(!prop_2)),False
12063,at any time ( prop_1 ) or ( prop_2 ),F(prop_1 | prop_2),G(prop_1 | prop_2),False
12064,forever ( prop_1 ) and repeatedly ( prop_2 ),G(prop_1 & GF prop_2),G prop_1 & G F prop_2,True
12065,"(prop_1) is not true, and keep (prop_3) until (prop_2) .",!prop_1 & (prop_3 U prop_2),!prop_1 & (prop_3 U prop_2),True
12066,"It is required that at some point in the future , either ( prop_1 ) or ( prop_3 ) should be detected , then as a response ( prop_2 ) .",F(prop_1 | prop_3) -> prop_2,G((prop_1 | prop_3) -> F(prop_2)),False
12067,( prop_1 ) or forever ( prop_2 ),prop_1 | G prop_2,prop_1 | G prop_2,True
12068,"If you do (prop_4) and (prop_2), or if you do (prop_3), then you should do (prop_1) .",(prop_3 -> prop_1) | (prop_2 & prop_4),G(((prop_4 & prop_2) | prop_3) -> prop_1),False
12069,"When ( prop_2 ) or the transition action that ( prop_3 ) gets observed , then ( prop_1 ) and then this condition consistently continues in the future before the end of the execution .",G((prop_2 | prop_3) -> G prop_1),G((prop_2 | prop_3) -> (prop_1 & G(prop_1))),True
12070,"(prop_3) and (prop_2), then (prop_4) and (prop_5), until (prop_1).",(prop_2 & prop_3) -> ((prop_4 & prop_5) U prop_1),((prop_3 & prop_2) & (prop_4 & prop_5)) U prop_1,False
12071,"If you eventually do (prop_1), and while doing so you do (prop_3), then you should do (prop_2) .",F prop_1 -> (prop_3 -> prop_2),G(F(prop_1 & prop_3) -> F(prop_2)),False
12072,"You do (prop_2) and it is equivalent to (prop_4), and you should do (prop_1) if you observe (prop_3) .",(prop_2 <-> prop_4) & (prop_1 -> prop_3),G((prop_2 <-> prop_4) & (prop_3 -> prop_1)),False
12073,"Eventually do prop_1, and if prop_2 happens, then also do prop_3.",(prop_2 -> prop_3) & F prop_1,F prop_1 & G(prop_2 -> F prop_3),False
12074,when possible ( prop_1 ) means that when possible ( prop_2 ),F prop_1 -> F prop_2,G(F prop_1 <-> F prop_2),False
12075,never ( prop_1 ) or ( prop_2 ),G(!prop_1 | prop_2),G(!(prop_1 | prop_2)),False
12076,"If at all times (prop_1), then whenever you do (prop_3), you should do (prop_2) .",G prop_1 -> (prop_3 -> prop_2),G(prop_1) -> G(prop_3 -> prop_2),False
12077,Do not (prop_1).,G!prop_1,G! prop_1,True
12078,"If you always see (prop_3), then you should either do (prop_1) or (prop_2) .",G prop_3 -> (prop_1 | prop_2),G(prop_3 -> (prop_1 | prop_2)),False
12079,It is always the case that in case that the event that ( prop_2 ) gets detected or ( prop_3 ) then the following condition holds : the transition action that ( prop_4 ) will be detected at the same time and at the same moment the event that ( prop_1 ) should never happen .,G((prop_2 | prop_3) -> (prop_1 & prop_4)),G((prop_2 | prop_3) -> (prop_4 & G(!prop_1))),False
12080,always ( prop_1 ) and ( prop_2 ),G(prop_1 & prop_2),G(prop_1 & prop_2),True
12081,at any time ( prop_1 ) and don't ( prop_2 ),F(prop_1 & !F prop_2),G(prop_1 & !prop_2),False
12082,"when ( prop_1 ) , never ( prop_2 )",prop_1 -> G!prop_2,G(prop_1 -> G(!prop_2)),False
12083,"When ( prop_1 ) or the transition action that ( prop_2 ) occurs , then all of the following conditions hold : there is a certain moment in the future before the simulation ends finally , at which ( prop_3 ) and then this condition remains continuously in the future before the simulation ends .",G((prop_1 | prop_2) -> FG prop_3),G((prop_1 | prop_2) -> F(prop_3 & G(prop_3))),True
12084,"At some point in the future , it should be the case that if ( prop_1 ) then ( prop_3 ) and ( prop_2 ) .",F(prop_2 & (prop_1 -> prop_3)),F((prop_1 -> (prop_3 & prop_2))),False
12085,"(prop_3) and (prop_2) are the same, and either (prop_1) or (prop_4) .",(prop_2 <-> prop_3) & (prop_1 | prop_4),G((prop_3 <-> prop_2) & (prop_1 | prop_4)),False
12086,"It is required that in a future time ( prop_3 ) or the scenario that ( prop_2 ) is detected, and the above statement is equivalent to that ( prop_1 ) should be observed at the current time instant .",prop_1 <-> F(prop_2 | prop_3),(F prop_3 | prop_2) <-> prop_1,False
12087,(prop_1) and (prop_2).,prop_1 & prop_2,G(prop_1 & prop_2),False
12088,"If ( prop_1 ) and ( prop_2 ) happens and continues to happen until at some other point ( prop_3 ) is detected , then the scenario is equivalent to ( prop_4 ) .",prop_4 <-> ((prop_1 & prop_2) U prop_3),G((prop_1 & prop_2) U prop_3 -> prop_4),False
12089,(prop_2) or (prop_3) is the same as (prop_1) and (prop_4) .,(prop_2 | prop_3) <-> (prop_1 & prop_4),G((prop_2 | prop_3) <-> (prop_1 & prop_4)),False
12090,"Globally , if ( prop_2 ) , then all of the following conditions hold : ( prop_1 ) and this condition consistently remains till ( prop_3 ) .",G(prop_2 -> (prop_1 U prop_3)),G(prop_2 -> (prop_1 U prop_3)),True
12091,"If (prop_3) happens, then (prop_1) should happen as well, otherwise, (prop_4) should continue happening until (prop_2) occurs.",(prop_3 -> prop_1) | (prop_4 U prop_2),G(prop_3 -> (prop_1 | (prop_4 U prop_2))),False
12092,If ( prop_1 ) and ( prop_4 ) or ( prop_2 ) then the scenario is equivalent to ( prop_3 ) .,prop_3 <-> (prop_2 | (prop_1 & prop_4)),G(((prop_1 & prop_4) | prop_2) <-> prop_3),False
12093,repeatedly ( prop_1 ) or at some time ( prop_2 ),G(F prop_1 | F prop_2),G(prop_1) | F(prop_2),False
12094,The scenario in which (prop_2) and (prop_3) are both true is equivalent to the scenario in which (prop_1) is not true .,!prop_1 <-> (prop_2 & prop_3),G((prop_2 & prop_3) <-> !prop_1),False
12095,The scenario in which (prop_2) happens and continues until (prop_4) happens is equivalent to the scenario in which (prop_1) or (prop_3) happens .,(prop_1 | prop_3) <-> (prop_2 U prop_4),G((prop_2 U prop_4) <-> (prop_1 | prop_3)),False
12096,In case that ( prop_2 ) and ( prop_3 ) happens and continue to happen until ( prop_4 ) or else ( prop_1 ) .,prop_1 | ((prop_2 & prop_3) U prop_4),G((prop_2 & prop_3) U (prop_4 | prop_1)),False
12097,"It is required that at a certain point ( prop_2 ) should happen then ( prop_1 ) , and also ( prop_3 ) .",prop_3 & F(prop_2 -> prop_1),F(prop_2 & F(prop_1 & prop_3)),False
12098,It is required that the scenario in which ( prop_2 ) does not happen is equivalent to the scenario in which ( prop_3 ) or ( prop_1 ) happens .,!prop_2 <-> (prop_1 | prop_3),G(!prop_2 <-> (prop_3 | prop_1)),False
12099,( prop_1 ) and always ( prop_2 ),prop_1 & G prop_2,prop_1 & G prop_2,True
12100,( prop_1 ) or repeatedly ( prop_2 ),prop_1 | GF prop_2,prop_1 | G(prop_2),False
12101,"If ( prop_3 ) does not happen and also ( prop_2 ) happens , then ( prop_1 ) .",(prop_2 & !prop_3) -> prop_1,G((!prop_3 & prop_2) -> prop_1),False
12102,"when ( prop_1 ) , ( prop_2 )",prop_1 -> prop_2,G(prop_1 -> prop_2),False
12103,"If (prop_1), then you should do (prop_3), but do not do (prop_2) .",!prop_2 & (prop_1 -> prop_3),G(prop_1 -> (prop_3 & !prop_2)),False
12104,"The scenario in which (prop_2) is equivalent to the scenario in which (prop_3) happens, and in the meantime (prop_1) does not happen .",!prop_1 & (prop_2 <-> prop_3),G((prop_2 <-> prop_3) & !prop_1),False
12105,"The scenario that ( prop_4 ) and ( prop_1 ) are detected if and only if the scenario that ( prop_3 ) is detected , and also ( prop_2 ) should be observed .",prop_2 & (prop_3 <-> (prop_1 & prop_4)),G((prop_4 & prop_1) <-> (prop_3 & prop_2)),False
12106,"If ( prop_1 ) is not detected and ( prop_3 ) is detected, or ( prop_2 ) is detected .",prop_2 | (!prop_1 & prop_3),G((!prop_1 & prop_3) | prop_2),False
12107,"If (prop_3), then (prop_1), or else don't (prop_2) .",!prop_2 | (prop_3 -> prop_1),G(prop_3 -> (prop_1 | !prop_2)),False
12108,"If (prop_3) is observed, then do (prop_2), but stop if (prop_1) is not observed .",(prop_3 -> prop_2) U !prop_1,G(prop_3 -> (prop_2 U !prop_1)),False
12109,"Try not to have (prop_3), and keep this state until (prop_2) and (prop_1) both happen .",!prop_3 U (prop_1 & prop_2),(!prop_3) U (prop_2 & prop_1),True
12110,at some time ( prop_1 ) and repeatedly ( prop_2 ),F(prop_1 & GF prop_2),F(prop_1 & G(prop_2)),False
12111,"If the scenario in which ( prop_1 ) does not happen is equivalent to the scenario in which ( prop_3 ) happens, then eventually ( prop_2 ) should happen.",(!prop_1 <-> prop_3) -> F prop_2,G((!prop_1 <-> prop_3) -> F prop_2),False
12112,"Always keep (prop_3) true, or else either (prop_2) or (prop_1) must happen at some point.",prop_1 | prop_2 | G prop_3,G(prop_3) | F(prop_2 | prop_1),False
12113,"if never ( prop_1 ) , at any time ( prop_2 )",G!prop_1 -> F prop_2,G(!prop_1) -> G(prop_2),False
12114,"(prop_1) is not true and (prop_3) is true, and keep (prop_2) for all time .",!prop_1 & prop_3 & G prop_2,G(!prop_1 & prop_3 & prop_2),False
12115,"(prop_4) and (prop_3). Once (prop_2), (prop_5), (prop_6), and (prop_1).",(prop_3 & prop_4) -> (prop_2 -> (prop_1 & prop_5 & prop_6)),G(prop_4 & prop_3) & G(prop_2 -> F(prop_5 & prop_6 & prop_1)),False
12116,"If ( prop_3 ) is equivalent to ( prop_1 ) and also ( prop_4 ) , then ( prop_2 ) .",(prop_4 & (prop_1 <-> prop_3)) -> prop_2,G((prop_3 <-> (prop_1 & prop_4)) -> prop_2),False
12117,Keep doing (prop_1) after doing (prop_2),F(prop_1 -> G prop_2),G(prop_2 -> G(prop_1)),False
12118,"It is not the case that ( prop_1 ) is equivalent to ( prop_2 ) , and ( prop_3 ) .",prop_3 & !(prop_1 <-> prop_2),G(!(prop_1 <-> (prop_2 & prop_3))),False
12119,"It is always the case that whenever the transition action that ( prop_4 ) happens and ( prop_3 ) , then the following condition holds : ( prop_2 ) and this scenario has to continue all the time till ( prop_1 ) .",G((prop_3 & prop_4) -> (prop_2 U prop_1)),G((prop_4 & prop_3) -> (prop_2 U prop_1)),True
12120,"If ( prop_3 ) then ( prop_4 ) , the above scenario is equivalent to ( prop_1 ) , and also ( prop_2 ) .",prop_2 & (prop_1 <-> (prop_3 -> prop_4)),G((prop_3 -> prop_4) <-> (prop_1 & prop_2)),False
12121,The scenario that ( prop_1 ) and ( prop_3 ) is detected if and only if the scenario that ( prop_2 ) should be observed .,prop_2 <-> (prop_1 & prop_3),G((prop_1 & prop_3) <-> prop_2),False
12122,do not ( prop_1 ) or whenever ( prop_2 ),!(F prop_1 | F prop_2),G(!prop_1) & G(prop_2 -> prop_2),False
12123,"If (prop_2) happens and causes (prop_3), then (prop_4) should be equivalent to (prop_1) .",(prop_2 -> prop_3) -> (prop_1 <-> prop_4),G((prop_2 & prop_3) -> (prop_4 <-> prop_1)),False
