Index,Requirement,Ground Truth,Response,Equivalent
10855,never ( prop_1 ) and at some time ( prop_2 ),G(!prop_1 & F prop_2),G(!prop_1 ) & F(prop_2 ),False
10856,If ( prop_4 ) and ( prop_3 ) is equivalent to ( prop_2 ) then this scenario will hold until ( prop_1 ) .,(prop_2 <-> (prop_3 & prop_4)) U prop_1,((prop_4 & prop_3) <-> prop_2) U prop_1,True
10857,If the scenario that ( prop_2 ) is observed then in response in no time ( prop_3 ) and ( prop_1 ) .,G(prop_2 -> (prop_1 & prop_3)),G(prop_2 -> (prop_3 & prop_1)),True
10858,"It is always the case that while ( prop_1 ) and ( prop_3 ) , then there shall eventually exist sometime in the future before the simulation ends , at which ( prop_2 ) .",G((prop_1 & prop_3) -> F prop_2),G((prop_1 & prop_3) -> F(prop_2)),True
10859,at some time ( prop_1 ) means that repeatedly ( prop_2 ),F prop_1 -> GF prop_2,F(prop_1 -> GF prop_2),False
10860,never ( prop_1 ) or when possible ( prop_2 ),G(!prop_1 | F prop_2),G(!prop_1 ) | G(prop_2 ),False
10861,"Globally , when the event that ( prop_3 ) does n't get observed and ( prop_1 ) then the following condition holds : for each moment in the future until the end of the simulation , at a certain time point in the future , ultimately ( prop_2 ) .",G((prop_1 & prop_3) -> GF prop_2),G((! prop_3 & prop_1) -> G(F prop_2)),False
10862,when possible ( prop_1 ) until whenever ( prop_2 ),F(prop_1 U F prop_2),prop_1 U prop_2,False
10863,"If ( prop_4 ) and ( prop_3 ) , or else ( prop_2 ) , or else ( prop_1 ) .",prop_1 | prop_2 | (prop_3 & prop_4),G((prop_4 & prop_3) | prop_2 | prop_1),False
10864,If ( prop_2 ) and ( prop_3 ) and the scenario that ( prop_4 ) is detected or in case that ( prop_1 ) is true .,prop_1 | (prop_2 & prop_3 & prop_4),G(((prop_2 & prop_3 & prop_4) | prop_1)),False
10865,"While (prop_3) is always true, make sure (prop_1) and (prop_2) are both true .",G prop_3 -> (prop_1 & prop_2),G(prop_3 -> (prop_1 & prop_2)),False
10866,"Until (prop_1) is equivalent to (prop_2), do not do (prop_3) .",!prop_1 U (prop_2 <-> prop_3),(!prop_3 ) U (prop_1 <-> prop_2 ),False
10867,"Until either (prop_1) or (prop_3) happens, (prop_2) should not have happened .",!prop_1 U (prop_2 | prop_3),(!prop_2 ) U (prop_1 | prop_3 ),False
10868,"On the way to achieve (prop_4), if (prop_1) occurs, then do (prop_3), but don't (prop_2) no matter what happens.",!prop_2 & prop_4 & (prop_1 -> prop_3),G(!prop_4 -> (prop_1 -> F prop_3)) & G(!prop_2),False
10869,"If you do not do (prop_2), then make sure that (prop_3) is equivalent to (prop_1) .",!prop_2 -> (prop_1 <-> prop_3),G(!prop_2 -> (prop_3 <-> prop_1)),False
10870,repeatedly ( prop_1 ) and whenever ( prop_2 ),G(F prop_1 & F prop_2),GF(prop_1 ) & G(prop_2 -> prop_2 ),False
10871,"If you do either (prop_2) or (prop_1), then you should do both (prop_4) and (prop_3), and vice versa .",(prop_1 | prop_2) <-> (prop_3 & prop_4),G((prop_2 | prop_1) <-> (prop_4 & prop_3)),False
10872,Detect (prop_4) or (prop_3) and continue until both (prop_2) and (prop_1) are detected .,(prop_3 | prop_4) U (prop_1 & prop_2),(prop_4 | prop_3) U (prop_2 & prop_1),True
10873,"( prop_4 ) or ( prop_3 ) should happen , or else ( prop_2 ) or ( prop_1 ) should happen .",prop_1 | prop_2 | prop_3 | prop_4,(prop_4 | prop_3) | (prop_2 | prop_1),True
10874,"The scenario that ( prop_2 ) happens until the scenario that ( prop_3 ) , or the scenario that ( prop_1 ) , or the scenario that ( prop_4 ) should happen .",prop_1 | prop_4 | (prop_2 U prop_3),(prop_2 U (prop_3 | prop_1 | prop_4)),False
10875,The scenario in which (prop_4) implies (prop_2) is equivalent to the scenario in which (prop_1) and (prop_3) both happen .,(prop_4 -> prop_2) <-> (prop_1 & prop_3),(prop_4 -> prop_2) <-> (prop_1 & prop_3),True
10876,It is required that ( prop_2 ) is equivalent to ( prop_3 ) until at some point ( prop_1 ) does not hold .,(prop_2 <-> prop_3) U !prop_1,(prop_2 <-> prop_3) U (!prop_1 ),True
10877,"Globally , everytime when the event that ( prop_1 ) gets detected , and ( prop_2 ) then ( prop_3 ) .",G((prop_1 & prop_2) -> prop_3),G((prop_1 & prop_2) -> prop_3),True
10878,"Either the scenario in which ( prop_3 ) is equivalent to the scenario in which ( prop_2 ) happens, or ( prop_1 ) or ( prop_4 ) should happen.",prop_1 | prop_4 | (prop_2 <-> prop_3),(prop_3 <-> prop_2) | F(prop_1 | prop_4),False
10879,"Do any of the following: (prop_3) or (prop_2), or make sure that (prop_1) happens soon .",prop_2 | prop_3 | F prop_1,(prop_3 | prop_2) | F prop_1,True
10880,"If it is not the case that ( prop_3 ) and also ( prop_1 ) , then ( prop_2 ) .",!(prop_1 & prop_3) -> prop_2,G(!(prop_3 & prop_1) -> prop_2),False
10881,"(prop_2), then (prop_1).",prop_2 U prop_1,G(prop_2 -> F(prop_1)),False
10882,"Do not do (prop_1), or you should do either (prop_3) or (prop_2) .",!prop_1 | prop_2 | prop_3,G(prop_1 -> F(prop_3 | prop_2)),False
10883,"If (prop_4), then do (prop_1), but keep doing (prop_2) until (prop_3) .",(prop_4 -> prop_1) & (prop_2 U prop_3),G(prop_4 -> (prop_1 & (prop_2 U prop_3))),False
10884,"Globally , when the event that ( prop_4 ) takes place and ( prop_1 ) , then the following condition is true : simultaneously ( prop_2 ) or without any delay ( prop_3 ) .",G((prop_1 & prop_4) -> (prop_2 | prop_3)),G((prop_4 & prop_1) -> (prop_2 | X prop_3)),False
10885,"If (prop_2) and (prop_3), then do not do (prop_1) .",(prop_2 & prop_3) -> !prop_1,G((prop_2 & prop_3) -> !prop_1),False
10886,"It is always the case that everytime when the transition action that ( prop_1 ) and ( prop_3 ) , then all of the following conditions hold : ( prop_2 ) .",G((prop_1 & prop_3) -> G prop_2),G((prop_1 & prop_3) -> prop_2),False
10887,"The scenario that ( prop_4 ) or the scenario that ( prop_2 ) should always be true until ( prop_1 ) happens at some point in the future , and also ( prop_3 ) should be true .",prop_3 & ((prop_2 | prop_4) U prop_1),((prop_4 | prop_2) U prop_1) & prop_3,True
10888,"(prop_3) or (prop_2), and always keep doing (prop_1) .",(prop_2 | prop_3) & G prop_1,(prop_3 | prop_2) & G(prop_1),True
10889,"It is always the case that in case that ( prop_3 ) , or ( prop_2 ) , then in response the transition action that ( prop_1 ) is promptly detected , or at the same moment ( prop_4 ) .",G((prop_2 | prop_3) -> (prop_1 | prop_4)),G((prop_3 | prop_2) -> (prop_1 | prop_4)),True
10890,"Either (prop_1) and (prop_3) happen at the same time, or else (prop_2) always happens .",(prop_1 & prop_3) | G prop_2,F(prop_1 & prop_3) | G(prop_2),False
10891,( prop_1 ) or never ( prop_2 ),prop_1 | G!prop_2,prop_1 | G(!prop_2 ),True
10892,"If (prop_1) happens and continues until (prop_2), then (prop_3) should not happen .",(prop_1 U prop_2) -> !prop_3,G((prop_1 U prop_2) -> !prop_3),False
10893,Either (prop_3) happens until (prop_1) or not (prop_2) .,!prop_2 | (prop_3 U prop_1),(prop_3 U prop_1) | !prop_2,True
10894,"If ( prop_1 ) then ( prop_3 ) , or else ( prop_2 ) , or else ( prop_4 ) .",prop_2 | prop_4 | (prop_1 -> prop_3),G((prop_1 -> prop_3) | (!prop_1 & prop_2) | (!prop_1 & !prop_2 & prop_4)),False
10895,"Until (prop_1) is equivalent to (prop_2), if (prop_3) happens then (prop_4) should also happen .",(prop_1 -> prop_2) U (prop_3 <-> prop_4),(! (prop_1 <-> prop_2)) U ((prop_3 -> prop_4) & (prop_1 <-> prop_2)),False
10896,"If (prop_2) then (prop_3), and then not (prop_1) .",(prop_2 -> prop_3) -> !prop_1,G((prop_2 -> prop_3) -> F(!prop_1)),False
10897,"if always ( prop_1 ) , at some time ( prop_2 )",G prop_1 -> F prop_2,G(prop_1 ) -> F(prop_2 ),True
10898,It is always the case that in case that ( prop_2 ) or ( prop_3 ) then all of the following conditions hold : ( prop_1 ) .,G((prop_2 | prop_3) -> prop_1),G((prop_2 | prop_3) -> prop_1),True
10899,"It is required that at some future time instant the scenario that ( prop_1 ) is equivalent to the scenario that ( prop_2 ) , and that ( prop_3 ) .",prop_3 & F(prop_1 <-> prop_2),F((prop_1 <-> prop_2) & prop_3 ),False
10900,"Until the scenario in which ( prop_3 ) implies ( prop_2 ) occurs, ( prop_1 ) should be equivalent to ( prop_4 ).",(prop_1 <-> prop_4) U (prop_3 -> prop_2),(prop_1 <-> prop_4) U (prop_3 -> prop_2),True
10901,"Either (prop_3), (prop_1), or not (prop_2) .",prop_1 | !prop_2 | prop_3,G(prop_3 | prop_1 | ! prop_2),False
10902,"(prop_3) doesn't happen, or make sure (prop_1) and (prop_2) both happen .",!prop_3 | (prop_1 & prop_2),G(!prop_3 ) | F(prop_1 & prop_2 ),False
10903,"Ensure that (prop_1) is always true, and if (prop_2), then make sure (prop_3) happens .",(prop_2 -> prop_3) & G prop_1,G(prop_1 ) & G(prop_2 -> F(prop_3 )),False
10904,"If it is not the case that ( prop_3 ) is equivalent to ( prop_1 ) , then ( prop_2 ) .",!(prop_1 <-> prop_3) -> prop_2,G(!(prop_3 <-> prop_1) -> prop_2),False
10905,"If (prop_1), (prop_3) until (prop_2).",prop_1 -> (prop_3 U prop_2),G(prop_1 -> (prop_3 U prop_2)),False
10906,It is not the case that ( prop_2 ) and ( prop_1 ) is detected and this scenario will hold until ( prop_3 ) .,!(prop_1 & prop_2) U prop_3,!(!(prop_2 & prop_1) U prop_3),False
10907,"( prop_3 ) does not happen and also ( prop_1 ) , and ( prop_2 ) .",prop_1 & prop_2 & !prop_3,G(!prop_3 & prop_1 & prop_2),False
10908,"Either (prop_1) is equivalent to (prop_2), or else eventually (prop_3) .",(prop_1 <-> prop_2) | F prop_3,(prop_1 <-> prop_2) | F prop_3,True
10909,( prop_1 ) until whenever ( prop_2 ),prop_1 U F prop_2,prop_1 U prop_2,False
10910,"The scenario in which (prop_1) is equivalent to the scenario in which (prop_3) happens, and the scenario in which (prop_2) is equivalent to the scenario in which (prop_4) happens .",(prop_1 <-> prop_3) & (prop_2 <-> prop_4),G((prop_1 <-> prop_3) & (prop_2 <-> prop_4)),False
10911,If ( prop_1 ) then ( prop_2 ) and this condition will consecutively remain in the future until the end of the execution .,G(prop_1 -> G prop_2),G(prop_1 -> G(prop_2)),True
10912,at some time ( prop_1 ) or never ( prop_2 ),F(prop_1 | G!prop_2),F prop_1 | G ! prop_2,False
10913,when possible ( prop_1 ) or ( prop_2 ),F(prop_1 | prop_2),F(prop_1 | prop_2),True
10914,"Eventually, (prop_1)",F prop_1,F prop_1,True
10915,"Before you begin (prop_2), you must first make sure you (prop_1).",prop_2 -> G prop_1,!prop_2 U prop_1,False
10916,"(prop_2) is not true, and (prop_1) should happen until (prop_3) is true .",!prop_2 & (prop_1 U prop_3),!prop_2 & (prop_1 U prop_3),True
10917,"It is required that at some point in the future , either ( prop_3 ) or ( prop_2 ) should be detected , then as a response ( prop_1 ) .",F(prop_2 | prop_3) -> prop_1,F((prop_3 | prop_2) & F(prop_1)),False
10918,( prop_1 ) or always ( prop_2 ),prop_1 | G prop_2,prop_1 | G prop_2,True
10919,"Either do (prop_4) and (prop_3) at the same time, or else if you do (prop_2), then you should also do (prop_1) .",(prop_2 -> prop_1) | (prop_3 & prop_4),(prop_4 & prop_3) | G(prop_2 -> prop_1),False
10920,If ( prop_1 ) and ( prop_3 ) and the scenario that ( prop_2 ) is detected then it should be the case that ( prop_4 ) .,(prop_1 & prop_2 & prop_3) -> prop_4,G((prop_1 & prop_3 & prop_2) -> prop_4),False
10921,When ( prop_3 ) or the transition action that ( prop_1 ) gets detected then all of the following conditions hold : ( prop_2 ) .,G((prop_1 | prop_3) -> G prop_2),G((prop_3 | prop_1) -> prop_2),False
10922,"(prop_2) and (prop_4), then (prop_3) and (prop_1), until (prop_5).",(prop_2 & prop_4) -> ((prop_1 & prop_3) U prop_5),G((prop_2 & prop_4) -> ((prop_3 & prop_1) U prop_5)),False
10923,"(prop_3) is equivalent to (prop_1), and you do (prop_4), then you should do (prop_2) .",(prop_1 <-> prop_3) & (prop_4 -> prop_2),G((prop_3 <-> prop_1) & (prop_4 -> F prop_2)),False
10924,"If (prop_1), then (prop_2), and eventually do (prop_3) .",(prop_1 -> prop_2) & F prop_3,G(prop_1 -> (prop_2 & F prop_3)),False
10925,when possible ( prop_1 ) can infer that whenever ( prop_2 ),F prop_1 -> F prop_2,G(prop_1 -> G(prop_2)),False
10926,never ( prop_1 ) or ( prop_2 ),G(!prop_1 | prop_2),G(!(prop_1 | prop_2)),False
10927,"If (prop_3) is always true, then whenever (prop_1), (prop_2) should also be true .",G prop_3 -> (prop_1 -> prop_2),G prop_3 -> G(prop_1 -> prop_2),False
10928,Always avoid (prop_1),G!prop_1,G(!prop_1 ),True
10929,"As long as you keep seeing (prop_2), then you should either do (prop_1) or (prop_3) .",G prop_2 -> (prop_1 | prop_3),G(prop_2 -> (prop_1 | prop_3)),False
10930,"Globally , if the transition action that ( prop_1 ) takes place or ( prop_2 ) , then in response right away ( prop_4 ) and promptly ( prop_3 ) .",G((prop_1 | prop_2) -> (prop_3 & prop_4)),G((prop_1 | prop_2) -> (prop_4 & prop_3)),True
10931,"If (prop_2) is not the case, then (prop_3) and (prop_1) are equivalent, and vice versa .",!prop_2 <-> (prop_1 <-> prop_3),G(!prop_2 <-> (prop_3 <-> prop_1)),False
10932,In case that at some point ( prop_2 ) or ( prop_3 ) or ( prop_1 ) is detected and continued until then at some other point ( prop_4 ) should be detected as well .,(prop_1 | prop_2 | prop_3) U prop_4,F((prop_2 | prop_3 | prop_1) & F(prop_4)),False
10933,at some time ( prop_1 ) and don't ( prop_2 ),F(prop_1 & !F prop_2),F(prop_1 & ! prop_2),False
10934,( prop_1 ) can infer that never ( prop_2 ),prop_1 -> G!prop_2,G(prop_1 -> G(!prop_2)),False
10935,"Globally , while ( prop_1 ) or ( prop_3 ) then there needs to exist a time in the future before the execution ends finally , after which ( prop_2 ) .",G((prop_1 | prop_3) -> FG prop_2),G((prop_1 | prop_3) -> F(prop_2)),False
10936,"when at some time ( prop_1 ) , never ( prop_2 )",F prop_1 -> G!prop_2,G(prop_1 -> G(!prop_2)),False
10937,"Either ( prop_2 ) or ( prop_3 ) should happen, and ( prop_4 ) occurs if and only if ( prop_1 ) is true.",(prop_1 <-> prop_4) & (prop_2 | prop_3),(F (prop_2 | prop_3)) & G (prop_4 <-> prop_1),False
10938,( prop_1 ) and ( prop_2 ),prop_1 & prop_2,prop_1 & prop_2,True
10939,"If ( prop_2 ) and ( prop_3 ) happens and continues to happen until at some other point ( prop_4 ) is detected , then the scenario is equivalent to ( prop_1 ) .",prop_1 <-> ((prop_2 & prop_3) U prop_4),G(((prop_2 & prop_3) U prop_4) <-> prop_1),False
10940,"Globally , in case that the scenario that ( prop_1 ) is observed , then the following condition holds : ( prop_2 ) then this condition should last uninterruptedly until the event that ( prop_3 ) is observed ultimately at a certain time instant in the future before the execution ends .",G(prop_1 -> (prop_2 U prop_3)),G(prop_1 -> (prop_2 U prop_3)),True
10941,Do not (prop_1) until (prop_2).,!prop_1 U prop_2,!prop_1 U prop_2,True
10942,"If (prop_1), then (prop_2), or else keep trying (prop_4) until (prop_3) .",(prop_1 -> prop_2) | (prop_4 U prop_3),G(prop_1 -> (prop_2 | (prop_4 U prop_3))),False
10943,"The scenario in which ( prop_3 ) and ( prop_2 ) or ( prop_1 ) , is equivalent to the scenario in which ( prop_4 ) .",prop_4 <-> (prop_1 | (prop_2 & prop_3)),G((prop_3 & (prop_2 | prop_1)) <-> prop_4),False
10944,repeatedly ( prop_1 ) or at any time ( prop_2 ),G(F prop_1 | F prop_2),GF(prop_1 ) | GF(prop_2 ),True
10945,The scenario in which (prop_1) and (prop_2) are both true is equivalent to the scenario in which (prop_3) is not true .,!prop_3 <-> (prop_1 & prop_2),G((prop_1 & prop_2) <-> !prop_3),False
10946,The scenario in which (prop_3) happens until (prop_1) occurs is equivalent to the scenario in which either (prop_4) or (prop_2) occurs .,(prop_2 | prop_4) <-> (prop_3 U prop_1),(prop_3 U prop_1) <-> (prop_4 | prop_2),True
10947,"In case that ( prop_2 ) and ( prop_3 ) happens and continues to happen until ( prop_4 ) is detected , or else ( prop_1 ) .",prop_1 | ((prop_2 & prop_3) U prop_4),((prop_2 & prop_3) U prop_4) | prop_1,True
10948,"It should be the case that if you either do (prop_3) or (prop_2), then it is equavalent to the case that you should not do (prop_1) .",!prop_1 <-> (prop_2 | prop_3),G((prop_3 | prop_2) <-> !prop_1),False
10949,"Achieve (prop_3), but only if (prop_1) and (prop_2) are currently happening .",prop_1 & prop_2 & F prop_3,G((prop_1 & prop_2) -> F prop_3),False
10950,( prop_1 ) and always ( prop_2 ),prop_1 & G prop_2,prop_1 & G prop_2,True
10951,( prop_1 ) or repeatedly ( prop_2 ),prop_1 | GF prop_2,prop_1 | GF prop_2,True
10952,"If not (prop_3) happening implies that (prop_1) happens, then this scenario is equivalent to a point in the future where (prop_2) happens.",(!prop_3 -> prop_1) <-> F prop_2,(!prop_3 -> prop_1) <-> F prop_2,True
10953,"Once (prop_1), (prop_2).",prop_1 -> prop_2,G(prop_1 -> F(prop_2)),False
10954,"If (prop_2), then (prop_3), and (prop_1) should not happen .",!prop_1 & (prop_2 -> prop_3),G(prop_2 -> (prop_3 & !prop_1)),False
10955,"( prop_3 ) or ( prop_1 ) is equivalent to always having ( prop_2 ), which means if ( prop_3 ) or ( prop_1 ) is true, then ( prop_2 ) is always true and if ( prop_3 ) or ( prop_1 ) is false, then ( prop_2 ) is never true.",(prop_1 | prop_3) <-> G prop_2,((prop_3 | prop_1) <-> G prop_2) & ((prop_3 | prop_1) -> G prop_2) & (!(prop_3 | prop_1) -> G(!prop_2)),False
10956,"If ( prop_4 ) and ( prop_1 ) are equivalent to ( prop_2 ) , and also ( prop_3 ) .",prop_3 & (prop_2 <-> (prop_1 & prop_4)),G(((prop_4 & prop_1) <-> prop_2) & prop_3),False
10957,don't ( prop_1 ) means that ( prop_2 ),!prop_1 -> prop_2,G(!prop_1 -> prop_2),False
10958,"Either do not let (prop_2) happen, or if (prop_3) occurs, then make sure to do (prop_1).",!prop_2 | (prop_3 -> prop_1),G(!prop_2) | G(prop_3 -> F prop_1),False
10959,( prop_2 ) implies ( prop_3 ) happening and this scenario will hold until ( prop_1 ) is false .,(prop_2 -> prop_3) U !prop_1,(prop_2 -> prop_3) U (!prop_1),True
10960,"Try not to have (prop_3), and keep this state until (prop_1) and (prop_2) both happen .",!prop_3 U (prop_1 & prop_2),G(!prop_3 U (prop_1 & prop_2)),False
10961,"It is either the case that if ( prop_3 ) is not detected then ( prop_1 ) , or else ( prop_2 ) .",prop_2 | (!prop_3 -> prop_1),(!prop_3 -> prop_1) | prop_2,True
10962,"It is not the case that ( prop_2 ) until ( prop_1 ) happens some time in the future, which is equal to ( prop_3 ) .",prop_3 <-> !(prop_2 U prop_1),!(!prop_2 U prop_1) <-> prop_3,False
10963,"For all time (prop_2), or else either (prop_1) or (prop_3) .",prop_1 | prop_3 | G prop_2,G(prop_2 | (prop_1 | prop_3)),False
10964,"If ( prop_4 ) or ( prop_1 ) and ( prop_2 ) , or ( prop_3 ) .",prop_3 | (prop_2 & (prop_1 | prop_4)),G(prop_4 | (prop_1 & prop_2) | prop_3),False
10965,"If ( prop_3 ) is equivalent to ( prop_4 ) and also ( prop_2 ) , then the scenario in which ( prop_1 ) .",(prop_2 & (prop_3 <-> prop_4)) -> prop_1,G(((prop_3 <-> prop_4) & prop_2) -> prop_1),False
10966,when possible ( prop_1 ) can infer that don't ( prop_2 ),F prop_1 -> !F prop_2,G(prop_1 -> !prop_2),False
10967,Keep doing (prop_2) after doing (prop_1),F(prop_2 -> G prop_1),G(prop_1 -> G(prop_2)),False
10968,It is not the case that ( prop_2 ) or ( prop_3 ) is detected and this will continue until ( prop_1 ) is detected .,!(prop_2 | prop_3) U prop_1,(!(prop_2 | prop_3)) U prop_1,True
10969,"( prop_2 ) is not equivalent to ( prop_1 ) , and ( prop_3 ) .",prop_3 & !(prop_1 <-> prop_2),G(!(prop_2 <-> prop_1) & prop_3),False
10970,"In case that ( prop_4 ) , and ( prop_3 ) , then all of the following conditions are true : ( prop_2 ) and then this condition always keeps till there will exist a certain moment in the future before the execution ends , at which ( prop_1 ) .",G((prop_3 & prop_4) -> (prop_2 U prop_1)),G((prop_4 & prop_3) -> (prop_2 U prop_1)),True
10971,"( prop_1 ) is not true if and only if  ( prop_3 ) , and also ( prop_2 ) should be true .",prop_2 & (!prop_1 <-> prop_3),G((!prop_1 <-> prop_3) & prop_2),False
10972,don't ( prop_1 ) or at some time ( prop_2 ),!(F prop_1 | F prop_2),G(!prop_1 ) | F(prop_2 ),False
10973,"While not (prop_2), and make sure that (prop_1) is equivalent to (prop_3) .",!prop_2 & (prop_1 <-> prop_3),G(!prop_2 & (prop_1 <-> prop_3)),False
10974,If (prop_3) then (prop_1) if and only if (prop_2) is equivalent to (prop_4) .,(prop_3 -> prop_1) -> (prop_2 <-> prop_4),G(prop_3 -> ((prop_1 <-> prop_2) <-> prop_4)),False
10975,"If (prop_1) is done until (prop_3), then it is equivalent to (prop_2) being done and (prop_4) being done .",(prop_2 & prop_4) <-> (prop_1 U prop_3),(prop_1 U prop_3) <-> (prop_2 & prop_4),True
10976,"if repeatedly ( prop_1 ) , ( prop_2 )",GF prop_1 -> prop_2,GF(prop_1 ) -> GF(prop_2 ),False
10977,"If (prop_4) is observed, then do (prop_1), keep this state until (prop_2) or (prop_3) is observed .",(prop_4 -> prop_1) U (prop_2 | prop_3),G(prop_4 -> (prop_1 U (prop_2 | prop_3))),False
10978,"If at some point ( prop_3 ) or ( prop_2 ) then the scenario is equivalent to ( prop_1 ) , it should be followed by ( prop_4 ) .",(prop_1 <-> (prop_2 | prop_3)) -> prop_4,G(((prop_3 | prop_2) & (prop_1 <-> prop_1)) -> F(prop_4)),False
10979,( prop_1 ) until repeatedly ( prop_2 ),prop_1 U GF prop_2,prop_1 U GF prop_2,True
10980,"If eventually (prop_2) happens, then either (prop_1) or (prop_3) should happen.",F prop_2 -> (prop_1 | prop_3),F(prop_2 ) -> F(prop_1 | prop_3 ),False
10981,always ( prop_1 ) and ( prop_2 ),G(prop_1 & prop_2),G (prop_1 & prop_2),True
10982,at any time ( prop_1 ) and repeatedly ( prop_2 ),F(prop_1 & GF prop_2),G(prop_1 & G(prop_2)),False
10983,"If ( prop_4 ) would imply ( prop_2 ) then this would further imply ( prop_3 ) , then it would have to be the case that ( prop_1 ) .",((prop_4 -> prop_2) -> prop_3) -> prop_1,G(((prop_4 -> prop_2) -> prop_3) -> prop_1),False
10984,"It is not the case that ( prop_2 ) and ( prop_3 ) happen at the same time , and instead ( prop_1 ) .",prop_1 & !(prop_2 & prop_3),G(!(prop_2 & prop_3) & prop_1),False
10985,"During the interval that ( prop_2 ) , and ( prop_3 ) then the condition that ( prop_1 ) ought n't to be true .",G((prop_2 & prop_3) -> !F prop_1),G((prop_2 & prop_3) -> !prop_1),False
10986,always ( prop_1 ) or ( prop_2 ),G(prop_1 | prop_2),G(prop_1 | prop_2),True
10987,"It is not the case that ( prop_3 ) happens and continues to happen until ( prop_2 ) , or else ( prop_1 ) .",prop_1 | !(prop_3 U prop_2),!((prop_3 U prop_2) | prop_1),False
10988,"If not (prop_1), then both (prop_3) and (prop_2) .",!prop_1 -> (prop_2 & prop_3),G(!prop_1 -> (prop_3 & prop_2)),False
10989,"If it is not the case that ( prop_3 ) happens and continues to happen until ( prop_1 ) is detected , then ( prop_2 ) .",!(prop_3 U prop_1) -> prop_2,! (prop_3 U prop_1) -> prop_2,True
10990,The scenario in which (prop_1) happens and continues until (prop_2) happens is equivalent to the scenario in which (prop_3) does not happen .,!prop_3 <-> (prop_1 U prop_2),(prop_1 U prop_2) <-> G(!prop_3),False
10991,"If at some point ( prop_3 ) is equivalent to ( prop_2 ) and this scenario continues until ( prop_1 ) is detected , then ( prop_4 ) .",((prop_2 <-> prop_3) U prop_1) -> prop_4,F((prop_3 <-> prop_2) U prop_1) -> prop_4,False
10992,"Either (prop_3) or (prop_4) happens, and at the same time, either (prop_1) or (prop_2) happens .",(prop_3 | prop_4) & (prop_1 | prop_2),F((prop_3 | prop_4) & (prop_1 | prop_2)),False
10993,"If (prop_4) is equivalent to (prop_3), then (prop_1) should be equivalent to (prop_2) .",(prop_3 <-> prop_4) -> (prop_1 <-> prop_2),G((prop_4 <-> prop_3) -> (prop_1 <-> prop_2)),False
10994,"If ( prop_1 ) implies ( prop_4 ), then this scenario is equivalent to the one where ( prop_2 ) happens until ( prop_3 ) happens.",(prop_1 -> prop_4) <-> (prop_2 U prop_3),(prop_1 -> prop_4) <-> (prop_2 U prop_3),True
10995,"( prop_3 ) should not happen if ( prop_1 ) does not happen , and ( prop_2 ) should also be true all the time . ",(!prop_3 -> !prop_1) & G prop_2,(G(!prop_1 -> G(!prop_3))) & G(prop_2 ),False
10996,"If either (prop_1) or (prop_2) happens, then either (prop_3) or (prop_4) should happen as well.",(prop_1 | prop_2) -> (prop_3 | prop_4),G((prop_1 | prop_2) -> F(prop_3 | prop_4)),False
10997,"( prop_1 ) and ( prop_3 ) should happen at the same time , and in the same time ( prop_2 ) does not happen .",prop_1 & !prop_2 & prop_3,F(prop_1 & prop_3 & !prop_2),False
10998,"If it is not the case that (prop_1), then either (prop_3) or (prop_2) should happen .",!prop_1 -> (prop_2 | prop_3),G(!prop_1 -> F(prop_3 | prop_2)),False
10999,"It is always the case that while ( prop_2 ) and ( prop_3 ) , then the following condition holds : at a time in the future before the execution ends , without interruption ( prop_1 ) .",G((prop_2 & prop_3) -> FG prop_1),G((prop_2 & prop_3) -> F(prop_1)),False
11000,"If (prop_3) holds until (prop_1), then make sure (prop_2) and (prop_4) both happen .",(prop_3 U prop_1) -> (prop_2 & prop_4),(prop_3 U prop_1) -> F(prop_2 & prop_4),False
11001,( prop_1 ) and never ( prop_2 ),prop_1 & G!prop_2,prop_1 & G(!prop_2 ),True
11002,"If ( prop_4 ) is equivalent to ( prop_3 ) and also ( prop_1 ) happens, or else ( prop_2 ) .",prop_2 | (prop_1 & (prop_3 <-> prop_4)),G(((prop_4 <-> prop_3) & prop_1) | prop_2),False
11003,If ( prop_1 ) and ( prop_4 ) are detected then implies ( prop_2 ) should happen or else if ( prop_3 ) is detected .,prop_3 | ((prop_1 & prop_4) -> prop_2),G((prop_1 & prop_4) -> F(prop_2 | prop_3)),False
11004,"If (prop_3) and (prop_2) are equivalent, then (prop_1) is always true .",(prop_2 <-> prop_3) -> G prop_1,G((prop_3 <-> prop_2) -> G(prop_1 )),False
11005,at any time ( prop_1 ) until never ( prop_2 ),F(prop_1 U G!prop_2),prop_1 U G(!prop_2),False
11006,"If ( prop_1 ) is equivalent to ( prop_4 ) or else ( prop_2 ) , then ( prop_3 ) .",(prop_2 | (prop_1 <-> prop_4)) -> prop_3,G(((prop_1 <-> prop_4) | prop_2) -> prop_3),False
11007,"If (prop_2) implies (prop_3), then it should always be the case that (prop_1) is true .",(prop_2 -> prop_3) -> G prop_1,G((prop_2 -> prop_3) -> prop_1),False
11008,forever ( prop_1 ) or whenever ( prop_2 ),G(prop_1 | F prop_2),G(prop_1 ) | G(prop_2 -> prop_2 ),False
11009,"For all time (prop_1) is true, or if (prop_3), then (prop_2) .",(prop_3 -> prop_2) | G prop_1,G(prop_1 | (prop_3 -> prop_2)),False
