Ground Truth,Response
G ( ! prop_1 & G ( ! prop_2 ) ),!(prop_1) & !(prop_2)
G ( ! prop_1 | G ( ! prop_2 ) ),!prop_1 & !prop_2
( G prop_2 -> ( ! prop_3 & prop_1 ) ),G(prop_2) -> G(!prop_3 & prop_1)
( ( ( prop_2 -> prop_4 ) -> prop_1 ) U prop_3 ),G((prop_2 -> prop_4) & (prop_4 -> prop_1)) U prop_3
( F ( prop_1 -> prop_2 ) -> prop_3 ),G(F((prop_1 -> prop_2)) -> prop_3)
( ( prop_1 -> prop_4 ) & ( prop_3 -> prop_2 ) ),G(prop_1 -> prop_4) & G(prop_3 -> prop_2)
( ( ( prop_3 U prop_4 ) <-> prop_1 ) | prop_2 ),G(prop_3 U prop_4) <-> G(prop_1 | prop_2)
( ( ( prop_4 <-> prop_3 ) -> prop_2 ) -> prop_1 ),!( (prop_4 <-> prop_3) -> prop_2 ) -> prop_1
! ( prop_1 U F prop_2 ),(!prop_1) U prop_2
( ( ( prop_4 | prop_3 ) -> prop_2 ) & prop_1 ),G(((prop_3 | prop_2) -> (prop_4 & prop_1)))
( ( ( prop_4 -> prop_3 ) & prop_1 ) <-> prop_2 ),((prop_4 -> (prop_3 & prop_1)) <-> prop_2)
( ( ! prop_1 -> prop_3 ) & prop_2 ),(!prop_1 -> (prop_3 & prop_2))
( ! ( prop_2 -> prop_3 ) | prop_1 ),!(prop_2 -> F prop_3 | prop_1)
G ( ( prop_1 & prop_3 ) -> ! ( F prop_2 ) ),G((prop_1 & prop_3) -> X(!F(prop_2)))
( ( ( prop_1 -> prop_4 ) U prop_3 ) | prop_2 ),G((prop_1 -> (prop_4 U prop_3)) | prop_2)
( F ( prop_3 -> prop_1 ) | prop_2 ),F(prop_3 & (prop_1 | prop_2))
( ( G prop_1 <-> prop_3 ) | ! prop_2 ),(G prop_1 -> prop_3) | (!G prop_1 -> !prop_2)
! ( prop_1 & F prop_2 ),G(!prop_1) & F(prop_2)
( ! prop_3 -> ( prop_1 U prop_2 ) ),G(!prop_3 -> (prop_1 U prop_2))
G ( ! prop_1 | G prop_2 ),G(!prop_1 & !prop_2)
( G ( prop_1 <-> prop_3 ) <-> prop_2 ),G((prop_1 <-> prop_3) -> prop_2)
( G ( F prop_1 ) -> F prop_2 ),G(prop_2 -> F prop_1)
( G ( ! prop_1 ) -> G ( ! prop_2 ) ),G(!prop_1 -> G(!prop_2))
( F ( prop_2 & prop_3 ) -> prop_1 ),F((prop_2 & prop_3) & F(prop_1))
G ( ( prop_3 & prop_2 ) -> ! ( G prop_1 ) ),G(((prop_3 & prop_2) -> X(!prop_1)))
( ( F ( ! prop_3 ) -> prop_2 ) -> prop_1 ),G(F(!prop_3) -> (prop_2 -> prop_1))
( prop_5 -> ( ( prop_1 & prop_2 ) & ( prop_3 U ( prop_6 & prop_4 ) ) ) ),prop_5 -> ((prop_1 & prop_2 & prop_3) U (prop_6 & prop_4))
( ( prop_4 | prop_2 ) U ( prop_1 <-> prop_3 ) ),G(((prop_4 | prop_2) -> ((prop_4 | prop_2) U (prop_1 <-> prop_3))))
( ( prop_1 & prop_3 ) -> prop_2 ),G((prop_1 & prop_3) -> prop_2)
( F ( prop_2 & prop_1 ) & prop_3 ),F(prop_2 & prop_1 & prop_3)
( ( prop_4 -> prop_1 ) & ( prop_2 | prop_3 ) ),prop_4 -> (prop_1 & (prop_2 | prop_3))
( G prop_2 <-> ( prop_3 <-> prop_1 ) ),G((prop_2 <-> prop_3) & (prop_3 <-> prop_1))
G ( ! prop_1 U F prop_2 ),!prop_1 U prop_2
( G prop_2 & ( prop_3 & prop_1 ) ),G(prop_2 & prop_3 & prop_1)
( prop_1 U G ( ! prop_2 ) ),prop_1 U !prop_2
( ( prop_2 | prop_3 ) -> G prop_1 ),G((prop_2 | prop_3) -> prop_1)
! ( F prop_1 & F prop_2 ),F prop_2 & !prop_1
( ( G prop_1 -> prop_3 ) -> ! prop_2 ),G(prop_1) -> G(!prop_2)
( ( prop_2 | prop_4 ) U ( prop_3 -> prop_1 ) ),G(((prop_2 | prop_4) -> ((prop_2 | prop_4) U (prop_3 & X prop_1))))
( ! prop_1 -> F prop_2 ),G(!prop_1 -> F prop_2)
F ( ( prop_2 | prop_3 ) -> prop_1 ),F((prop_2 | prop_3) & prop_1)
( F prop_2 | ( prop_1 & prop_3 ) ),F prop_2 | F (prop_1 & prop_3)
( ( prop_4 <-> prop_1 ) & ( prop_3 U prop_2 ) ),((prop_4 <-> prop_1) -> (prop_3 U prop_2))
( G ( prop_1 <-> prop_3 ) | prop_2 ),G((prop_1 <-> prop_3) | prop_2)
( ( prop_3 | prop_1 ) U ! prop_2 ),G((prop_3 | prop_1) -> (!prop_2 U (prop_3 | prop_1)))
G ( ( prop_2 & prop_1 ) -> ! prop_3 ),G((( !prop_2 & prop_1 )) -> !prop_3)
( ( prop_3 U prop_4 ) -> ( prop_2 | prop_1 ) ),G(((prop_3 & !prop_4) -> ((prop_2 | prop_1) U prop_4)))
( ( prop_1 | prop_2 ) -> ! prop_3 ),G(((prop_1 | prop_2) -> !prop_3))
G ( F prop_1 U F prop_2 ),G(prop_1 U G(prop_2))
( G ( ! prop_1 ) -> prop_2 ),G(!prop_1 -> prop_2)
( G ( ! prop_3 -> prop_2 ) | prop_1 ),G((!prop_3) -> (prop_2 | prop_1))
( ( prop_2 -> prop_3 ) <-> prop_1 ),(prop_1 <-> (prop_2 & X prop_3))
! ( ( prop_2 & prop_1 ) U prop_3 ),!(prop_2 & prop_1 U prop_3)
( ( ! prop_3 U prop_2 ) -> prop_1 ),G((!prop_3 U prop_2) -> prop_1)
( prop_2 & ( prop_1 U prop_3 ) ),G(prop_2 -> (prop_1 U prop_3))
G ( prop_1 U F prop_2 ),prop_1 U prop_2
F ( prop_1 | ! prop_2 ),F(prop_1) | G(!prop_2)
( ( prop_4 -> prop_3 ) -> ( prop_1 <-> prop_2 ) ),(prop_4 -> (prop_3 <-> (prop_1 <-> prop_2)))
( ! ( prop_1 | prop_2 ) | prop_3 ),!((prop_1 | prop_2) | prop_3)
( F prop_2 <-> ( prop_1 <-> prop_3 ) ),F((prop_2 <-> (prop_1 <-> prop_3)))
( ( prop_2 -> prop_3 ) -> ( prop_1 -> prop_4 ) ),G((prop_2 -> prop_3) -> (prop_1 -> prop_4))
( ( prop_1 & prop_3 ) U ( prop_2 | prop_4 ) ),G(((prop_1 & prop_3) -> (!((prop_1 & prop_3)) U (prop_2 | prop_4))))
( ( prop_2 -> prop_1 ) U ( prop_3 -> prop_4 ) ),G((prop_2 -> prop_1) U (prop_3 -> prop_4))
( ( prop_3 -> prop_4 ) <-> ( prop_2 <-> prop_1 ) ),(prop_3 & X prop_4) <-> (prop_2 <-> prop_1)
( ( ( prop_1 <-> prop_2 ) | prop_3 ) | prop_4 ),(prop_1 <-> (prop_2 | prop_3 | prop_4))
! ( prop_1 U prop_2 ),(!prop_1) U prop_2
( ( prop_2 & prop_3 ) U ( prop_4 <-> prop_1 ) ),G(((prop_2 & prop_3) -> ((prop_4 <-> prop_1) -> !prop_1)))
( ( ( prop_4 & prop_1 ) <-> prop_3 ) | prop_2 ),((prop_4 & prop_1) -> prop_3) & (!(prop_4 & prop_1) -> prop_2)
G ( prop_1 | G ( ! prop_2 ) ),G prop_1 | G !prop_2
( ( ( prop_1 <-> prop_3 ) -> prop_4 ) U prop_2 ),((prop_1 <-> prop_3) -> (prop_4 U prop_2))
( ( ( prop_3 -> prop_4 ) & prop_2 ) -> prop_1 ),G((prop_3 & prop_2) -> prop_4)
( ( prop_4 -> prop_1 ) & ( prop_3 <-> prop_2 ) ),G(prop_4 -> (prop_1 & (prop_3 <-> prop_2)))
! ( ( prop_2 U prop_1 ) & prop_3 ),!(prop_2 U (prop_1 & prop_3))
( G ( prop_1 | prop_3 ) & prop_2 ),G((prop_1 | prop_3) -> prop_2)
( ( F ( ! prop_2 ) | prop_1 ) <-> prop_3 ),G((!prop_1 | prop_3) -> prop_2)
G ( F prop_1 -> prop_2 ),G(prop_1 -> prop_2)
( ( prop_2 & prop_1 ) -> ( prop_4 U prop_3 ) ),G(((prop_2 & prop_1) -> (prop_4 U prop_3)))
( ( ( prop_4 | prop_2 ) -> prop_3 ) -> prop_1 ),G(((prop_4 | prop_2) & prop_3) -> prop_1)
( ( ( prop_3 -> prop_2 ) U prop_1 ) <-> prop_4 ),((prop_3 -> (prop_2 U prop_1)) <-> prop_4)
( ( prop_3 -> prop_1 ) -> ( prop_2 | prop_4 ) ),prop_3 -> (prop_1 & (prop_2 | prop_4))
G ( ( prop_2 U prop_4 ) -> ( prop_1 U prop_3 ) ),F(prop_2 & (prop_4 U (prop_1 & (prop_1 U prop_3))))
( G ( ! prop_1 -> prop_2 ) & prop_3 ),G(!prop_1 -> (prop_2 & prop_3))
( ( ! prop_2 <-> prop_1 ) & prop_3 ),(!prop_2 -> prop_1) & prop_3
( ( ( prop_4 U prop_3 ) & prop_1 ) -> prop_2 ),G(((prop_4 & (prop_4 U prop_3) & prop_1) -> prop_2))
( F prop_1 -> ( ! prop_3 & prop_2 ) ),G((prop_1) -> F((!prop_3) & prop_2))
G ( ! prop_1 U prop_2 ),!prop_1 U prop_2
F ( prop_1 | ! ( F prop_2 ) ),G(prop_1 | !prop_2)
( prop_1 -> ( prop_2 -> prop_3 ) ),X(prop_1 & X(prop_2 & X(prop_3)))
( ( ( prop_1 -> prop_4 ) <-> prop_2 ) -> prop_3 ),((prop_1 -> (prop_4 <-> prop_2)) -> prop_3)
( ! ( prop_1 U prop_3 ) & prop_2 ),!(prop_1 U prop_3) & !prop_2
( ( ( prop_1 -> prop_4 ) | prop_2 ) U prop_3 ),G((prop_1 -> (prop_4 | prop_2)) U prop_3)
( ( ! prop_1 | prop_3 ) <-> prop_2 ),!(prop_1) | (prop_3 <-> prop_2)
G ( ! prop_1 | ! prop_2 ),G(!(prop_1 | prop_2))
( ! prop_1 -> ( prop_3 -> prop_2 ) ),G(!prop_1 -> (prop_3 -> prop_2))
! ( prop_1 & prop_2 ),!prop_1 & prop_2
( ( G ( ! prop_3 ) | prop_2 ) | prop_1 ),G(!prop_3 | prop_2 | prop_1)
( ( ( prop_2 & prop_3 ) -> prop_4 ) -> prop_1 ),G((prop_2 & prop_3) -> prop_4) -> prop_1
G ( F prop_1 U G ( ! prop_2 ) ),G(prop_1 U !prop_2)
( prop_1 | ! ( F prop_2 ) ),prop_1 | !prop_2
