Ground Truth,Response
( ( prop_2 & prop_1 ) -> F prop_3 ),G((prop_2 & prop_1) -> F(prop_3))
F ( obtain_orange ) & G ( touch_flag ),G(obtain_orange -> G(touch_flag))
( ( ( prop_2 -> prop_4 ) | prop_3 ) | prop_1 ),G(prop_2 -> prop_4) | G(!prop_2 -> prop_3) | G(!prop_2 & !prop_3 -> prop_1)
( G ( prop_1 <-> prop_3 ) | prop_2 ),G((prop_1 <-> prop_3) | prop_2)
G ( ( prop_1 | prop_2 ) -> G prop_3 ),G((prop_1 | prop_2) -> prop_3)
F get_help & F record_collision_east_2nd_street,F(get_help & F(record_collision_east_2nd_street))
F ( ( red_room | yellow_room ) & F blue_room ),F((red_room | yellow_room) & blue_room)
( ! prop_1 <-> ( prop_2 & prop_3 ) ),(G(!prop_1) <-> (prop_2 & prop_3))
( ! ( prop_3 <-> prop_2 ) <-> prop_1 ),G((prop_1 <-> !prop_2) <-> prop_3)
F ( prop_1 & prop_2 ),G((prop_2) -> (prop_1))
( ! prop_2 -> ( prop_3 | prop_1 ) ),G(!prop_2 -> (prop_3 | prop_1))
( ! prop_3 | ( prop_1 <-> prop_2 ) ),G(!prop_3) | (prop_1 <-> prop_2)
( ( prop_2 | prop_1 ) U ! prop_3 ),(prop_2) U (prop_1 | prop_3)
( ( prop_4 & prop_3 ) <-> ( prop_2 | prop_1 ) ),G((prop_4 & prop_3) <-> (prop_2 | prop_1))
( ( ( prop_3 <-> prop_2 ) U prop_4 ) | prop_1 ),F((prop_3 <-> prop_2) U prop_4) | prop_1
F ( prop_1 & G ( F prop_2 ) ),F(prop_1 ) & G(prop_2 )
area_5 U (store_2&&<>(p_package_8&&<>(house_9&&pd))),area_5 U (store_2 & p_package_8 & house_9)
( ( ( prop_4 | prop_3 ) | prop_2 ) -> prop_1 ),G((prop_4 | prop_3 | prop_2) -> prop_1)
G ( ( prop_2 & prop_3 ) -> G ( F prop_1 ) ),G((prop_2 & prop_3) -> F(prop_1))
( G prop_1 -> F prop_2 ),G(prop_1 -> prop_2)
<>[]building_3&&!building_3 U garage_3,G(!(building_3) U garage_3) & G(building_3)
F ( approach_house ) U F ( approach_flag ),G((approach_house) U (approach_flag))
G ( F ( make_way_to_house ) ) | hold_orange,G(F(make_way_to_house ) | F(hold_orange ))
( F ( yellow_room ) & G ( ! green_room ) ),G((!green_room) -> F(yellow_room))
( F prop_3 | ( prop_1 -> prop_2 ) ),F(prop_3) | G(prop_1 -> prop_2)
G ( ( prop_1 | prop_2 ) -> F prop_3 ),G((prop_1 | prop_2) -> F(!prop_3))
G ( ( prop_3 | prop_1 ) -> ( prop_4 U prop_2 ) ),G((prop_3 | prop_1) -> (F(prop_4) & !prop_2))
G ( ( prop_2 & prop_3 ) -> ! prop_1 ),G((!prop_2 & prop_3) -> !prop_1)
( ( prop_3 U prop_2 ) -> ( prop_1 | prop_4 ) ),G((prop_3 U prop_2) -> F(prop_1 | prop_4))
G ( prop_1 -> ( prop_2 U prop_3 ) ),G(prop_1 -> (prop_2 R prop_3))
<>(street_5&&<>house_4),street_5 -> F (house_4)
G(( elevator_rises & bar_is_closing ) -> F( semaphore_is_yellow )),F((elevator_rises & bar_is_closing) & semaphore_is_yellow)
G ( F ( go_to_waste_basket ) ) | F ( make_way_for_tree ),G(go_to_waste_basket -> F(make_way_for_tree))
( prop_1 -> ( prop_2 & prop_3 ) ),G(prop_1 -> (prop_2 & prop_3))
( ( prop_1 | prop_2 ) -> ! prop_3 ),G((prop_1 | prop_2) -> G(!prop_3))
G(!( escalator_is_blocked | sensor_captures_data )) | F(( escalator_is_blocked | sensor_captures_data ) & F( bridge_closes )),!(escalator_is_blocked & sensor_captures_data) | F(bridge_closes)
F ( go_to_house ) & go_visit_flag,F(go_to_house & go_visit_flag)
G ( ! ( prop_2 | prop_1 ) -> prop_3 ),G((!(prop_2) | !(prop_1)) -> prop_3)
( ( ( prop_1 U prop_4 ) -> prop_2 ) & prop_3 ),G((prop_1 U prop_4) -> (prop_2 & prop_3))
G ( F prop_1 U F prop_2 ),prop_1 U G(prop_2)
G ( ! ( let_go_orange ) ) U F ( going_to_house ),G(!(let_go_orange) U going_to_house)
( ( prop_1 & prop_2 ) -> ( prop_3 & prop_4 ) ),G((prop_1 & prop_2) -> (prop_3 & prop_4))
deliver_tennis_racket_loading_dock -> X ( ( idle U get_help ) | G idle ),G(deliver_tennis_racket_loading_dock -> X(idle U get_help)) | G(deliver_tennis_racket_loading_dock -> G(idle))
prop_2 -> ( prop_1 & prop_3 ),G(prop_2 -> F(prop_1 & prop_3))
G ( ( record_flood <-> photo_safe_victim ) -> ( photo_safe_victim <-> record_safe_victim ) ),G((record_flood & photo_safe_victim) -> (photo_safe_victim & record_safe_victim))
( ! prop_2 -> ( prop_3 & prop_1 ) ),G(!prop_2 -> (prop_3 & prop_1))
( ( prop_3 -> prop_1 ) & F prop_2 ),G((prop_3) -> (prop_1 & F(prop_2)))
( ! prop_1 & ( prop_2 <-> prop_3 ) ),G((!prop_1) -> (prop_2 <-> prop_3))
going_to_tree | F ( getting_pear ),G((getting_pear) -> (going_to_tree))
<>(mall_5&&<>(p_box_4&&<>(house_1&&pd))),F(mall_5 & F(p_box_4 & F(house_1)))
( F prop_1 -> F prop_2 ),G(prop_1 -> G(prop_2))
G ( ! ( go_home & deliver_aid_safe_victim ) -> F photo_unsafe_civilian ),G((!go_home & !deliver_aid_safe_victim) -> F(photo_unsafe_civilian))
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( engine_breaks | manager_handles_requests )),F(train_has_arrived & F(engine_breaks | manager_handles_requests))
G ( F ( grab_tree ) ) | F ( spend_time_at_tree ),G((spend_time_at_tree) -> F(grab_tree))
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( bridge_closes | semaphore_is_broken )),!sensor_gathers_information | F((sensor_gathers_information) & F(bridge_closes | semaphore_is_broken))
G ( ( prop_3 | prop_2 ) -> F ( G prop_1 ) ),G((prop_3 | prop_2) -> F(prop_1))
( ! prop_3 <-> ( prop_1 & prop_2 ) ),G((! prop_3 ) <-> (prop_1 & prop_2 ))
( prop_1 & F prop_2 ),(prop_1 ) & G(prop_2 )
( ! prop_2 -> ( prop_1 U prop_3 ) ),G(!prop_2 -> (prop_1 U prop_3))
( ( ( prop_3 -> prop_1 ) & prop_4 ) & prop_2 ),G((prop_3) -> (prop_1 & prop_4 & prop_2))
F ( go_home ) & take_pear,G(go_home & take_pear)
take_orange | G ( F ( go_to_pear ) ),take_orange | G(go_to_pear)
( G prop_1 & ( prop_3 & prop_2 ) ),G(prop_1) & G(prop_3 & prop_2)
( G prop_1 & ( prop_3 & prop_2 ) ),G(prop_1 & prop_3 & prop_2)
( F prop_1 | ( prop_3 & prop_2 ) ),F(prop_1) | G(prop_3 & prop_2)
( G ( ! prop_3 -> prop_1 ) | prop_2 ),G((!prop_3) -> prop_1) & G((prop_3) -> prop_2)
G ( ! ( let_go_apple ) ) & F ( make_way_for_tree ),G(!(let_go_apple & F(make_way_for_tree)))
G ( move ) | F ( pass_by_waste_receptacle ),G(move | pass_by_waste_receptacle)
G ( ( get_help <-> idle ) -> ( idle <-> search_sports_ball ) ),G((idle & search_sports_ball) -> (get_help & idle))
( ! ( prop_2 <-> prop_3 ) -> prop_1 ),G((!(prop_2 <-> prop_3)) -> prop_1)
( ! prop_3 | ( prop_2 U prop_1 ) ),G(!(prop_3 )) | (prop_2  U prop_1 )
G ( F ( go_to_pear ) ) U F ( go_to_trash_receptacle ),go_to_pear U go_to_trash_receptacle
( G ( ! ( prop_1 & prop_3 ) ) & prop_2 ),G(!(prop_1 & prop_3) & prop_2)
[]<>charger_9&&[]<>(warehouse_8&&<>(p_crate_2&&<>(store_2&&pd))),G((p_crate_2 & warehouse_8) -> F(store_2 & F(charger_9 & F(pd))))
( prop_1 & F prop_2 ),F(prop_1 & F(prop_2))
( ! prop_2 U ( prop_1 <-> prop_3 ) ),G(!(prop_1 <-> prop_3) -> G(!prop_2))
( ( prop_2 <-> prop_1 ) -> F prop_3 ),G((prop_2 <-> prop_1) -> F(prop_3))
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo
G(!( bridge_opens | bar_is_up )) | F(( bridge_opens | bar_is_up ) & F( sensor_gathers_information & motorbike_catches_fire )),F(bridge_opens | bar_is_up) & F(sensor_gathers_information & F(motorbike_catches_fire))
G(!( sensor_captures_data & sensor_gathers_information )) | F(( sensor_captures_data & sensor_gathers_information ) & F( bridge_closes )),!(sensor_captures_data & sensor_gathers_information) | F((sensor_captures_data & sensor_gathers_information) & F(bridge_closes))
( ( prop_3 & prop_1 ) & ( prop_2 U prop_4 ) ),G((prop_3 & prop_1) -> (prop_2 U prop_4))
G ( moving ) | reach_house,G(moving | reach_house)
<>(park_5&&<>(monument_3&&photo)),park_5 -> F (photo & F (monument_3))
( G ( prop_3 -> prop_1 ) <-> prop_2 ),G((prop_2) -> G(prop_3 -> prop_1))
( F prop_1 & ( prop_2 <-> prop_3 ) ),F (prop_1 & (prop_2 <-> prop_3))
( G ( prop_2 <-> prop_3 ) | prop_1 ),G((prop_2 <-> prop_3) | prop_1)
( get_help U idle ) | G get_help,(get_help R idle) | G(get_help)
( prop_1 -> prop_2 ),prop_1 -> F(prop_2)
[]!street_4&&<>(store_7&&<>(p_package_8&&<>(house_2&&pd))),G((p_package_8 & store_7) -> (!street_4 U house_2))
G ( prop_1 U F prop_2 ),prop_1 U prop_2
procure_apple U F ( move_to_flag ),procure_apple U move_to_flag
( F prop_1 & ( prop_3 -> prop_2 ) ),F(prop_1 ) & G(prop_3  -> prop_2 )
G ! building_2 & F ( office_6 & p_letter_5 ),G(!(building_2 & p_letter_5))
<>(monument_1&&photo)&&!monument_1 U park_4,G((photo) -> (!monument_1 U park_4))
F ( proceed_to_tree ) U F ( travel_by_tree ),G((proceed_to_tree) -> (travel_by_tree))
F ( go_home ) | G ( ! ( drop_apple ) ),G((go_home | G(!drop_apple)))
( ( prop_3 <-> prop_2 ) | F prop_1 ),G((prop_3 <-> prop_2) | F(prop_1))
! prop_1,G(!prop_1)
G ( prop_3 -> ( prop_2 | prop_1 ) ),G(prop_3 -> X(prop_2 | prop_1))
G ( ! ( drop_apple ) ) & F ( bring_pear ),G(!drop_apple) & G(bring_pear)
( ! ( prop_3 & prop_1 ) -> prop_2 ),G((!(prop_3 ) & !(prop_1 )) -> (prop_2 ))
G ( prop_3 -> ( prop_1 U prop_2 ) ),G((prop_3 ) -> (prop_1  R prop_2 ))
G ! park_3 & F ( monument_3 & photo ),G(!(park_3 & photo))
F ( get_to_cup ) | move_to_trash_can,F(get_to_cup | move_to_trash_can)
( ( ( prop_1 <-> prop_2 ) U prop_3 ) -> prop_4 ),G(((prop_1 <-> prop_2) U prop_3) -> F(prop_4))
( ( ( prop_4 U prop_2 ) | prop_1 ) <-> prop_3 ),G((((prop_4 U prop_2) | prop_1)) <-> prop_3)
drop_by| F_grab_orange,drop_by | F(grab_orange)
F ( seize_pear ) U get_hold_of_pear,seize_pear U get_hold_of_pear
G ( ( prop_2 & prop_1 ) -> ( prop_4 U prop_3 ) ),G((prop_2 & prop_1) -> (prop_3 U prop_4))
F ( lay_hold_of_apple ) & G ( F ( go_to_apple_trashcan ) ),F(lay_hold_of_apple & G(go_to_apple_trashcan))
F ( start_going_to_house ) U approach_trash_can,start_going_to_house U approach_trash_can
F ( prop_1 | ! prop_2 ),G(prop_1 | !prop_2)
F ( ( green_room | yellow_room ) & F blue_room ),G(blue_room -> (yellow_room | green_room))
( ( ! prop_3 U prop_2 ) | prop_1 ),(prop_3 -> (!prop_3 U prop_2)) | prop_1
G(( semaphore_is_yellow ) -> G( brake_is_pressed & bar_is_down )),G((brake_is_pressed & bar_is_down) -> semaphore_is_yellow)
( ( ( prop_4 -> prop_1 ) & prop_2 ) | prop_3 ),G((prop_4 ) -> (prop_1 )) & (prop_2 | prop_3 )
( ( prop_4 -> prop_1 ) -> ( prop_3 <-> prop_2 ) ),G((prop_4 -> prop_1) -> G(prop_3 <-> prop_2))
hold_apple -> F ( make_contact_flag ),G(hold_apple -> F(make_contact_flag))
( ( prop_3 & prop_2 ) <-> G prop_1 ),G(prop_1) <-> F(prop_3 & prop_2)
F ( go_to_flag ) U F ( move_past_trash_can ),go_to_flag U move_past_trash_can
( F ( yellow_room ) & G ( ! red_room ) ),G(!(red_room))
! record_collision_northwest_9th_avenue U get_help,G(record_collision_northwest_9th_avenue -> F(get_help))
G F ( car_1 & photo ) & G ! parking_lot_9,G(photo & car_1 -> G(!parking_lot_9))
( ! ( prop_3 | prop_2 ) | prop_1 ),G(!(prop_3 | prop_2) | prop_1)
F ( make_to_flag ) | F ( withdraw_pear ),G(withdraw_pear -> make_to_flag)
G ( prop_2 -> ( prop_1 | prop_3 ) ),G((prop_2) -> (prop_1 | X(prop_3)))
G(!( train_has_arrived & bridge_closes )) | F(( train_has_arrived & bridge_closes ) & F( train_has_arrived )),F(train_has_arrived & bridge_closes & F(train_has_arrived))
G ( ! ( search_aeroplane & deliver_person_shelf ) -> F search_oven ),G((!(search_aeroplane ) & !(deliver_person_shelf )) -> F(search_oven ))
F ( contact_flag ) U pick_up_pear,G((pick_up_pear) -> (contact_flag))
G ( ! ( drop_pear ) ) & F ( obtain_orange ),G(!drop_pear) & G(obtain_orange)
F ( shift_to_flag ) -> F ( secure_pear ),G(shift_to_flag -> F(secure_pear))
( F pickup_aeroplane ) -> ( ! pickup_aeroplane U ( search_bus & ! pickup_aeroplane ) ),G(pickup_aeroplane -> F(search_bus))
G ( prop_3 -> ( prop_1 & prop_2 ) ),G((prop_3 ) -> (prop_1  & !prop_2 ))
F ( parking_lot_2 & F ( p_cone_5 & F ( street_1 & pd ) ) ),F((parking_lot_2 & p_cone_5) & F(street_1 & pd))
record_gas_leak U ( G ( F record_flood ) ),G(record_gas_leak -> (record_gas_leak U G(F(record_flood))))
( F prop_2 <-> ( prop_3 -> prop_1 ) ),F((prop_2 <-> (prop_3 & X(prop_1))))
G ( ( pickup_donut <-> idle ) -> ( idle <-> deliver_parking_meter_shelf ) ),G((pickup_donut & idle) -> (idle & deliver_parking_meter_shelf))
[]<>(store_2&&<>(p_crate_6&&<>(building_5&&pd))),G(F((p_crate_6 & store_2) & F(building_5)))
<>street_5&&[]!parking_lot_2,street_5 & G(!parking_lot_2)
<>(statue_7&&photo),F(statue_7 & F(photo))
( ( prop_2 | prop_1 ) -> G prop_3 ),G((prop_2 | prop_1) -> G(prop_3 ))
[]!building_2&&<>(office_6&&p_letter_5),G(!(building_2) -> F(p_letter_5))
F ( prop_1 & F prop_2 ),G((prop_1 ) -> (prop_2 ))
G(( table_is_brown & car_starts ) -> G( semaphore_is_green | sensor_retrieves_data )),G(semaphore_is_green | (!((table_is_brown & car_starts)) | F(sensor_retrieves_data)))
acquire_orange U F ( go_to_peach ),acquire_orange U go_to_peach
( prop_1 -> F prop_2 ),G((prop_1) -> (prop_2))
( ! prop_2 U ( prop_3 <-> prop_1 ) ),!(prop_2 <-> prop_3) U !prop_1
G(!( bar_has_to_be_repaired | table_is_old )) | F(( bar_has_to_be_repaired | table_is_old ) & F( table_is_brown | motorbike_has_started )),F(bar_has_to_be_repaired | (table_is_old & F(table_is_brown | motorbike_has_started )))
secure_apple -> F ( go_by_waste_basket ),F(go_by_waste_basket)
( F ( green_room ) & G ( ! yellow_room ) ),G(!(green_room) U green_room) & G(!yellow_room)
( F prop_1 <-> ( prop_2 <-> prop_3 ) ),F(prop_1) & G((prop_2 <-> prop_3))
( F get_help ) -> ( ! get_help U ( idle & ! get_help ) ),G(get_help -> F(idle))
F ( prop_1 | G ( F prop_2 ) ),G(prop_1 | prop_2 )
G ( ! prop_1 U F prop_2 ),G(!(prop_1 ) U G(prop_2 ))
( ( prop_3 -> prop_2 ) -> ( prop_1 -> prop_4 ) ),G(prop_3 -> prop_2) & G(prop_1 -> prop_4)
( ( prop_1 U prop_2 ) & ! prop_3 ),(prop_1 U prop_2) & G(!prop_3)
G F get_help -> G F communicate_injured_victim,G(F(get_help ) -> F(communicate_injured_victim ))
G ( ! ( let_go_orange ) ) | F ( visit_house ),G(!(let_go_orange)) | visit_house
grip_apple -> G ( F ( go_to_apple_trashcan ) ),G(grip_apple -> F(go_to_apple_trashcan))
( ( ( prop_1 -> prop_4 ) & prop_2 ) <-> prop_3 ),G((prop_1) -> ((prop_4 & prop_2) <-> prop_3))
<>(kitchen_1&&<>(p_bottle_2&&<>(hall_2&&[]hall_2))),G((kitchen_1 & p_bottle_2) -> F(hall_2))
( ! prop_2 <-> ( prop_1 & prop_3 ) ),G((! prop_2 ) <-> (prop_1 & prop_3))
( F prop_1 | ( prop_2 | prop_3 ) ),F(prop_1 ) | F(prop_2 ) | F(prop_3 )
F ( pass_by_house ) | G ( ! ( drop_pear ) ),G(!drop_pear) | pass_by_house
( ! prop_1 <-> ( prop_3 | prop_2 ) ),G((! prop_1 ) <-> (prop_3 | prop_2 ))
G ( ! ( drop_apple ) ) & F ( go_by_waste_basket ),G(!drop_apple) & G(go_by_waste_basket -> drop_apple)
( ( ( prop_4 U prop_3 ) <-> prop_2 ) & prop_1 ),G((prop_4 U prop_3) <-> (prop_2 & prop_1))
! locality_5 U ( house_2 & F ( p_pass_5 & F ( office_3 & pd ) ) ),(!locality_5) U (house_2 & p_pass_5 & F(office_3))
G(( train_derails ) -> G(( semaphore_is_green ) -> F( motorbike_catches_fire ))),G(semaphore_is_green -> F(motorbike_catches_fire))
hold_pear U F ( going_to_flag ),hold_pear U going_to_flag
G(!( semaphore_is_red & elevator_falls )) | F(( semaphore_is_red & elevator_falls ) & F( motorbike_falls_down | manager_collect_claims )),F (semaphore_is_red & elevator_falls & F (motorbike_falls_down | manager_collect_claims))
G ! parking_lot_5 & G F ( car_9 & photo ),G(!(parking_lot_5) | G(!(photo & car_9)))
( F record_cyclist_northwest_7th_street ) -> ( ! record_cyclist_northwest_7th_street U ( record_jaywalker_southwest_8th_avenue & ! record_cyclist_northwest_7th_street ) ),G(record_cyclist_northwest_7th_street -> F(record_jaywalker_southwest_8th_avenue))
G(( bar_is_closing | motorbike_has_started ) -> F( elevator_rises | elevator_falls )),(bar_is_closing | motorbike_has_started) -> F (elevator_rises | elevator_falls)
G(( sensor_captures_data | brake_is_released ) -> G( sensor_captures_data | train_has_been_launched )),G(sensor_captures_data | ((sensor_captures_data | brake_is_released) -> F(train_has_been_launched)))
come_to_tree & G ( hold_on_pear ),G(come_to_tree & hold_on_pear)
building_4 U (room_43&&<>(p_folder_3&&<>(room_12&&pd))),building_4 U (p_folder_3 & room_43 & room_12)
G ( go_by_trash_can ) | F ( travel_house ),G(go_by_trash_can | travel_house)
F ( withhold_apple ) | G ( ! ( drop_apple ) ),G((withhold_apple | G(!drop_apple)))
( ( prop_2 <-> prop_1 ) -> prop_3 ),G((prop_1 -> prop_2) <-> prop_3)
( F prop_3 & ( prop_2 & prop_1 ) ),F(prop_3) & F(prop_2) & F(prop_1)
( ( prop_1 U prop_2 ) & prop_3 ),prop_1 U (prop_2 & prop_3)
( ( prop_3 -> prop_4 ) U ( prop_1 -> prop_2 ) ),G((prop_1) -> (prop_2 U (prop_3 & prop_4)))
G(!( semaphore_is_yellow & bridge_closes )) | F(( semaphore_is_yellow & bridge_closes ) & F( sensor_gathers_information )),F(semaphore_is_yellow & bridge_closes & F(sensor_gathers_information))
( ( prop_4 & prop_3 ) -> ( prop_2 -> prop_1 ) ),G((prop_4 & prop_3) -> (prop_2 -> prop_1))
G ( ( prop_1 | prop_3 ) -> G prop_2 ),G((prop_1 | prop_3) -> F(prop_2))
( ( prop_4 -> prop_3 ) <-> ( prop_2 <-> prop_1 ) ),((prop_4 -> prop_3) <-> (prop_2 -> prop_1))
( prop_1 -> F prop_2 ),G(prop_1 -> F(prop_2))
G ( ! ( let_go_apple ) ) | move_to_tree,G(!(let_go_apple | move_to_tree))
( G ( prop_2 | prop_3 ) | prop_1 ),G(prop_2 | prop_3) | G(prop_1)
drop_orange U F ( start_going_to_tree ),drop_orange U start_going_to_tree
! G ( ! ( avoid_impending_debris & X avoid_impending_debris ) ),G(avoid_impending_debris | X(avoid_impending_debris) | X(X(avoid_impending_debris)))
( ( prop_2 | prop_3 ) & prop_1 ),G((prop_2 | prop_3) -> prop_1)
( ( prop_1 <-> prop_4 ) -> ( prop_3 -> prop_2 ) ),G((prop_1 <-> prop_4) -> (prop_3 -> prop_2))
G(( semaphore_is_yellow ) -> F( elevator_rises & bar_is_closing )),G((elevator_rises & bar_is_closing) -> semaphore_is_yellow)
G ( ! ( drop_apple ) ) | F ( withhold_apple ),G(!(drop_apple)) | withhold_apple
( ( ( prop_2 -> prop_4 ) U prop_3 ) & prop_1 ),G((prop_2 ) -> ((prop_4 ) U (prop_3 ))) & G(prop_1 )
put_in_bucket U F ( acquire_pear ),put_in_bucket U acquire_pear
( ( prop_2 & prop_4 ) U ( prop_3 <-> prop_1 ) ),G((prop_2 & prop_4) -> ((prop_3 <-> prop_1) R (prop_2 & prop_4)))
G ( ( prop_2 | prop_3 ) -> ! ( G prop_1 ) ),G((prop_2 | prop_3) -> G(!prop_1))
( ( prop_1 <-> prop_2 ) | G prop_3 ),G(prop_1 <-> prop_2) | G(prop_3)
G(!( bridge_closes )) | F(( bridge_closes ) & F( train_has_arrived )),F(bridge_closes & F(train_has_arrived))
G ( move ) | F ( move_past_trash_can ),G(move | move_past_trash_can)
G ( prop_1 | G ( ! prop_2 ) ),G(prop_1 ) | G(!prop_2 )
G ( ! prop_1 & prop_2 ),G(!(prop_1 )) & prop_2
F ( bring_pear ) -> G ( ! ( drop_apple ) ),bring_pear -> G(!drop_apple)
( F pickup_elephant ) -> ( ! pickup_elephant U ( pickup_bottle & ! pickup_elephant ) ),G(pickup_elephant -> F(pickup_bottle))
( ! prop_3 -> ( prop_1 U prop_2 ) ),G(!prop_3 -> (prop_1 U prop_2))
( F prop_1 | ( prop_2 & prop_3 ) ),F(prop_1) | F(prop_2 & prop_3)
F ( ! change_light_west_yellow ),F(change_light_west_yellow )
( ! prop_2 <-> ( prop_3 U prop_1 ) ),(G(!prop_2) <-> (prop_3 U prop_1))
G(!( brake_is_pressed | motorbike_has_started )) | F(( brake_is_pressed | motorbike_has_started ) & F( elevator_is_blocked | escalator_speeds_up )),!(brake_is_pressed & motorbike_has_started) | F((brake_is_pressed | motorbike_has_started) & F(elevator_is_blocked | escalator_speeds_up))
( F prop_1 -> ( prop_2 & prop_3 ) ),G(prop_1 -> (prop_2 & prop_3))
F ( make_way_waste_basket ) | ! ( let_go_pear ),G(make_way_waste_basket | !let_go_pear)
( ( ! prop_3 -> prop_1 ) | F prop_2 ),G((!prop_3) -> prop_1) | F(prop_2)
G(!( sensor_retrieves_data & house_collapses )) | F(( sensor_retrieves_data & house_collapses ) & F( bridge_closes )),F(sensor_retrieves_data & house_collapses & F(bridge_closes))
G(( escalator_moves & bar_is_closing ) -> G( brake_is_released | escalator_is_blocked )),G((escalator_moves & bar_is_closing) -> (brake_is_released | escalator_is_blocked))
G locality_7 & F ( office_4 & F ( p_letter_1 & F ( house_1 & pd ) ) ),G((office_4 & p_letter_1) -> (locality_7 U house_1))
( F prop_3 -> ( prop_2 | prop_1 ) ),G(prop_3 -> F(prop_2 | prop_1))
( ! ( prop_3 -> prop_1 ) <-> prop_2 ),!(prop_3 -> (prop_1 <-> prop_2))
G ( get_help <-> X change_light_east_yellow ),G(get_help -> X(change_light_east_yellow))
hold_orange & F ( go_to_trash_bin ),F(hold_orange & F(go_to_trash_bin))
( ( prop_2 & prop_4 ) <-> ( prop_1 | prop_3 ) ),G((prop_2 & prop_4) -> (prop_1 | prop_3))
( ( ( prop_3 <-> prop_1 ) -> prop_4 ) U prop_2 ),G((prop_3 <-> prop_1) -> (prop_4 U prop_2))
F ( prop_1 | ! prop_2 ),prop_1 | !prop_2
F ( blue_room & F green_room ),blue_room U green_room
G F get_help -> G F record_car_south_9th_avenue,G(F(get_help) -> F(record_car_south_9th_avenue))
G ( ( prop_3 & prop_1 ) -> F ( G prop_2 ) ),G((prop_3 ) -> (prop_1 ))
! ( let_go_orange ) U get_to_tree,!get_to_tree U let_go_orange
( ! ( prop_3 | prop_1 ) -> prop_2 ),G((!(prop_3 ) & !(prop_1 )) -> (prop_2 ))
get_help -> X ( ( photo_vehicle_southeast_7th_avenue U record_pedestrian_north_1st_street ) | G photo_vehicle_southeast_7th_avenue ),G(get_help -> X((photo_vehicle_southeast_7th_avenue U record_pedestrian_north_1st_street) | G(photo_vehicle_southeast_7th_avenue)))
[]street_5&&[]<>(parking_lot_4&&photo),G((photo & parking_lot_4) -> street_5)
G ( change_light_north_yellow -> X ( X ( X get_help ) ) ),G((X X X get_help ) -> (change_light_north_yellow ))
come_to_tree & F ( get_near_flag ),G(come_to_tree -> F(get_near_flag))
[]<>(locality_7&&photo)&&[]!park_3,G(!(park_3)) & G(photo & locality_7)
( ( ( prop_3 -> prop_2 ) & prop_1 ) -> prop_4 ),G((prop_3) -> (prop_2)) & G((prop_1) -> (prop_4))
( ( prop_1 -> prop_2 ) & ( prop_3 <-> prop_4 ) ),G(prop_1 -> (prop_2 & G(prop_3 <-> prop_4)))
( prop_3 -> ( prop_2 U prop_1 ) ),G(prop_3 -> (prop_2 U prop_1))
( ( ( prop_3 <-> prop_4 ) U prop_2 ) & prop_1 ),F((prop_3 <-> prop_4) U prop_2) & prop_1
F ( withhold_apple ) | G ( ! ( drop_apple ) ),G(withhold_apple | !drop_apple)
G ( pickup_sports_ball -> X G ! pickup_bus ),G((pickup_sports_ball ) -> G(!(pickup_bus )))
G(( sensor_captures_data & motorbike_falls_down ) -> G( semaphore_is_yellow & train_stops )),G((sensor_captures_data & motorbike_falls_down) -> (semaphore_is_yellow & F(train_stops)))
F ( arch_2 & photo & F ( park_8 & G park_8 ) ),photo & F(park_8 & G(park_8))
( ( prop_3 & prop_1 ) | ( prop_2 -> prop_4 ) ),(F(prop_3 & prop_1) | G(prop_2 -> prop_4))
! ( ( prop_2 U prop_1 ) & prop_3 ),!(prop_2 U (prop_1 & prop_3))
( prop_1 -> prop_2 ),G(prop_1 -> prop_2)
G F car_3 & F building_2,G((!building_2) -> car_3)
( ( prop_2 | prop_1 ) <-> ! prop_3 ),G(((prop_2 | prop_1) -> !prop_3) & (!prop_3 -> (prop_2 | prop_1)))
G(( engine_stops | table_is_brown ) -> G( car_starts & manager_collect_claims )),G((engine_stops | table_is_brown) -> (car_starts & manager_collect_claims))
! p_cone_2 U intersection_4,G((!p_cone_2) U intersection_4)
G(( semaphore_is_yellow ) -> G( semaphore_is_green | house_collapses )),G(semaphore_is_green | (semaphore_is_yellow -> F(house_collapses)))
G(( sensor_retrieves_data & sensor_captures_data ) -> G(!( motorbike_has_started & semaphore_is_red ))),G((motorbike_has_started & semaphore_is_red) -> G(!(motorbike_has_started & semaphore_is_red)))
( ( prop_4 & prop_3 ) -> ( prop_2 | prop_1 ) ),G((prop_4 & prop_3) -> (prop_2 | prop_1))
( ( prop_4 & prop_1 ) -> ( prop_3 <-> prop_2 ) ),G((prop_4 & prop_1) -> (prop_3 <-> prop_2))
( prop_1 & ! prop_2 ),G(prop_1 -> !prop_2)
G ( ! ( drop_apple ) ) U F ( reach_flag ),G(!(drop_apple) U reach_flag)
! G ( ! ( deliver_truck_loading_dock & X deliver_truck_loading_dock ) ),G(deliver_truck_loading_dock | X(deliver_truck_loading_dock) | X(X(deliver_truck_loading_dock)))
G ( F prop_1 -> prop_2 ),G(prop_1 -> prop_2)
F ( house_3 & F ( p_pass_2 & F ( office_2 & pd ) ) ) & ! street_5 U p_pass_2,G((house_3 & p_pass_2) -> (!street_5 U office_2))
